"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.943277031E2,5.502091050E-1,-1.379517436E0,-2.334527016E0
1.945780693E2,-3.195793182E-2,-1.184574127E0,-9.475527406E-1
1.948283135E2,-3.845604658E-1,2.274339646E-1,1.660214663E0
1.950785271E2,-8.543421030E-1,-3.515372798E-2,1.390170097E0
1.953298393E2,2.178465873E-1,6.897587180E-1,-8.053399324E-1
1.955799614E2,3.744404614E-1,1.315601617E-1,-2.160888910E0
1.958303581E2,-3.882888854E-1,1.523328125E-1,-4.846953228E-2
1.960806023E2,-2.061286718E-1,5.597964525E-1,1.883387566E0
1.963308464E2,-7.004113793E-1,-9.001484513E-2,1.069525480E0
1.965813347E2,7.243798375E-1,-1.887115955E0,-1.534513474E0
1.968317619E2,3.456783295E-1,-9.619337916E-1,-1.318797350E0
1.970821281E2,-2.673813701E-1,1.071123362E0,1.233576298E0
1.973322502E2,-4.719121456E-1,8.096010089E-1,1.333711147E0
1.975824568E2,-1.038632840E-1,3.877562582E-1,5.683186054E-1
1.978328535E2,4.596616030E-1,-7.344998717E-1,-1.805623293E0
1.980830367E2,-3.643204570E-1,-8.154599667E-1,-1.227184653E0
1.983334639E2,-3.515372574E-1,1.310275346E-1,1.690042019E0
1.985852950E2,-4.442152679E-1,-6.977482140E-2,1.314536333E0
1.988358138E2,5.480785370E-1,6.924218684E-2,-1.261273146E0
1.990859969E2,6.215817928E-1,2.077265680E-1,-1.867408633E0
1.993373701E2,-5.566006899E-1,8.229168057E-1,4.442152679E-1
1.995888045E2,1.059938148E-1,7.914915085E-1,2.014947653E0
1.998389571E2,-3.589941263E-1,1.059938148E-1,8.926916122E-1
2.000894148E2,7.014766335E-1,-1.806688547E0,-2.038916111E0
2.003394453E2,5.225121975E-1,-1.270327806E0,-1.299622655E0
2.005898726E2,-3.728425503E-1,5.534048676E-1,1.195226669E0
2.008400252E2,-6.162554622E-1,3.728425503E-2,1.214934111E0
2.010902083E2,3.105245829E-1,1.008272767E0,2.663161140E-3
2.013407881E2,5.432848930E-1,5.640575290E-1,-2.243446827E0
2.015909102E2,4.261057824E-3,2.290318608E-1,-3.520699143E-1
2.018411543E2,1.544633508E-2,2.332929224E-1,1.895638108E0
2.020917342E2,-5.251753926E-1,-3.483414650E-1,1.251685739E0
2.023428328E2,4.277036786E-1,-1.776328444E0,-2.018143415E0
2.025943892E2,5.688512325E-1,-1.071655989E0,-1.613875628E0
2.028445723E2,-6.317018270E-1,1.200020432E0,1.120658159E0
2.030950911E2,1.906823367E-1,2.764361203E-1,1.677258849E0
2.033453963E2,2.748382390E-1,1.079645514E0,4.644553065E-1
2.035955183E2,7.755125165E-1,2.450108156E-2,-2.257827997E0
2.038460982E2,-8.415589482E-2,-8.474178910E-1,-2.929477394E-1
2.040963728E2,-4.665858448E-1,6.689860821E-1,1.554220796E0
2.043467390E2,-5.550028086E-1,-3.057309091E-1,1.558481932E0
2.045968916E2,4.969458580E-1,-1.548361897E0,-1.586178780E0
2.048488448E2,6.130596995E-1,-6.684534550E-1,-1.821602225E0
2.050993941E2,-3.030677438E-1,8.186557293E-1,6.189186573E-1
2.053495772E2,-6.711166352E-2,3.930825889E-1,1.518534541E0
2.056001265E2,4.356931746E-1,3.856257200E-1,5.480785370E-1
2.058503706E2,8.234494328E-1,-4.830974340E-1,-2.249838591E0
2.061007063E2,1.262338310E-1,-8.863000274E-1,-6.285060048E-1
2.063510420E2,-5.070658922E-1,2.705771625E-1,1.867941260E0
2.066011031E2,-5.246427655E-1,-4.404868484E-1,1.367266893E0
2.068517744E2,4.873584807E-1,-6.684534550E-1,-9.086706042E-1
2.071019576E2,6.956176758E-1,-1.139832959E-1,-1.835450649E0
2.073523848E2,-4.585963488E-1,1.185639381E0,1.118527651E0
2.076028426E2,-2.231729031E-1,1.578721881E0,1.945172906E0
2.078529036E2,-5.816344023E-1,2.988066673E-1,7.110640407E-1
2.081035139E2,-2.024002373E-2,-1.666606188E0,-1.982989788E0
2.083536665E2,1.347559541E-1,-1.086037159E0,-1.218129873E0
2.086041853E2,-1.731054783E-1,4.490089715E-1,1.192030907E0
2.088544905E2,-7.259777188E-1,1.049285457E-1,1.351820588E0
2.091045821E2,3.952131271E-1,5.789712071E-1,9.960222989E-2
2.093551314E2,4.255731404E-1,2.215750068E-1,-2.402171373E0
2.096052204E2,-5.960154533E-1,6.583334208E-1,-6.902913451E-1
2.098557697E2,-7.137271762E-2,4.894890189E-1,1.933987617E0
2.101062275E2,-5.166532397E-1,-2.609897964E-2,1.638376713E0
2.103564716E2,2.460760921E-1,-1.426921725E0,-1.525991321E0
2.106071430E2,-1.411475390E-1,-7.467503548E-1,-1.779524326E0
2.108572956E2,-2.311623842E-1,1.024251819E0,6.625944972E-1
2.111079670E2,-3.552657068E-1,3.312972486E-1,2.112419367E0
2.113580280E2,6.769755483E-1,6.258428693E-1,2.881540358E-1
2.116080891E2,-1.651159972E-1,-2.269013226E-1,-2.824548721E0
2.118585163E2,-6.263754964E-1,-5.336974859E-1,-9.038769007E-1
2.121085773E2,2.998719513E-1,-8.245146871E-1,2.806439161E0
2.123590961E2,-1.331047893E0,2.093244642E-1,1.603222966E0
2.126093708E2,8.186557293E-1,-5.656554103E-1,-1.169127703E0
2.128608051E2,8.186557293E-1,8.016114831E-1,-2.804308653E0
2.131108051E2,-5.326322466E-2,3.813646734E-1,1.065797091E0
2.133609577E2,-2.743056118E-1,7.371630073E-1,2.232261658E0
2.136114460E2,-2.380866110E-1,1.970739216E-1,1.441302776E0
2.138615986E2,-6.647250056E-1,-2.459695578E0,-2.418150425E0
2.141119953E2,1.480717659E-1,-9.470201135E-1,-1.912149668E0
2.143623615E2,-1.017327532E-1,5.970807076E-1,2.265284777E0
2.146125751E2,1.118527651E-1,5.645901710E-2,1.768339038E0
2.148642536E2,1.156877160E0,7.914915085E-1,-1.757686287E-1
2.151143757E2,2.796319127E-1,1.310275346E-1,-3.100984812E0
2.153648640E2,-2.668487430E-1,-2.087918371E-1,-6.407565475E-1
2.156152302E2,3.137203753E-1,3.419498801E-1,2.761698008E0
2.158657795E2,-1.231445670E0,2.359560728E-1,1.617604017E0
2.161163593E2,3.302319720E-2,-2.124670029E0,-1.959553957E0
2.163664204E2,2.956108749E-1,-3.611246645E-1,-2.652508497E0
2.166169392E2,7.297061384E-2,9.683253765E-1,1.144093990E0
2.168674274E2,-2.657834888E-1,3.802994192E-1,2.596582174E0
2.171174580E2,3.834952116E-1,4.735100567E-1,3.856257200E-1
2.173679462E2,3.121224940E-1,-1.161138296E0,-3.003513098E0
2.176179768E2,7.563377917E-2,-9.725864530E-1,-1.007207513E0
2.178682819E2,-4.926848114E-1,2.434129268E-1,1.835450649E0
2.181185871E2,-1.001348570E-1,-2.897519469E-1,1.881789684E0
2.183696247E2,4.197141826E-1,-2.077265643E-2,-1.481782913E0
2.186213032E2,2.993393242E-1,-1.842907518E-1,-2.165682554E0
2.188715473E2,-3.669835925E-1,1.094559193E0,-2.087918371E-1
2.191218220E2,3.494067490E-1,2.631203234E-1,2.373941898E0
2.193720356E2,-3.834952042E-2,-1.981391907E-1,1.219727755E0
2.196222797E2,1.826928556E-1,-2.314286947E0,-1.915345550E0
2.198727680E2,-3.158509135E-1,-7.552725077E-1,-1.565406084E0
2.201229206E2,-5.299690962E-1,1.086037159E0,1.586178780E0
2.203735615E2,1.326254308E-1,2.972087860E-1,2.083657265E0
2.206238056E2,1.129180342E-1,1.148355126E0,-2.849582434E-1
2.208743549E2,7.174556255E-1,-5.672533512E-1,-2.424009323E0
2.211247822E2,-5.400890708E-1,-1.086569726E-1,-9.337043166E-1
2.213749043E2,-6.231797114E-2,-1.667138934E-1,2.375539780E0
2.216254230E2,-1.027447581E0,2.934803665E-1,1.554220796E0
2.218756062E2,7.174556255E-1,-1.432248116E0,-1.632517815E0
2.221270710E2,2.391518652E-1,-4.175836742E-1,-2.025067806E0
2.223771320E2,-1.070590764E-1,1.050883412E0,5.864281058E-1
2.226281391E2,4.793690052E-3,5.624596477E-1,2.049568892E0
2.228797871E2,1.619201899E-1,1.981391907E-1,1.263403654E0
2.231301228E2,7.403588295E-2,-9.928264618E-1,-2.210423708E0
2.233805500E2,-3.627225459E-1,-9.550095797E-1,-1.231978297E0
2.236308247E2,1.336906850E-1,-1.486043930E-1,1.405616403E0
2.238811604E2,-3.584614992E-1,-1.171790902E-2,1.589374542E0
2.241312214E2,2.391518652E-1,9.496832490E-1,-6.716492176E-1
2.243815266E2,5.028048158E-1,1.416801661E-1,-2.603506327E0
2.246322895E2,-4.788363874E-1,3.728425503E-1,-1.715075821E-1
2.248825642E2,1.981391907E-1,2.274339646E-1,2.272209167E0
2.251330219E2,-6.354302764E-1,1.810949668E-2,1.562210321E0
2.253832966E2,-3.147856593E-1,-1.285774231E0,-2.118278265E0
2.256351276E2,3.968110085E-1,-6.407565475E-1,-2.035720348E0
2.258857380E2,-1.986718178E-1,8.309062719E-1,1.122788787E0
2.261357685E2,-3.110572100E-1,4.239752591E-1,1.732120037E0
2.263862568E2,3.430151641E-1,1.119060278E0,6.620618701E-1
2.266363789E2,7.115966678E-1,-4.660531878E-1,-2.142246723E0
2.268867756E2,-6.434197426E-1,-3.744404614E-1,-1.419464946E0
2.271371723E2,-5.539375171E-2,-1.198422536E-1,2.067678213E0
2.273871723E2,-9.145295620E-1,5.006742850E-2,1.448759675E0
2.276378132E2,3.350256681E-1,3.089267015E-1,-1.208542466E0
2.278878742E2,9.422264099E-1,-3.845604658E-1,-2.420813560E0
2.281391942E2,-4.506068528E-1,7.882956862E-1,4.852279723E-1
2.283896214E2,2.450108156E-2,1.533980817E-1,2.147573233E0
2.286397130E2,-4.410194755E-1,-2.716424316E-2,8.186557293E-1
2.288901707E2,-2.540655732E-1,-1.601625085E0,-1.768871665E0
2.291403538E2,1.651159860E-2,-9.017463326E-1,-1.725728393E0
2.293909947E2,1.241033077E-1,8.341020942E-1,1.115331888E0
2.296413304E2,6.711166352E-2,-1.336906850E-1,1.388039589E0
2.298922764E2,2.721750736E-1,1.337439537E0,3.121224940E-1
2.301436497E2,9.970875382E-1,-6.061354876E-1,-2.410693407E0
2.303937413E2,-3.994741663E-2,-3.291667104E-1,-5.352953672E-1
2.306441990E2,8.948221803E-2,3.957457542E-1,1.900964379E0
2.308944432E2,-8.799084425E-1,4.932174385E-1,1.483380795E0
2.311457554E2,-3.600593805E-1,-4.293015897E-1,-1.405616403E0
2.313963658E2,1.906823367E-1,-5.006742850E-2,-1.984587669E0
2.316466099E2,-5.331648588E-1,8.825715780E-1,6.008091569E-1
2.318972813E2,2.167813182E-1,6.141249537E-1,1.676726222E0
2.321473729E2,3.392867148E-1,1.603222936E-1,1.119060278E0
2.323987767E2,1.571265012E-1,-9.214537740E-1,-2.044242382E0
2.326489293E2,-7.989482954E-3,-7.419567108E-1,-1.476989150E0
2.329003331E2,-3.408846259E-2,4.101268202E-2,2.345179796E0
2.331505772E2,-1.258077264E0,6.562029123E-1,1.343831062E0
2.334007908E2,-2.253034264E-1,7.861651778E-1,-1.592570305E0
2.336522252E2,9.342369437E-1,-3.462109566E-1,-2.163019419E0
2.339023472E2,-5.885586143E-1,6.540724039E-1,3.621899337E-2
2.341537205E2,-8.522115648E-2,6.466155052E-1,2.116147757E0
2.344040257E2,-4.426173866E-1,2.039981484E-1,1.286306858E0
2.346551850E2,1.464738697E-1,-1.327319503E0,-1.882322311E0
2.349056428E2,2.444781959E-1,-1.110538244E0,-1.550492406E0
2.351559175E2,-7.989483327E-2,8.388957381E-1,8.346347213E-1
2.354073213E2,-6.348975897E-1,3.312972486E-1,1.720934749E0
2.356573213E2,-1.810949668E-2,8.745821118E-1,3.973436356E-1
2.359078095E2,8.953547478E-1,-1.832254827E-1,-2.012284517E0
2.361579011E2,-3.952131271E-1,-1.896170676E-1,-9.965549111E-1
2.364094270E2,1.944107562E-1,2.711097896E-1,1.799231648E0
2.366595490E2,-7.659251690E-1,-6.285060197E-2,1.451422811E0
2.369108308E2,3.675162494E-1,-8.687231541E-1,-1.409877539E0
2.371613191E2,6.317018270E-1,-3.904194236E-1,-2.046905756E0
2.374113191E2,-2.311623842E-1,1.274588943E0,6.253102422E-1
2.376618684E2,-1.491370201E-1,6.876282096E-1,2.078863621E0
2.379119904E2,-4.985437691E-1,4.016047120E-1,6.572681665E-1
2.381622651E2,6.364955306E-1,-1.812014818E0,-1.851962209E0
2.384127839E2,-1.789644361E-1,-7.685883045E-1,-1.473260760E0
2.386628755E2,-2.130528912E-3,2.737729549E-1,1.784850597E0
2.389134553E2,-5.518069863E-1,2.908172011E-1,1.341167927E0
2.391654084E2,3.771036267E-1,7.297061682E-1,-1.291100502E0
2.394158967E2,8.181231022E-1,-7.989482954E-3,-2.314286947E0
2.396662324E2,-5.326322317E-1,2.434129268E-1,-7.190535218E-2
2.399165681E2,1.816275865E-1,3.563309610E-1,2.282329082E0
2.401668427E2,-8.974853158E-1,7.653924823E-1,1.360342741E0
2.404170258E2,-8.575379103E-2,-1.206944585E0,-1.919606566E0
2.406674531E2,3.110572100E-1,-5.672533512E-1,-1.784850597E0
2.409176362E2,2.439455539E-1,9.108011127E-1,1.188302517E0
2.411678498E2,5.912217870E-2,9.363674521E-1,1.644768357E0
2.414183686E2,-3.126551211E-1,2.732403278E-1,9.278453588E-1
2.416685212E2,7.824367285E-1,-4.846953154E-1,-1.478587031E0
2.419187348E2,-1.970739216E-1,-8.607336879E-1,-1.388039589E0
2.421690095E2,-1.597896591E-2,-4.367584363E-2,1.176051974E0
2.424195283E2,-2.652508616E-1,-1.725728363E-1,1.486576557E0
2.426715425E2,4.495415986E-1,1.906823367E-1,-7.499461770E-1
2.429219087E2,5.597964525E-1,1.864212751E-2,-1.928661346E0
2.431721528E2,-6.045376062E-1,3.669835925E-1,6.498113275E-2
2.434223054E2,-1.693770438E-1,6.721818447E-1,1.513740778E0
2.436727937E2,-8.202536106E-1,2.652508616E-1,1.091896057E0
2.439229463E2,1.667138934E-1,-1.168595076E0,-1.586711407E0
2.441735566E2,-6.498113275E-2,-6.455502510E-1,-1.774197936E0
2.444254487E2,9.374327213E-2,5.528722405E-1,1.221325755E0
2.446757539E2,-4.814995229E-1,2.806971967E-1,1.237837315E0
2.449258759E2,4.048005044E-1,5.187838078E-1,-2.663161140E-3
2.451770966E2,6.332997084E-1,-1.693770438E-1,-2.323341846E0
2.454275576E2,-5.672533512E-1,-1.038632840E-1,-3.866910040E-1
2.456794191E2,3.728425596E-3,5.166532472E-2,2.051699400E0
2.459313417E2,-9.624664187E-1,3.179814517E-1,1.269795179E0
2.461827761E2,9.161274135E-2,-1.012001276E0,-1.268729925E0
2.464330812E2,2.226402760E-1,-6.402239203E-1,-1.942509770E0
2.466832033E2,-2.716424465E-1,1.034904361E0,9.315737486E-1
2.469337832E2,7.776430249E-2,5.981460214E-1,1.769936919E0
2.471837832E2,7.291735411E-1,-4.362258017E-1,8.053399324E-1
2.474357668E2,3.989415467E-1,-8.138620257E-1,-2.542786360E0
2.476858278E2,-3.898867965E-1,-7.009440064E-1,-1.286839485E0
2.479360415E2,-5.432848632E-2,-2.519350350E-1,2.284992218E0
2.481862856E2,-5.683186054E-1,5.166532472E-2,1.123854041E0
2.484365297E2,6.061354876E-1,-3.275688291E-1,-1.004544377E0
2.486884829E2,5.917543769E-1,-1.315601617E-1,-2.517220020E0
2.489385439E2,-5.150553584E-1,8.218515515E-1,4.628573954E-1
2.491885744E2,-9.640643001E-2,9.001484513E-1,2.070341587E0
2.494386049E2,1.992044598E-1,-1.187769845E-1,1.446096539E0
2.496904665E2,5.592638254E-2,-1.494033456E0,-1.886050701E0
2.499407412E2,-6.279733777E-1,-1.715075821E-1,-2.140648842E0
2.501908632E2,4.948153496E-1,3.158509135E-1,2.200836420E0
2.504410769E2,-9.076052904E-1,5.992112756E-1,1.793905377E0
2.506929079E2,2.822950780E-1,3.723099232E-1,-6.013417840E-1
2.509432131E2,7.467503548E-1,-6.418218613E-1,-2.519883156E0
2.511933352E2,-2.066612989E-1,-2.130528986E-1,-2.695119083E-1
2.514434572E2,-2.332929224E-1,4.644553065E-1,1.944107652E0
2.516951662E2,4.372910559E-1,-3.392867148E-1,1.524926066E0
2.519452272E2,-7.025418878E-1,-6.732471585E-1,-1.956890821E0
2.521953798E2,1.816275865E-1,1.693770438E-1,-2.221609116E0
2.524456240E2,-2.876213938E-2,8.676578999E-1,1.387506962E0
2.526975466E2,2.066612989E-1,1.725728363E-1,2.376605034E0
2.529494692E2,1.688444167E-1,3.206445873E-1,8.511462808E-1
2.531996218E2,-2.471413612E-1,-2.380866110E-1,-2.952380419E0
2.534496523E2,-5.645901710E-2,-4.202468395E-1,-1.335841656E0
2.536996828E2,-5.858954787E-1,4.261057973E-1,2.405367136E0
2.539498659E2,4.687163532E-1,-2.130528986E-1,1.511077642E0
2.541999575E2,-3.664509654E-1,2.625876963E-1,-1.491902828E0
2.544500185E2,7.387608886E-1,-1.134506613E-1,-2.075135231E0
2.547000795E2,-4.032025933E-1,7.563377619E-1,-3.281014562E-1
2.549501101E2,6.508765817E-1,3.392867148E-1,2.119343519E0
2.552003237E2,-1.352885813E-1,-1.235706806E-1,1.589374542E0
2.554505373E2,6.972155571E-1,-1.643170476E0,-1.764077902E0
2.557007204E2,5.432848632E-2,-7.968178391E-1,-2.005892992E0
2.559525515E2,-1.049285457E-1,6.247776151E-1,1.385909081E0
2.562045351E2,1.842907518E-1,2.359560728E-1,1.789644241E0
2.564547182E2,3.036003746E-2,6.119944453E-1,1.246359423E-1
2.567047792E2,8.756473660E-1,-4.735100567E-1,-2.167280436E0
2.569549318E2,-1.068460226E0,6.072007492E-2,-5.896238685E-1
2.572068239E2,6.103965044E-1,-1.864212751E-1,2.054362535E0
2.574587770E2,-8.878979087E-1,3.659183383E-1,1.285241604E0
2.577088991E2,7.403588295E-2,-3.126551211E-1,-1.797101140E0
2.579591433E2,5.012069345E-1,-4.740426689E-2,-2.594451666E0
2.582092958E2,-3.211772442E-1,7.334345579E-1,1.211738348E0
2.584592958E2,3.083940744E-1,6.487460732E-1,2.465021849E0
2.587092958E2,-8.522115648E-2,2.087918371E-1,9.012137055E-1
2.589610847E2,6.375607848E-1,-1.281513095E0,-1.723597884E0
2.592111763E2,-4.458131790E-1,-1.089765549E0,-1.752892613E0
2.594612678E2,-2.551308274E-1,-9.108011425E-2,1.668736815E0
2.597112678E2,-6.444849968E-1,3.787015080E-1,1.398692250E0
2.599632210E2,3.227751255E-1,2.647182047E-1,-4.841626883E-1
2.602151741E2,8.303736448E-1,-1.374191195E-1,-2.086853027E0
2.604653877E2,-5.997439027E-1,2.727077007E-1,-1.869539171E-1
2.607154487E2,-1.901497096E-1,6.471481323E-1,1.955825567E0
2.609656013E2,-3.632551730E-1,2.732403278E-1,7.856325507E-1
2.612174324E2,9.299758673E-1,-1.544100881E0,-1.461542845E0
2.614677376E2,3.515372574E-1,-9.859022498E-1,-1.599494576E0
2.617180427E2,-4.159857631E-1,9.917612076E-1,1.170725584E0
2.619700264E2,-5.784385800E-1,1.523328125E-1,1.601625085E0
2.622202095E2,5.203816891E-1,2.956108749E-1,-4.612595141E-1
2.624703621E2,6.833671331E-1,-7.408914566E-1,-2.132126808E0
2.627223457E2,-9.933590889E-1,-8.841694891E-2,-3.962783813E-1
2.629724373E2,5.502091050E-1,-2.908172011E-1,2.088983536E0
2.632224983E2,-4.585963488E-1,4.426173866E-1,1.034904361E0
2.634725593E2,6.551376730E-2,-8.953547478E-1,-1.530252337E0
2.637227730E2,5.267732739E-1,-6.056028605E-1,-1.967010856E0
2.639730781E2,-5.070658922E-1,9.949570298E-1,4.964132309E-1
2.642231392E2,-2.114549875E-1,6.498113275E-1,2.090048790E0
2.644731697E2,1.619201899E-1,3.467435837E-1,1.364603758E0
2.647231697E2,2.775014043E-1,-6.290386319E-1,-1.702292562E0
2.649733833E2,-6.940197945E-1,-6.242449880E-1,-1.554220796E0
2.652253670E2,-2.695119083E-1,1.171790902E-2,1.528654456E0
2.654754890E2,-4.607268870E-1,-5.006742850E-2,1.090830803E0
2.657256721E2,3.083940744E-1,5.752427876E-2,-5.150553584E-1
2.659776558E2,7.936220169E-1,1.502022892E-1,-2.724946499E0
2.662295784E2,-8.298410177E-1,5.997439027E-1,-3.728425503E-1
2.664797310E2,4.154531285E-2,-2.737729549E-1,2.832538128E0
2.667298530E2,-8.058725595E-1,3.398193717E-1,1.028512836E0
2.669799751E2,3.701793849E-1,-8.410263062E-1,-1.887648582E0
2.672300361E2,3.536677957E-1,5.118595958E-1,-1.914812803E0
2.674800972E2,2.205097377E-1,2.498045117E-1,1.544633508E0
2.677301582E2,-6.194512844E-1,8.442220688E-1,1.416801691E0
2.679804939E2,-6.338323653E-2,-9.571400881E-1,4.170510471E-1
2.682304939E2,9.416937828E-1,-2.972087860E-1,-1.634648323E0
2.684806160E2,2.636529505E-1,7.297061384E-2,-1.071655989E0
2.687324776E2,-5.187838078E-1,-1.108407617E0,1.509479761E0
2.689826301E2,-4.351605177E-1,-2.061286718E-1,5.779059529E-1
2.692327522E2,6.854977012E-1,3.552657068E-1,3.195793368E-3
2.694828743E2,9.970875382E-1,7.153250575E-1,-1.641039848E0
2.697330269E2,-1.496696621E-1,-1.970739216E-1,2.450108156E-2
2.699831795E2,-3.366235793E-1,5.081311464E-1,1.109472990E0
2.702333320E2,-1.688444167E-1,-2.343581766E-1,-3.355583176E-2
2.704848274E2,4.868258536E-1,-6.673882008E-1,-9.709885716E-1
2.707348579E2,7.233145833E-1,-4.846953228E-2,-8.607336879E-1
2.709850715E2,5.326322280E-4,4.916195571E-1,8.980179429E-1
2.712350715E2,1.715075821E-1,-1.651159860E-2,3.605920076E-1
2.714854378E2,-1.113201380E-1,1.358212233E-1,-1.581917703E-1
2.717354683E2,2.013349831E-1,3.712446690E-1,-6.769755483E-1
2.719867500E2,-4.277036786E-1,-7.121292949E-1,9.960222989E-2
2.722368721E2,-7.472830415E-1,-7.254450917E-1,2.073537350E0
2.724871467E2,-7.297061682E-1,-1.731054783E-1,1.011468649E0
2.727381515E2,5.965480953E-2,2.796319127E-1,-1.084439158E0
2.729901351E2,5.033374429E-1,-5.858954415E-2,-1.915345550E0
2.732403487E2,-4.676510990E-1,1.832254827E-1,-1.651159860E-2
2.734903487E2,6.870955825E-1,-2.769687586E-2,1.863147497E0
2.737405624E2,-8.010788560E-1,2.929477394E-1,1.177649856E0
2.739906234E2,1.209075153E-1,-6.753776670E-1,-1.039165497E0
2.742409286E2,5.219795704E-1,-9.912285805E-1,-1.792840123E0
2.744909591E2,-4.159857631E-1,1.104679227E0,7.723167539E-1
2.747410201E2,-2.024002522E-1,8.676578999E-1,1.530252337E0
2.749911117E2,-5.805691332E-2,1.747033745E-1,8.713863492E-1
2.752412338E2,-1.075917110E-1,-9.070726633E-1,-1.682052612E0
2.754912338E2,-7.510114461E-2,-6.679208279E-1,-1.713477850E0
2.757414779E2,-3.243730366E-1,1.459412277E-1,1.252218366E0
2.759915695E2,-3.222424984E-1,2.183792181E-2,1.181378245E0
2.762417220E2,2.993393242E-1,2.237055451E-2,1.235706806E-1
2.764937057E2,9.582054019E-1,3.531351686E-1,-1.955292940E0
2.767440719E2,-4.729774296E-1,1.059938148E-1,-5.699164867E-1
2.769943160E2,1.757686287E-1,2.492718846E-1,1.073786616E0
2.772445907E2,-9.347695708E-1,5.326322466E-2,1.281513095E0
2.774959029E2,7.185208797E-1,-1.558481932E0,-1.513208151E0
2.777459029E2,7.520766854E-1,-8.463526368E-1,-1.773665309E0
2.779961471E2,2.913498282E-1,1.249555230E0,9.422264099E-1
2.782474899E2,-1.592570394E-1,2.002697140E-1,1.609081984E0
2.784975204E2,-3.142530099E-2,8.479505181E-1,7.233145833E-1
2.787495040E2,3.099919558E-1,-1.416801661E-1,-2.370213509E0
2.789998397E2,1.651159860E-2,-9.155948162E-1,-9.965549111E-1
2.792500228E2,-4.202468395E-1,-1.523328125E-1,1.695368409E0
2.795002364E2,-4.793690145E-1,-1.667138934E-1,1.229315162E0
2.797514877E2,3.147856593E-1,2.764361203E-1,-7.227819562E-1
2.800017623E2,8.596684337E-1,-4.404868484E-1,-2.398975611E0
2.802518234E2,-1.037567616E0,3.691141307E-1,-1.858886480E-1
2.805033187E2,-2.817624509E-1,4.207794741E-2,2.164084673E0
2.807534408E2,-3.302319944E-1,-1.986718178E-1,1.268197298E0
2.810037113E2,5.699164793E-2,-1.209075212E0,-1.616006136E0
2.812539249E2,1.097222418E-1,-3.488741219E-1,-2.385127068E0
2.815041080E2,-7.009440064E-1,1.233043551E0,1.125451922E0
2.817541691E2,3.755057156E-1,2.226402760E-1,2.181661606E0
2.820055118E2,-1.262338310E-1,4.506068528E-1,9.550095797E-1
2.822557865E2,2.050634027E-1,-1.182976127E0,-1.651692510E0
2.825059696E2,-5.432848632E-2,-9.262474179E-1,-1.559014559E0
2.827561222E2,-2.945456207E-1,4.287689328E-1,8.522115946E-1
2.830063358E2,1.970739216E-1,-6.498113275E-2,1.737978935E0
2.832564274E2,4.900216311E-2,5.986786485E-1,4.282363057E-1
2.835066410E2,3.355582952E-1,-1.608549356E-1,-2.388322830E0
2.837568851E2,-1.842907518E-1,-3.110572100E-1,-7.595335841E-1
2.840071293E2,-3.036003746E-2,1.922802329E-1,1.974467635E0
2.842574039E2,-2.833603323E-1,8.042746782E-2,1.676193595E0
2.845075565E2,7.563377917E-2,2.663161159E-1,-7.387608886E-1
2.847575870E2,3.323625028E-1,-1.065264456E-3,-2.656769514E0
2.850078617E2,-5.789712071E-1,5.336974859E-1,-2.077265643E-2
2.852598148E2,5.597964525E-1,-1.065264493E-1,2.463423967E0
2.855100284E2,-9.422264099E-1,1.587243974E-1,1.555818796E0
2.857602726E2,7.318366766E-1,-1.855690718E0,-1.635180950E0
2.860106083E2,2.689792812E-1,-7.259777188E-1,-2.172606945E0
2.862607303E2,-1.976065636E-1,1.086569786E0,5.368933082E-1
2.865107609E2,7.728493810E-1,-8.788431436E-2,2.748914957E0
2.867608829E2,-2.524676621E-1,1.273523688E0,8.868326545E-1
2.870110050E2,9.422264099E-1,-1.031175971E0,-2.802178144E0
2.872610355E2,-1.096157074E0,-4.367584288E-1,-1.255414128E0
2.875110966E2,3.291667104E-1,-4.335626364E-1,2.634931564E0
2.877614017E2,-4.543353021E-1,2.775014043E-1,1.090830803E0
2.880115848E2,3.414172530E-1,3.371562064E-1,-9.933590889E-1
2.882617985E2,9.683253765E-1,1.331580579E-1,-2.947054148E0
2.885120731E2,-4.293015897E-1,3.648530841E-1,2.482066154E-1
2.887624393E2,6.135923266E-1,-9.214537591E-2,2.824016094E0
2.890127140E2,-1.298557401E0,9.342369437E-1,1.215466738E0
2.892628971E2,-2.375539690E-1,-9.795106649E-1,-1.967010856E0
2.895129276E2,1.113201380E-1,-3.755057156E-1,-2.398442984E0
2.897631718E2,3.792341352E-1,9.459548593E-1,1.262871027E0
2.900133854E2,1.533980817E-1,8.032094240E-1,2.431466103E0
2.902636295E2,1.544633508E-2,6.769755483E-1,1.129712939E0
2.905137516E2,3.829625845E-1,-1.326786876E0,-2.335592270E0
2.907657352E2,-7.568703890E-1,-4.788363874E-1,-1.425323844E0
2.910158878E2,2.780340314E-1,-3.217098713E-1,2.779274940E0
2.912661014E2,-1.117995024E0,1.106277108E0,1.437041759E0
2.915173527E2,1.560612470E-1,3.685815036E-1,-1.761414766E0
2.917673827E2,3.621899337E-2,5.320996046E-1,-2.728142262E0
2.920193358E2,-1.174454093E0,6.199839115E-1,1.173388839E0
2.922696410E2,6.109291911E-1,4.804342687E-1,2.380333424E0
