"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
2.140742756E2,-6.239999771E0,5.081999969E1,1.079999924E0
2.143286091E2,-5.940000057E0,4.391999817E1,3.179999828E0
2.145827595E2,-2.099999905E0,7.008000183E1,-2.099999905E0
2.148384052E2,1.050000000E1,8.273999786E1,1.379999995E0
2.150925861E2,-1.019999981E0,6.576000214E1,4.380000114E0
2.153489948E2,-3.539999962E0,4.097999954E1,7.379999638E0
2.156033283E2,-4.739999771E0,5.231999969E1,3.899999857E0
2.158577839E2,4.500000000E0,7.565999603E1,1.079999924E0
2.161143757E2,6.000000000E0,7.805999756E1,-2.099999905E0
2.163684345E2,-3.299999952E0,4.823999786E1,2.700000048E0
2.166249653E2,-8.399999738E-1,4.109999847E1,4.019999981E0
2.168793903E2,-5.999999866E-2,6.041999817E1,-1.199999928E0
2.171334187E2,9.779999733E0,7.523999786E1,-5.399999619E-1
2.173898273E2,6.179999828E0,6.426000214E1,-1.079999924E0
2.176438251E2,2.759999990E0,4.679999924E1,6.119999886E0
2.179002033E2,8.999999762E-1,5.513999939E1,1.620000005E0
2.181543537E2,8.519999504E0,7.397999573E1,5.999999642E-1
2.184104877E2,1.181999969E1,7.787999725E1,-7.799999714E-1
2.186650043E2,-5.999999642E-1,6.095999908E1,5.219999790E0
2.189191853E2,-1.799999952E0,5.052000046E1,9.779999733E0
2.191755939E2,-1.799999923E-1,6.654000092E1,3.480000019E0
2.194296528E2,1.175999928E1,8.129999542E1,4.559999943E0
2.196860615E2,3.599999905E0,7.091999817E1,7.139999866E0
2.199403339E2,-4.199999809E0,5.303999710E1,9.479999542E0
2.201954609E2,-5.940000057E0,5.669999695E1,3.480000019E0
2.204510761E2,4.859999657E0,7.787999725E1,2.220000029E0
2.207052570E2,6.659999847E0,8.154000092E1,-5.999999642E-1
2.209599873E2,-3.480000019E0,6.252000046E1,7.259999752E0
2.212140461E2,-5.639999866E0,4.739999771E1,9.779999733E0
2.214684711E2,-3.059999943E0,6.672000122E1,4.259999752E0
2.217226826E2,8.340000153E0,8.154000092E1,5.819999695E0
2.219798847E2,2.639999866E0,7.469999695E1,5.279999733E0
2.222341572E2,-5.099999905E0,5.273999786E1,9.479999542E0
2.224883381E2,-6.420000076E0,5.334000015E1,4.920000076E0
2.227447773E2,1.139999986E0,7.440000153E1,2.519999981E0
2.229990192E2,7.379999638E0,8.279999542E1,7.199999690E-1
2.232533833E2,-4.440000057E0,6.413999939E1,2.700000048E0
2.235077473E2,-6.359999657E0,5.309999847E1,7.259999752E0
2.237618977E2,-2.639999866E0,6.768000031E1,2.039999962E0
2.240161091E2,8.460000038E0,8.291999817E1,3.240000010E0
2.242702595E2,6.839999676E0,8.093999481E1,2.399999857E0
2.245267597E2,-5.940000057E0,6.197999954E1,4.319999695E0
2.247812763E2,-9.719999313E0,6.071999741E1,3.119999886E0
2.250364948E2,2.879999876E0,8.561999512E1,1.799999923E-1
2.252919575E2,1.379999924E1,9.563999939E1,1.079999924E0
2.255459553E2,-1.169999981E1,8.159999847E1,-5.399999619E-1
2.258002583E2,-2.742000008E1,5.136000061E1,-5.339999676E0
2.260544086E2,-2.400000000E1,7.163999939E1,-1.542000008E1
2.263086811E2,-9.059999466E0,9.587999725E1,-1.439999962E1
2.265629230E2,-9.539999962E0,8.969999695E1,-2.429999924E1
2.268171650E2,-1.739999962E1,4.913999939E1,-1.823999977E1
2.270716816E2,-1.073999977E1,3.570000076E1,-2.015999985E1
2.273257404E2,-8.519999504E0,5.663999939E1,-2.351999855E1
2.275801044E2,-1.979999900E0,6.965999603E1,-2.226000023E1
2.278343769E2,4.440000057E0,5.291999817E1,-1.038000011E1
2.280896336E2,9.899999619E0,4.902000046E1,3.179999828E0
2.283440281E2,8.399999619E0,6.347999954E1,1.740000010E0
2.285979649E2,1.979999924E1,7.805999756E1,2.700000048E0
2.288525120E2,1.613999939E1,8.987999725E1,4.199999869E-1
2.291066929E2,-1.637999916E1,8.219999695E1,-2.879999876E0
2.293612706E2,-3.575999832E1,5.711999893E1,-6.779999733E0
2.296154820E2,-3.047999954E1,8.555999756E1,-1.781999969E1
2.298696324E2,-1.607999992E1,1.085400009E2,-1.631999969E1
2.301238133E2,-3.318000031E1,6.587999725E1,-2.718000031E1
2.303779332E2,-4.619999886E0,1.511999989E1,-9.239999771E0
2.306323277E2,5.400000095E0,2.195999908E1,-4.619999886E0
2.308865696E2,3.419999838E0,3.581999969E1,-1.259999990E0
2.311438023E2,9.539999962E0,4.427999878E1,3.359999895E0
2.313984105E2,1.583999920E1,4.991999817E1,1.523999977E1
2.316526219E2,1.277999973E1,4.818000031E1,1.800000000E1
2.319091832E2,1.151999950E1,6.293999863E1,1.511999989E1
2.321632420E2,1.668000031E1,7.259999847E1,1.517999935E1
2.324186436E2,1.043999958E1,6.587999725E1,1.475999928E1
2.326727635E2,4.799999714E0,5.441999817E1,1.242000008E1
2.329281346E2,1.439999938E0,5.759999847E1,1.026000023E1
2.331824070E2,1.001999950E1,7.301999664E1,9.059999466E0
2.334376561E2,9.719999313E0,7.433999634E1,9.000000000E0
2.336919590E2,5.399999619E-1,6.161999893E1,7.199999809E0
2.339460179E2,-1.799999952E0,4.871999741E1,1.085999966E1
2.342014195E2,7.199999690E-1,6.636000061E1,4.799999714E0
2.344556309E2,1.026000023E1,7.913999939E1,5.039999962E0
2.347109406E2,3.059999943E0,7.272000122E1,4.259999752E0
2.349652131E2,-1.919999957E0,5.753999710E1,8.939999580E0
2.352205842E2,-4.019999981E0,5.459999847E1,5.639999866E0
2.354748261E2,1.500000000E0,7.295999908E1,3.299999952E0
2.357289155E2,6.420000076E0,7.787999725E1,2.819999933E0
2.359831880E2,-2.039999962E0,6.450000000E1,5.519999981E0
2.362373689E2,-2.700000048E0,4.913999939E1,9.059999466E0
2.364927705E2,-2.759999990E0,6.239999771E1,3.299999952E0
2.367470735E2,5.099999905E0,7.565999603E1,4.380000114E0
2.370024140E2,2.759999990E0,7.265999603E1,5.279999733E0
2.372564729E2,-2.639999866E0,5.429999924E1,8.760000229E0
2.375106843E2,-3.779999971E0,5.309999847E1,5.219999790E0
2.377650483E2,1.620000005E0,7.176000214E1,2.700000048E0
2.380191071E2,6.659999847E0,7.715999603E1,2.939999819E0
2.382738069E2,1.199999973E-1,6.545999908E1,7.379999638E0
2.385278047E2,-3.779999971E0,4.643999863E1,9.179999352E0
2.387822602E2,-4.440000057E0,6.209999847E1,4.199999809E0
2.390365022E2,5.219999790E0,7.841999817E1,3.480000019E0
2.392925141E2,-9.599999785E-1,7.458000183E1,1.799999923E-1
2.395470307E2,-6.179999828E0,5.009999847E1,5.879999638E0
2.398013337E2,-5.519999981E0,4.745999908E1,4.859999657E0
2.400576814E2,-8.399999738E-1,7.133999634E1,1.740000010E0
2.403118623E2,5.159999847E0,7.979999542E1,1.139999986E0
2.405660737E2,-4.619999886E0,6.311999893E1,3.779999971E0
2.408203462E2,-6.420000076E0,4.607999802E1,9.479999542E0
2.410745271E2,-6.599999905E0,5.921999741E1,5.460000038E0
2.413289521E2,-1.019999981E0,7.295999908E1,1.979999900E0
2.415830720E2,-5.399999619E-1,7.691999817E1,1.799999952E0
2.418394196E2,-5.519999981E0,6.107999802E1,4.920000076E0
2.420936311E2,-6.119999886E0,4.943999863E1,7.679999828E0
2.423499787E2,-5.279999733E0,6.371999741E1,2.099999905E0
2.426040681E2,3.240000010E0,7.769999695E1,4.259999752E0
2.428583100E2,-2.220000029E0,6.941999817E1,4.199999809E0
2.431126435E2,-4.559999943E0,5.195999908E1,8.880000114E0
2.433666718E2,-5.759999752E0,5.736000061E1,4.319999695E0
2.436210969E2,7.199999690E-1,7.163999939E1,1.860000014E0
2.438752778E2,2.220000029E0,7.631999969E1,1.620000005E0
2.441318086E2,-4.799999714E0,5.975999832E1,3.179999828E0
2.443858369E2,-6.119999886E0,4.895999908E1,6.239999771E0
2.446419709E2,-2.159999847E0,6.659999847E1,1.319999933E0
2.448962129E2,4.139999866E0,7.679999542E1,1.919999957E0
2.451502412E2,-8.999999762E-1,6.947999573E1,6.839999676E0
2.454058290E2,-3.359999895E0,4.950000000E1,1.109999943E1
2.456595827E2,-6.239999771E0,5.537999725E1,3.059999943E0
2.459135500E2,4.199999869E-1,7.386000061E1,1.439999938E0
2.461689516E2,2.039999962E0,7.541999817E1,2.399999946E-1
2.464231936E2,-3.240000010E0,6.221999741E1,7.319999695E0
2.466772829E2,-3.839999914E0,4.902000046E1,1.050000000E1
2.469318300E2,-3.839999914E0,6.419999695E1,3.899999857E0
2.471858583E2,6.599999905E0,7.950000000E1,4.079999924E0
2.474397646E2,1.139999986E0,7.061999512E1,6.899999619E0
2.476938234E2,-4.079999924E0,4.973999786E1,1.103999996E1
2.479479433E2,-5.279999733E0,5.477999878E1,7.259999752E0
2.482021852E2,1.259999990E0,7.301999664E1,4.619999886E0
2.484564272E2,4.019999981E0,7.661999512E1,2.519999981E0
2.487103029E2,-2.519999981E0,6.209999847E1,7.980000019E0
2.489643923E2,-4.500000000E0,4.877999878E1,1.080000019E1
2.492182680E2,-1.740000010E0,6.522000122E1,7.079999924E0
2.494724184E2,6.659999847E0,7.847999573E1,5.460000038E0
2.497262331E2,2.460000038E0,7.247999573E1,7.919999599E0
2.499805361E2,-5.219999790E0,4.734000015E1,7.379999638E0
2.502345644E2,-5.519999981E0,5.003999710E1,4.980000019E0
2.504886538E2,3.779999971E0,7.481999969E1,5.339999676E0
2.507426821E2,6.779999733E0,7.908000183E1,4.500000000E0
2.509969240E2,-1.979999900E0,6.300000000E1,6.719999790E0
2.512509218E2,-3.359999895E0,4.787999725E1,9.179999352E0
2.515049501E2,-3.119999886E0,6.221999741E1,5.279999733E0
2.517588259E2,1.007999992E1,8.147999573E1,4.019999981E0
2.520125795E2,3.480000019E0,7.559999847E1,3.779999971E0
2.522669130E2,-4.019999981E0,5.075999832E1,7.259999752E0
2.525209719E2,-6.420000076E0,4.836000061E1,1.860000014E0
2.527748781E2,3.299999952E0,7.343999481E1,4.380000114E0
2.530289064E2,9.479999542E0,8.136000061E1,1.259999990E0
2.532829348E2,-1.979999900E0,5.981999969E1,5.460000038E0
2.535370852E2,-3.059999943E0,4.320000076E1,8.039999962E0
2.537910524E2,-3.899999857E0,5.850000000E1,4.559999943E0
2.540451418E2,8.699999809E0,8.009999847E1,4.859999657E0
2.542992311E2,3.119999886E0,7.481999969E1,3.000000000E0
2.545531984E2,-2.819999933E0,5.603999710E1,7.679999828E0
2.548072878E2,-5.400000095E0,4.715999985E1,5.460000038E0
2.550614077E2,-2.279999971E0,6.743999481E1,2.220000029E0
2.553154665E2,6.239999771E0,7.818000031E1,4.019999981E0
2.555697084E2,-8.399999738E-1,6.713999939E1,6.599999905E0
2.558236147E2,-2.519999981E0,4.631999969E1,1.026000023E1
2.560775515E2,-4.679999828E0,5.795999908E1,5.759999752E0
2.563316103E2,4.259999752E0,7.613999939E1,3.599999905E0
2.565857302E2,3.539999962E0,7.547999573E1,2.279999971E0
2.568397890E2,-3.899999857E0,5.669999695E1,7.079999924E0
2.570937563E2,-5.279999733E0,4.745999908E1,6.480000019E0
2.573476931E2,-2.039999962E0,6.809999847E1,1.019999981E0
2.576017519E2,6.000000000E0,7.895999908E1,2.519999981E0
2.578559938E2,-4.799999893E-1,6.695999908E1,6.539999962E0
2.581101748E2,-5.460000038E0,4.320000076E1,5.879999638E0
2.583639894E2,-5.279999733E0,5.441999817E1,4.019999981E0
2.586181093E2,3.659999847E0,7.554000092E1,2.220000029E0
2.588718208E2,2.759999990E0,7.637999725E1,-9.599999785E-1
2.591259407E2,-5.339999676E0,6.035999680E1,1.439999938E0
2.593799080E2,-6.599999905E0,4.553999710E1,5.940000057E0
2.596338142E2,-3.839999914E0,6.522000122E1,1.919999957E0
2.598878120E2,1.799999952E0,7.577999878E1,8.999999762E-1
2.601418098E2,-2.460000038E0,6.797999573E1,2.700000048E0
2.603958992E2,-6.839999676E0,4.793999863E1,5.219999790E0
2.606500191E2,-7.799999714E0,5.177999878E1,2.519999981E0
2.609039863E2,-1.559999943E0,7.079999542E1,7.199999690E-1
2.611579231E2,-2.399999946E-1,7.493999481E1,2.999999821E-1
2.614121345E2,-7.440000057E0,5.897999954E1,3.899999857E0
2.616664375E2,-7.919999599E0,4.770000076E1,8.279999733E0
2.619204658E2,-5.819999695E0,6.545999908E1,1.139999986E0
2.621746162E2,3.059999943E0,7.991999817E1,1.500000000E0
2.624287056E2,-3.839999914E0,6.941999817E1,3.539999962E0
2.626827034E2,-6.119999886E0,4.584000015E1,1.151999950E1
2.629367012E2,-7.559999943E0,5.213999939E1,5.039999962E0
2.631907295E2,1.439999938E0,7.272000122E1,4.859999657E0
2.634447578E2,4.799999714E0,7.979999542E1,1.379999995E0
2.636990303E2,-3.419999838E0,6.173999786E1,7.319999695E0
2.639532722E2,-3.959999800E0,4.620000076E1,1.031999969E1
2.642072700E2,-4.619999886E0,5.993999863E1,5.460000038E0
2.644612678E2,3.659999847E0,7.554000092E1,5.339999676E0
2.647152962E2,8.999999762E-1,7.350000000E1,4.139999866E0
2.649694465E2,-4.739999771E0,5.502000046E1,7.319999695E0
2.652234138E2,-6.960000038E0,4.889999771E1,3.899999857E0
2.654775337E2,-9.599999785E-1,6.965999603E1,2.700000048E0
2.657316536E2,3.000000000E0,7.601999664E1,1.799999952E0
2.659856209E2,-2.639999866E0,6.401999664E1,4.139999866E0
2.662396187E2,-7.500000000E0,4.157999802E1,-4.199999869E-1
2.664936165E2,-6.719999790E0,5.855999756E1,-2.999999821E-1
2.667477669E2,2.579999924E0,7.536000061E1,1.139999986E0
2.670017647E2,-1.439999938E0,7.158000183E1,-3.599999845E-1
2.672558845E2,-8.279999733E0,4.865999985E1,-3.839999914E0
2.675098823E2,-8.760000229E0,4.637999725E1,-6.539999962E0
2.677639412E2,-5.039999962E0,6.461999512E1,-6.539999962E0
2.680182136E2,-2.220000029E0,7.145999908E1,-1.097999954E1
2.682722420E2,-7.139999866E0,6.041999817E1,-8.880000114E0
2.685263008E2,-9.239999771E0,4.284000015E1,-1.259999943E1
2.687800850E2,-8.819999695E0,5.352000046E1,-1.085999966E1
2.690341743E2,-5.879999638E0,6.335999680E1,-9.539999962E0
2.692883552E2,-4.500000000E0,6.587999725E1,-9.479999542E0
2.695424446E2,-9.960000038E0,5.105999756E1,-1.253999996E1
2.697965645E2,-1.026000023E1,4.518000031E1,-1.242000008E1
2.700506843E2,-8.519999504E0,5.939999771E1,-1.211999989E1
2.703049263E2,-7.559999943E0,6.300000000E1,-9.239999771E0
2.705601448E2,-1.031999969E1,5.741999817E1,-9.960000038E0
2.708143257E2,-1.319999981E1,4.391999817E1,-1.439999962E1
2.710682930E2,-1.397999954E1,4.913999939E1,-1.637999916E1
2.713224739E2,-1.373999977E1,5.753999710E1,-1.715999985E1
2.715768074E2,-1.289999962E1,5.309999847E1,-1.763999939E1
2.718307442E2,-1.200000000E1,4.475999832E1,-1.500000000E1
2.720859932E2,-1.109999943E1,4.295999908E1,-8.159999847E0
2.723400520E2,-7.199999809E0,6.437999725E1,-2.399999857E0
2.725944465E2,-1.139999986E0,7.458000183E1,-4.199999869E-1
2.728472823E2,-3.839999914E0,6.990000153E1,-2.639999866E0
2.731013412E2,-7.500000000E0,5.321999741E1,-1.199999973E-1
2.733554305E2,-7.440000057E0,4.709999847E1,-5.999999866E-2
2.736095199E2,-3.179999828E0,6.551999664E1,4.199999869E-1
2.738636092E2,3.000000000E0,7.697999573E1,1.679999948E0
2.741177902E2,-1.979999900E0,6.804000092E1,1.979999900E0
2.743720016E2,-3.299999952E0,5.261999893E1,9.420000076E0
2.746258468E2,-4.319999695E0,5.802000046E1,3.839999914E0
2.748798751E2,4.799999893E-1,7.229999542E1,7.199999690E-1
2.751340255E2,5.039999962E0,7.823999786E1,-3.599999845E-1
2.753879623E2,-1.679999948E0,6.168000031E1,4.440000057E0
2.756422042E2,-4.619999886E0,4.913999939E1,7.139999866E0
2.758962936E2,-2.460000038E0,6.323999786E1,4.380000114E0
2.761505355E2,2.879999876E0,7.422000122E1,2.939999819E0
2.764044723E2,2.039999962E0,7.205999756E1,5.639999866E0
2.766585616E2,-3.720000029E0,5.675999832E1,7.559999943E0
2.769130172E2,-4.920000076E0,5.477999878E1,5.039999962E0
2.771671066E2,-2.399999857E0,6.845999908E1,1.679999948E0
2.774223861E2,4.559999943E0,7.805999756E1,2.579999924E0
2.776765060E2,-4.920000076E0,6.408000183E1,1.439999938E0
2.779305953E2,-4.259999752E0,5.057999802E1,9.960000038E0
2.781859664E2,-4.259999752E0,6.071999741E1,3.720000029E0
2.784399947E2,2.460000038E0,7.355999756E1,4.739999771E0
2.786939620E2,2.399999857E0,7.481999969E1,4.079999924E0
2.789482040E2,-5.940000057E0,5.261999893E1,4.199999809E0
2.792024459E2,-5.699999809E0,4.847999954E1,6.359999657E0
2.794565963E2,-3.659999847E0,6.593999481E1,1.620000005E0
2.797107467E2,3.720000029E0,7.704000092E1,2.759999990E0
2.799659957E2,-2.399999946E-1,6.923999786E1,5.819999695E0
2.802200851E2,-3.179999828E0,4.925999832E1,1.265999985E1
2.804755477E2,-5.879999638E0,5.345999908E1,4.920000076E0
2.807297286E2,3.119999886E0,7.613999939E1,1.979999900E0
2.809838444E2,4.559999943E0,7.919999695E1,-6.599999666E-1
2.812381168E2,-2.159999847E0,6.252000046E1,7.679999828E0
2.814922062E2,-4.619999886E0,4.500000000E1,8.760000229E0
2.817462650E2,-2.579999924E0,6.443999481E1,4.380000114E0
2.820015446E2,2.939999819E0,7.631999969E1,3.419999838E0
2.822558170E2,7.799999714E-1,7.373999786E1,2.999999821E-1
2.825099064E2,-3.779999971E0,5.813999939E1,7.500000000E0
2.827641178E2,-6.059999943E0,5.087999725E1,6.599999905E0
2.830183597E2,-2.460000038E0,6.923999786E1,2.099999905E0
2.832723881E2,5.639999866E0,8.087999725E1,5.999999642E-1
2.835265079E2,-1.919999957E0,6.713999939E1,5.879999638E0
2.837806888E2,-5.099999905E0,4.673999786E1,9.059999466E0
2.840349918E2,-7.079999924E0,4.991999817E1,4.380000114E0
2.842891727E2,-3.599999845E-1,7.061999512E1,4.139999866E0
2.845433231E2,2.639999866E0,7.601999664E1,1.259999990E0
2.847973209E2,-4.079999924E0,5.693999863E1,6.420000076E0
2.850513798E2,-5.279999733E0,4.079999924E1,5.579999924E0
2.853055302E2,-3.720000029E0,6.221999741E1,5.400000095E0
2.855597111E2,4.559999943E0,7.704000092E1,5.159999847E0
2.858138614E2,1.319999933E0,7.379999542E1,5.039999962E0
2.860682255E2,-4.079999924E0,5.081999969E1,9.960000038E0
2.863221012E2,-6.719999790E0,4.247999954E1,6.960000038E0
2.865763126E2,-7.199999690E-1,7.073999786E1,4.619999886E0
2.868304020E2,8.340000153E0,8.387999725E1,-5.999999866E-2
2.870845524E2,-3.659999847E0,6.252000046E1,5.579999924E0
2.873384281E2,-4.380000114E0,4.175999832E1,1.007999992E1
2.875924564E2,-4.319999695E0,6.071999741E1,6.420000076E0
2.878468204E2,4.619999886E0,7.745999908E1,2.399999857E0
2.881010013E2,3.299999952E0,7.679999542E1,1.319999933E0
2.883551823E2,-6.359999657E0,5.021999741E1,6.960000038E0
2.886094547E2,-6.960000038E0,4.320000076E1,6.059999943E0
2.888637882E2,-5.399999619E-1,7.068000031E1,4.500000000E0
2.891179996E2,7.500000000E0,8.183999634E1,3.240000010E0
2.893720585E2,-5.399999619E-1,6.833999634E1,6.899999619E0
2.896260868E2,-3.539999962E0,4.325999832E1,1.001999950E1
2.898803593E2,-6.000000000E0,5.123999786E1,4.559999943E0
2.901345402E2,2.759999990E0,7.673999786E1,3.899999857E0
2.903886906E2,4.799999714E0,7.919999695E1,9.599999785E-1
2.906427494E2,-2.339999914E0,5.843999863E1,8.279999733E0
2.908967472E2,-3.179999828E0,4.097999954E1,8.639999390E0
2.911509586E2,-2.279999971E0,6.479999542E1,4.799999714E0
2.914061161E2,7.139999866E0,7.991999817E1,4.079999924E0
2.916602355E2,2.999999821E-1,6.858000183E1,7.799999714E0
2.919142638E2,-4.199999809E0,4.193999863E1,8.579999924E0
2.921684752E2,-5.940000057E0,4.829999924E1,4.380000114E0
2.924226867E2,1.679999948E0,7.295999908E1,1.979999900E0
2.926777831E2,5.699999809E0,7.841999817E1,2.460000038E0
2.929322692E2,-3.119999886E0,5.747999954E1,7.559999943E0
2.931864196E2,-2.759999990E0,3.954000092E1,9.059999466E0
2.934427367E2,-1.740000010E0,6.491999817E1,6.059999943E0
2.936968566E2,7.079999924E0,8.027999878E1,2.700000048E0
2.939520141E2,2.999999821E-1,6.911999512E1,6.839999676E0
2.942062560E2,-2.039999962E0,4.271999741E1,1.169999981E1
2.944603759E2,-4.980000019E0,4.800000000E1,5.219999790E0
2.947148314E2,6.359999657E0,7.913999939E1,1.079999924E0
2.949687987E2,8.760000229E0,8.250000000E1,1.799999952E0
2.952253295E2,-1.860000014E0,6.035999680E1,9.000000000E0
2.954794494E2,-2.279999971E0,4.218000031E1,1.080000019E1
2.957337829E2,-1.740000010E0,6.450000000E1,6.659999847E0
2.959880553E2,7.019999981E0,7.890000153E1,5.639999866E0
2.962422362E2,4.859999657E0,7.481999969E1,7.919999599E0
2.964987670E2,-1.679999948E0,5.034000015E1,1.259999943E1
2.967527648E2,-3.599999905E0,4.937999725E1,8.039999962E0
2.970089599E2,2.220000029E0,7.277999878E1,3.179999828E0
2.972630492E2,8.099999428E0,7.908000183E1,3.299999952E0
2.975170775E2,4.799999893E-1,6.107999802E1,8.639999390E0
2.977726317E2,1.679999948E0,4.254000092E1,1.157999992E1
2.980265990E2,8.999999762E-1,5.909999847E1,8.159999847E0
2.982809325E2,9.899999619E0,7.313999939E1,9.840000153E0
2.985374633E2,6.420000076E0,6.708000183E1,9.659999847E0
2.987918578E2,-1.199999973E-1,4.602000046E1,9.000000000E0
2.990483580E2,-2.460000038E0,4.703999710E1,5.819999695E0
2.993025084E2,5.219999790E0,7.169999695E1,5.339999676E0
2.995566283E2,5.579999924E0,7.637999725E1,4.079999924E0
