Time,Acc_x,Acc_y,Acc_z,Gyr_x,Gyr_y,Gyr_z,labelOnTable,labelSitting,labelWalking,labelRunning,labelStairs
2020-06-10 14:40:53.750,0.2035071403,2.468421936,9.306262016,-0.0042610578240000006,-0.01331580617,0.0042610578240000006,0,1,0,0,0
2020-06-10 14:40:54.000,0.2178723514,2.466027737,9.332598686,-0.00266316114,0.008522115648000001,0.01225054078,0,1,0,0,0
2020-06-10 14:40:54.250,0.2082955539,2.434903145,9.294290542999999,-0.023968450730000004,-0.003195793368,0.009587380104,0,1,0,0,0
2020-06-10 14:40:54.500,0.2274491638,2.351106167,9.220070839,-0.01810949668,-0.0197073929,-0.001597896684,0,1,0,0,0
2020-06-10 14:40:54.750,0.323217243,2.466027737,9.29189682,0.00266316114,-0.034088462589999986,0.01384843793,0,1,0,0,0
2020-06-10 14:40:55.000,0.3303998411,2.45405674,9.279925346,0.023968450730000004,-0.01012001187,0.01438106969,0,1,0,0,0
2020-06-10 14:40:55.250,0.3711012602000001,2.52827692,9.260771751,0.04154531285,-0.04846953228,0.01012001187,0,1,0,0,0
2020-06-10 14:40:55.500,0.4644751251,2.681505919,9.244012833,0.023435818030000003,-0.009587380104,-0.007456851192,0,1,0,0,0
2020-06-10 14:40:55.750,0.3663128614,2.679111719,9.141061783,0.01012001187,0.0005326322280000001,-0.008522115648000001,0,1,0,0,0
2020-06-10 14:40:56.000,0.3711012602000001,2.693476915,9.246406555,0.015446335080000003,-0.008522115648000001,-0.02237055451,0,1,0,0,0
2020-06-10 14:40:56.250,0.3854664862,2.647987127,9.277531624,-0.01597896591,0.007989482954,-0.0005326322280000001,0,1,0,0,0
2020-06-10 14:40:56.500,0.3016694188,2.614468336,9.26556015,-0.007456851192,0.02716424316,0.003195793368,0,1,0,0,0
2020-06-10 14:40:56.750,0.3040636182,2.63601613,9.126696587,-0.01225054078,-0.003195793368,-0.0005326322280000001,0,1,0,0,0
2020-06-10 14:40:57.000,0.2777273953,2.604891539,9.308655738999999,0.003195793368,0.006924218964,0.001065264456,0,1,0,0,0
2020-06-10 14:40:57.250,0.3016694188,2.592920542,9.160215378,-0.01012001187,0.01597896591,0.001597896684,0,1,0,0,0
2020-06-10 14:40:57.500,0.2274491638,2.588132143,9.337387085,0.009587380104,-0.00532632228,-0.006924218964,0,1,0,0,0
2020-06-10 14:40:57.750,0.3040636182,2.624045134,9.184157372,-0.00266316114,-0.0170442313,-0.0005326322280000001,0,1,0,0,0
2020-06-10 14:40:58.000,0.31842881440000004,2.643198729,9.342175484,0.0021305289120000003,0.001065264456,-0.007989482954,0,1,0,0,0
2020-06-10 14:40:58.250,0.2633621991,2.616862535,9.17697525,-0.01384843793,0.0,0.003195793368,0,1,0,0,0
2020-06-10 14:40:58.500,0.3016694188,2.604891539,9.263166428,0.0021305289120000003,-0.007989482954,-0.008522115648000001,0,1,0,0,0
2020-06-10 14:40:58.750,0.2394201756,2.602497339,9.241618156,-0.009054748341,-0.01438106969,0.01012001187,0,1,0,0,0
2020-06-10 14:40:59.000,0.2849099934,2.561795712,9.220070839,-0.0005326322280000001,-0.003728425596,-0.004793690052,0,1,0,0,0
2020-06-10 14:40:59.250,0.3280056417,2.604891539,9.354146004,0.001597896684,0.001065264456,-0.004793690052,0,1,0,0,0
2020-06-10 14:40:59.500,0.3806780577,2.643198729,9.153033257,-0.01438106969,-0.02237055451,-0.01438106969,0,1,0,0,0
2020-06-10 14:40:59.750,0.2944868207,2.576161146,9.21528244,-0.005858954508,-0.00266316114,0.01757686399,0,1,0,0,0
2020-06-10 14:41:00.000,0.3758896589,2.655169725,9.054870605,-0.0165115986,-0.03249056637,-0.0042610578240000006,0,1,0,0,0
2020-06-10 14:41:00.250,0.3423708379,2.604891539,9.26556015,0.007456851192,0.006391586736,0.02077265643,0,1,0,0,0
2020-06-10 14:41:00.500,0.3974374831,2.67671752,9.18894577,0.008522115648000001,0.0,0.004793690052,0,1,0,0,0
2020-06-10 14:41:00.750,0.3447650373,2.624045134,9.241618156,0.01171790902,0.006924218964,0.0197073929,0,1,0,0,0
2020-06-10 14:41:01.000,0.3351882398,2.595314741,9.47146225,0.01810949668,0.02450108156,-0.001065264456,0,1,0,0,0
2020-06-10 14:41:01.250,0.3926490843,2.60010314,9.193734168999999,-0.01331580617,-0.007989482954,-0.007989482954,0,1,0,0,0
2020-06-10 14:41:01.500,0.356736064,2.657563925,9.224859237999999,-0.007456851192,-0.01065264456,-0.007989482954,0,1,0,0,0
2020-06-10 14:41:01.750,0.4118026793,2.6216509340000003,9.10036087,-0.01438106969,0.003195793368,-0.00266316114,0,1,0,0,0
2020-06-10 14:41:02.000,0.3878606856,2.609679937,9.284713745,0.006391586736,-0.0042610578240000006,-0.001065264456,0,1,0,0,0
2020-06-10 14:41:02.250,0.34715923670000004,2.63601613,9.277531624,0.001597896684,-0.004793690052,-0.006924218964,0,1,0,0,0
2020-06-10 14:41:02.500,0.3351882398,2.614468336,9.301473618,0.009587380104,-0.007989482954,-0.015446335080000003,0,1,0,0,0
2020-06-10 14:41:02.750,0.4094084799,2.671929121,9.320627213,-0.0042610578240000006,-0.003728425596,-0.01065264456,0,1,0,0,0
2020-06-10 14:41:03.000,0.3351882398,2.6072857380000003,9.124302864,-0.006924218964,-0.0170442313,-0.001065264456,0,1,0,0,0
2020-06-10 14:41:03.250,0.3351882398,2.557007313,9.205705643,0.001597896684,-0.001597896684,-0.009054748341,0,1,0,0,0
2020-06-10 14:41:03.500,0.3519476354,2.614468336,9.289502144,0.008522115648000001,0.01597896591,-0.01065264456,0,1,0,0,0
2020-06-10 14:41:03.750,0.31842881440000004,2.609679937,9.363722801,0.0021305289120000003,0.02822950855,-0.01597896591,0,1,0,0,0
2020-06-10 14:41:04.000,0.4333505034,2.6647465230000003,9.081207275,-0.02503371425,-0.02450108156,-0.01065264456,0,1,0,0,0
2020-06-10 14:41:04.250,0.356736064,2.67432332,9.404424667,0.02876213938,0.044208474460000015,0.001597896684,0,1,0,0,0
2020-06-10 14:41:04.500,0.2633621991,2.628833532,9.409213066,0.0021305289120000003,0.01118527725,-0.003195793368,0,1,0,0,0
2020-06-10 14:41:04.750,0.323217243,2.6072857380000003,9.258378029,-0.01171790902,0.009587380104,-0.0005326322280000001,0,1,0,0,0
2020-06-10 14:41:05.000,0.3447650373,2.602497339,9.313444138,-0.01331580617,-0.007456851192,-0.01597896591,0,1,0,0,0
2020-06-10 14:41:05.250,0.3806780577,2.683900118,9.186552048,-0.0042610578240000006,0.01278317347,0.0,0,1,0,0,0
2020-06-10 14:41:05.500,0.2705447972,2.583343744,9.200917244,0.0042610578240000006,0.0005326322280000001,0.007456851192,0,1,0,0,0
2020-06-10 14:41:05.750,0.2585737705,2.590526342,9.133879662,-0.001597896684,0.006391586736,0.0,0,1,0,0,0
2020-06-10 14:41:06.000,0.3351882398,2.63841033,9.282320022999999,0.007989482954,-0.01012001187,0.003195793368,0,1,0,0,0
2020-06-10 14:41:06.250,0.3687070608,2.724601507,9.026140213,-0.001597896684,-0.02183792181,0.009054748341,0,1,0,0,0
2020-06-10 14:41:06.500,0.2777273953,2.645592928,9.22725296,0.01438106969,-0.0042610578240000006,0.00266316114,0,1,0,0,0
2020-06-10 14:41:06.750,0.2873041928,2.707842112,9.21528244,0.01438106969,0.02024002373,0.0165115986,0,1,0,0,0
2020-06-10 14:41:07.000,0.3327940404,2.717418909,9.22725296,0.005858954508,-0.005858954508,-0.009587380104,0,1,0,0,0
2020-06-10 14:41:07.250,0.4285621047,2.78924489,9.212887764,-0.0165115986,-0.0170442313,-0.02237055451,0,1,0,0,0
2020-06-10 14:41:07.500,0.1388636976,2.595314741,9.121908187999999,-0.023435818030000003,0.03728425503,0.01597896591,0,1,0,0,0
2020-06-10 14:41:07.750,0.2346317619,2.580949545,9.337387085,-0.01491370238,0.01065264456,-0.001065264456,0,1,0,0,0
2020-06-10 14:41:08.000,0.2011129409,2.5546131130000003,9.217676163,-0.02769687586,0.0,0.003728425596,0,1,0,0,0
2020-06-10 14:41:08.250,0.2466027737,2.626439333,9.248801231,0.006391586736,-0.008522115648000001,-0.02663161233,0,1,0,0,0
2020-06-10 14:41:08.500,0.3950432837,2.614468336,9.143456459,-0.01438106969,-0.007456851192,0.007456851192,0,1,0,0,0
2020-06-10 14:41:08.750,0.1340752989,2.552218914,9.229647636000001,0.008522115648000001,0.01864212751,0.02290318534,0,1,0,0,0
2020-06-10 14:41:09.000,0.2322375625,2.533065319,9.411606789,0.006391586736,0.004793690052,0.01278317347,0,1,0,0,0
2020-06-10 14:41:09.250,0.1604115069,2.533065319,9.22725296,0.001065264456,0.006391586736,-0.001065264456,0,1,0,0,0
2020-06-10 14:41:09.500,0.1867477298,2.533065319,9.251194953999999,-0.003728425596,-0.00266316114,0.0021305289120000003,0,1,0,0,0
2020-06-10 14:41:09.750,0.3399766386,2.583343744,9.270348549,-0.01118527725,-0.006924218964,-0.01171790902,0,1,0,0,0
2020-06-10 14:41:10.000,0.2609679997,2.561795712,9.157821655,0.007456851192,0.005858954508,0.006391586736,0,1,0,0,0
2020-06-10 14:41:10.250,0.2896983922,2.585737944,9.169792175,-0.009587380104,-0.003195793368,-0.0005326322280000001,0,1,0,0,0
2020-06-10 14:41:10.500,0.2729389966,2.619256735,9.131484985,0.01491370238,-0.006924218964,0.0170442313,0,1,0,0,0
2020-06-10 14:41:10.750,0.3447650373,2.557007313,9.22725296,-0.00532632228,-0.0042610578240000006,0.006924218964,0,1,0,0,0
2020-06-10 14:41:11.000,0.3040636182,2.624045134,9.224859237999999,-0.00532632228,-0.004793690052,0.005858954508,0,1,0,0,0
2020-06-10 14:41:11.250,0.2896983922,2.592920542,9.18894577,0.01331580617,-0.003728425596,-0.008522115648000001,0,1,0,0,0
2020-06-10 14:41:11.500,0.3615244627000001,2.647987127,9.289502144,-0.01331580617,0.006924218964,-0.02290318534,0,1,0,0,0
2020-06-10 14:41:11.750,0.3136404157,2.595314741,9.21528244,-0.01491370238,0.02183792181,0.004793690052,0,1,0,0,0
2020-06-10 14:41:12.000,0.2011129409,2.542642117,9.30386734,0.0,0.01438106969,-0.0165115986,0,1,0,0,0
2020-06-10 14:41:12.250,0.2777273953,2.614468336,9.203310966,-0.003728425596,-0.006391586736,-0.00266316114,0,1,0,0,0
2020-06-10 14:41:12.500,0.1628057212,2.559401512,9.129091263,-0.009587380104,0.006391586736,0.015446335080000003,0,1,0,0,0
2020-06-10 14:41:12.750,0.2202665508,2.545036316,9.267954826,0.006391586736,-0.0005326322280000001,-0.0042610578240000006,0,1,0,0,0
2020-06-10 14:41:13.000,0.2920926213,2.580949545,9.373299599,0.009054748341,0.004793690052,-0.003728425596,0,1,0,0,0
2020-06-10 14:41:13.250,0.1867477298,2.549824715,9.306262016,-0.01012001187,-0.005858954508,0.00532632228,0,1,0,0,0
2020-06-10 14:41:13.500,0.3136404157,2.571372509,9.186552048,-0.01384843793,-0.004793690052,-0.0170442313,0,1,0,0,0
2020-06-10 14:41:13.750,0.2561795712,2.604891539,9.133879662,0.02077265643,0.01065264456,-0.005858954508,0,1,0,0,0
2020-06-10 14:41:14.000,0.3040636182,2.6216509340000003,9.279925346,0.0005326322280000001,0.001597896684,0.0,0,1,0,0,0
2020-06-10 14:41:14.250,0.2226607651,2.52827692,9.306262016,-0.001065264456,-0.006391586736,0.003195793368,0,1,0,0,0
2020-06-10 14:41:14.500,0.2777273953,2.633621931,9.430760384,0.009587380104,-0.0042610578240000006,0.001597896684,0,1,0,0,0
2020-06-10 14:41:14.750,0.4022258818,2.734178305,9.160215378,0.01225054078,-0.01065264456,0.009054748341,0,1,0,0,0
2020-06-10 14:41:15.000,0.323217243,2.688688517,9.11233139,-0.01384843793,-0.009587380104,0.015446335080000003,0,1,0,0,0
2020-06-10 14:41:15.250,0.3663128614,2.647987127,9.236829757999999,0.0,-0.00266316114,0.008522115648000001,0,1,0,0,0
2020-06-10 14:41:15.500,0.4357447028,2.817975283,9.339780807,0.01171790902,-0.02663161233,0.01331580617,0,1,0,0,0
2020-06-10 14:41:15.750,0.4836287498,2.8371291160000003,9.346963882,0.03834952042,-0.02077265643,0.02769687586,0,1,0,0,0
2020-06-10 14:41:16.000,0.356736064,2.841917515,9.222464561,0.08415589482000001,0.023968450730000004,0.01810949668,0,1,0,0,0
2020-06-10 14:41:16.250,0.5099649428999999,3.0286650660000003,9.081207275,-0.01118527725,0.01917476021,0.004793690052,0,1,0,0,0
2020-06-10 14:41:16.500,0.423773706,2.920926094,8.963891029,0.0197073929,0.03781688958,0.00266316114,0,1,0,0,0
2020-06-10 14:41:16.750,0.5554547906,2.86107111,9.102754593,0.006391586736,0.030360037460000006,0.01917476021,0,1,0,0,0
2020-06-10 14:41:17.000,0.3974374831,2.8299465180000003,9.588777542,-0.07190535217999999,0.02024002373,-0.006924218964,0,1,0,0,0
2020-06-10 14:41:17.250,0.31842881440000004,2.700659513,9.272743225,-0.0197073929,0.006391586736,-0.03355583176,0,1,0,0,0
2020-06-10 14:41:17.500,0.1244984865,2.688688517,9.11233139,-0.08948221802999999,-0.01917476021,-0.02130528912,0,1,0,0,0
2020-06-10 14:41:17.750,0.2322375625,2.576161146,9.0740242,0.01491370238,-0.030892670150000006,-0.058056913320000014,0,1,0,0,0
2020-06-10 14:41:18.000,0.2609679997,2.671929121,9.102754593,-0.0021305289120000003,-0.03462109342,-0.02556634694,0,1,0,0,0
2020-06-10 14:41:18.250,0.1508347094,2.647987127,9.425971985,0.02130528912,0.015446335080000003,-0.02929477207,0,1,0,0,0
2020-06-10 14:41:18.500,0.13168109949999998,2.645592928,9.363722801,0.0170442313,0.02183792181,-0.015446335080000003,0,1,0,0,0
2020-06-10 14:41:18.750,0.2705447972,2.722207308,9.270348549,0.03142530099,-0.01065264456,-0.007456851192,0,1,0,0,0
2020-06-10 14:41:19.000,0.17956513170000002,2.7533319,9.203310966,0.01331580617,0.01171790902,-0.02929477207,0,1,0,0,0
2020-06-10 14:41:19.250,0.0359130241,2.705447912,9.141061783,-0.01278317347,-0.01065264456,0.01225054078,0,1,0,0,0
2020-06-10 14:41:19.500,0.1460463107,2.722207308,9.172186852000001,0.01384843793,0.015446335080000003,0.004793690052,0,1,0,0,0
2020-06-10 14:41:19.750,0.1867477298,2.813186884,9.203310966,-0.0042610578240000006,-0.02077265643,-0.02556634694,0,1,0,0,0
2020-06-10 14:41:20.000,0.13168109949999998,2.734178305,9.169792175,-0.00532632228,-0.0021305289120000003,0.01331580617,0,1,0,0,0
2020-06-10 14:41:20.250,0.09097966552000003,2.695871115,9.212887764,0.015446335080000003,0.01864212751,0.01065264456,0,1,0,0,0
2020-06-10 14:41:20.500,0.2250549644,2.772485495,9.155426979,0.001597896684,-0.02130528912,0.01597896591,0,1,0,0,0
2020-06-10 14:41:20.750,0.2035071403,2.8036100860000004,9.308655738999999,0.01171790902,-0.01012001187,-0.01810949668,0,1,0,0,0
2020-06-10 14:41:21.000,0.1532289088,2.817975283,9.258378029,0.01118527725,0.02663161233,0.0042610578240000006,0,1,0,0,0
2020-06-10 14:41:21.250,0.2418143749,2.870647907,9.186552048,-0.03195793182,-0.01278317347,-0.01171790902,0,1,0,0,0
2020-06-10 14:41:21.500,0.1508347094,2.801215887,9.153033257,0.008522115648000001,0.023435818030000003,-0.007456851192,0,1,0,0,0
2020-06-10 14:41:21.750,0.1508347094,2.825158119,9.315838814,0.005858954508,0.007456851192,0.004793690052,0,1,0,0,0
2020-06-10 14:41:22.000,0.07422025502,2.741360903,9.102754593,-0.001065264456,0.006391586736,0.015446335080000003,0,1,0,0,0
2020-06-10 14:41:22.250,0.1292868853,2.755726099,9.205705643,0.01757686399,0.01225054078,0.01065264456,0,1,0,0,0
2020-06-10 14:41:22.500,0.1532289088,2.846705914,9.117119789,-0.01917476021,-0.01331580617,0.001065264456,0,1,0,0,0
2020-06-10 14:41:22.750,0.2442085743,2.808398485,9.205705643,0.0021305289120000003,0.023968450730000004,0.01917476021,0,1,0,0,0
2020-06-10 14:41:23.000,0.1628057212,2.71263051,9.088389397,-0.01384843793,0.00266316114,0.01331580617,0,1,0,0,0
2020-06-10 14:41:23.250,0.1604115069,2.710236311,9.088389397,-0.005858954508,-0.02769687586,0.0005326322280000001,0,1,0,0,0
2020-06-10 14:41:23.500,0.2011129409,2.734178305,9.212887764,-0.001597896684,0.01065264456,-0.0165115986,0,1,0,0,0
2020-06-10 14:41:23.750,0.2585737705,2.79163909,9.210494041,-0.0042610578240000006,-0.003728425596,-0.007456851192,0,1,0,0,0
2020-06-10 14:41:24.000,0.2466027737,2.760514498,9.038111687,-0.01012001187,-0.01118527725,-0.001065264456,0,1,0,0,0
2020-06-10 14:41:24.250,0.2202665508,2.705447912,9.325415611,-0.0021305289120000003,0.0021305289120000003,-0.007989482954,0,1,0,0,0
2020-06-10 14:41:24.500,0.1723825186,2.722207308,9.296685219,-0.009587380104,-0.0005326322280000001,-0.01278317347,0,1,0,0,0
2020-06-10 14:41:24.750,0.1843535304,2.7198131080000003,9.193734168999999,-0.01012001187,-0.00532632228,-0.001065264456,0,1,0,0,0
2020-06-10 14:41:25.000,0.1723825186,2.734178305,9.097966194,-0.023968450730000004,-0.01491370238,-0.009587380104,0,1,0,0,0
2020-06-10 14:41:25.250,0.1580173075,2.71263051,9.222464561,0.01331580617,0.02077265643,0.01384843793,0,1,0,0,0
2020-06-10 14:41:25.500,0.1771709323,2.705447912,9.22725296,-0.005858954508,0.003728425596,0.009054748341,0,1,0,0,0
2020-06-10 14:41:25.750,0.1340752989,2.659958124,9.349357605,0.004793690052,0.0330231972,0.004793690052,0,1,0,0,0
2020-06-10 14:41:26.000,0.1221042871,2.590526342,9.29189682,0.01917476021,0.01331580617,0.006391586736,0,1,0,0,0
2020-06-10 14:41:26.250,0.2130839527,2.717418909,9.090784073,-0.004793690052,-0.006391586736,-0.003195793368,0,1,0,0,0
2020-06-10 14:41:26.500,0.2035071403,2.705447912,9.181763649,-0.0165115986,-0.00532632228,0.01278317347,0,1,0,0,0
2020-06-10 14:41:26.750,0.1532289088,2.647987127,9.260771751,-0.01331580617,0.006924218964,0.01225054078,0,1,0,0,0
2020-06-10 14:41:27.000,0.1604115069,2.633621931,9.349357605,0.007989482954,0.006924218964,0.00532632228,0,1,0,0,0
2020-06-10 14:41:27.250,0.2082955539,2.659958124,9.179368972999999,-0.0170442313,-0.0005326322280000001,-0.01597896591,0,1,0,0,0
2020-06-10 14:41:27.500,0.2250549644,2.6910827160000004,9.191340446,0.0005326322280000001,-0.01491370238,0.0021305289120000003,0,1,0,0,0
2020-06-10 14:41:27.750,0.1771709323,2.6072857380000003,9.241618156,0.00266316114,-0.001065264456,0.01757686399,0,1,0,0,0
2020-06-10 14:41:28.000,0.1771709323,2.650381327,9.332598686,0.00266316114,0.01917476021,0.005858954508,0,1,0,0,0
2020-06-10 14:41:28.250,0.13168109949999998,2.602497339,9.299078941,0.01331580617,0.003195793368,-0.0005326322280000001,0,1,0,0,0
2020-06-10 14:41:28.500,0.2059013397,2.643198729,9.279925346,-0.0005326322280000001,-0.009587380104,-0.005858954508,0,1,0,0,0
2020-06-10 14:41:28.750,0.2513911724,2.707842112,9.160215378,-0.01757686399,-0.003728425596,-0.008522115648000001,0,1,0,0,0
2020-06-10 14:41:29.000,0.1651999205,2.640804529,9.181763649,0.01225054078,0.008522115648000001,0.00532632228,0,1,0,0,0
2020-06-10 14:41:29.250,0.08619125932,2.561795712,9.114726067000001,-0.01065264456,-0.01065264456,0.046871636060000006,0,1,0,0,0
2020-06-10 14:41:29.500,0.1029506698,2.609679937,9.210494041,-0.00532632228,0.01065264456,0.02929477207,0,1,0,0,0
2020-06-10 14:41:29.750,0.2920926213,2.6072857380000003,9.392453194,-0.01171790902,0.0,0.0170442313,0,1,0,0,0
2020-06-10 14:41:30.000,0.4141969085,2.624045134,9.069235802,-0.00532632228,0.01118527725,0.03728425503,0,1,0,0,0
2020-06-10 14:41:30.250,0.3447650373,2.545036316,9.085995674,-0.006924218964,0.023968450730000004,-0.02290318534,0,1,0,0,0
2020-06-10 14:41:30.500,0.323217243,2.511517525,9.476250647999999,-0.0367516242,-0.03834952042,0.05539375171,0,1,0,0,0
2020-06-10 14:41:30.750,-0.0143652102,2.327163935,9.315838814,-0.009054748341,-0.01438106969,-0.003195793368,0,1,0,0,0
2020-06-10 14:41:31.000,0.4740519226,2.487575531,9.358934402000001,0.03249056637,-0.03142530099,-0.01757686399,0,1,0,0,0
2020-06-10 14:41:31.250,0.383072257,2.48996973,9.315838814,-0.01278317347,0.009054748341,0.02609897964,0,1,0,0,0
2020-06-10 14:41:31.500,0.5291185975,2.523488522,9.344569206000001,0.03355583176,0.04740426688999999,-0.02663161233,0,1,0,0,0
2020-06-10 14:41:31.750,0.4812345505,2.571372509,9.421183586,0.007456851192,-0.02503371425,-0.034088462589999986,0,1,0,0,0
2020-06-10 14:41:32.000,0.2657563984,2.501940727,9.148244858,-0.01225054078,0.0042610578240000006,-0.02130528912,0,1,0,0,0
2020-06-10 14:41:32.250,0.3591302633,2.513911724,9.311050415,0.007456851192,0.00266316114,0.03142530099,0,1,0,0,0
2020-06-10 14:41:32.500,0.3639186621,2.4779987340000003,9.351752281,0.004793690052,-0.01438106969,-0.01012001187,0,1,0,0,0
2020-06-10 14:41:32.750,0.3208230138,2.391807556,9.327810287,0.008522115648000001,0.009587380104,0.007989482954,0,1,0,0,0
2020-06-10 14:41:33.000,0.3998316824,2.513911724,9.327810287,0.01278317347,-0.009587380104,-0.03515372798,0,1,0,0,0
2020-06-10 14:41:33.250,0.34715923670000004,2.552218914,9.299078941,0.00532632228,0.0,-0.005858954508,0,1,0,0,0
2020-06-10 14:41:33.500,0.3280056417,2.525882721,9.196128845,-0.01384843793,-0.006391586736,0.001065264456,0,1,0,0,0
2020-06-10 14:41:33.750,0.2226607651,2.45166254,9.449913979,0.03249056637,0.0197073929,0.01810949668,0,1,0,0,0
2020-06-10 14:41:34.000,0.34715923670000004,2.466027737,9.454702377,0.02716424316,0.01118527725,-0.005858954508,0,1,0,0,0
2020-06-10 14:41:34.250,0.3136404157,2.482787132,9.378087997,-0.005858954508,0.00266316114,0.0042610578240000006,0,1,0,0,0
2020-06-10 14:41:34.500,0.3615244627000001,2.49236393,9.239224434,-0.03355583176,-0.009587380104,-0.003728425596,0,1,0,0,0
2020-06-10 14:41:34.750,0.4046200812,2.480392933,9.143456459,0.007989482954,-0.00532632228,0.0367516242,0,1,0,0,0
2020-06-10 14:41:35.000,0.4141969085,2.506729126,9.313444138,0.01065264456,0.01757686399,0.007456851192,0,1,0,0,0
2020-06-10 14:41:35.250,0.383072257,2.470816135,9.414001465,0.0042610578240000006,-0.007989482954,0.01225054078,0,1,0,0,0
2020-06-10 14:41:35.500,0.3734954596,2.473210335,9.363722801,0.01331580617,-0.005858954508,0.008522115648000001,0,1,0,0,0
2020-06-10 14:41:35.750,0.4932055473,2.52827692,9.260771751,0.007456851192,0.004793690052,-0.0042610578240000006,0,1,0,0,0
2020-06-10 14:41:36.000,0.4477157295000001,2.576161146,9.193734168999999,-0.023968450730000004,0.01810949668,0.008522115648000001,0,1,0,0,0
2020-06-10 14:41:36.250,0.282515794,2.444479942,9.174580574,0.01331580617,0.01810949668,0.001597896684,0,1,0,0,0
2020-06-10 14:41:36.500,0.4118026793,2.516305923,9.368511199999999,0.01225054078,-0.00266316114,-0.03728425503,0,1,0,0,0
2020-06-10 14:41:36.750,0.3663128614,2.557007313,9.454702377,0.008522115648000001,0.01331580617,-0.006391586736,0,1,0,0,0
2020-06-10 14:41:37.000,0.2873041928,2.45166254,9.255983353,-0.007989482954,0.01597896591,0.005858954508,0,1,0,0,0
2020-06-10 14:41:37.250,0.2896983922,2.504334927,9.334992409,-0.01438106969,0.0021305289120000003,-0.005858954508,0,1,0,0,0
2020-06-10 14:41:37.500,0.4285621047,2.559401512,9.174580574,-0.006924218964,-0.023435818030000003,-0.01171790902,0,1,0,0,0
2020-06-10 14:41:37.750,0.2633621991,2.437297344,9.308655738999999,0.0021305289120000003,0.01864212751,0.003195793368,0,1,0,0,0
2020-06-10 14:41:38.000,0.3998316824,2.509123325,9.370905876,0.04048004746,-0.006924218964,-0.05486112088,0,1,0,0,0
2020-06-10 14:41:38.250,0.3711012602000001,2.542642117,9.308655738999999,-0.006924218964,0.02876213938,0.02130528912,0,1,0,0,0
2020-06-10 14:41:38.500,0.1604115069,2.45405674,9.21528244,-0.01810949668,0.02663161233,0.003728425596,0,1,0,0,0
2020-06-10 14:41:38.750,0.2992752194,2.52827692,9.459490776,0.015446335080000003,-0.03728425503,-0.01065264456,0,1,0,0,0
2020-06-10 14:41:39.000,0.3687070608,2.501940727,9.325415611,0.0,-0.015446335080000003,0.02822950855,0,1,0,0,0
2020-06-10 14:41:39.250,0.3734954596,2.509123325,9.301473618,-0.003195793368,0.0170442313,0.009587380104,0,1,0,0,0
2020-06-10 14:41:39.500,0.323217243,2.45166254,9.289502144,0.001597896684,0.015446335080000003,0.00532632228,0,1,0,0,0
2020-06-10 14:41:39.750,0.3543418646,2.523488522,9.301473618,0.008522115648000001,-0.0170442313,-0.007456851192,0,1,0,0,0
2020-06-10 14:41:40.000,0.3806780577,2.576161146,9.145850182,-0.01171790902,-0.006391586736,0.0042610578240000006,0,1,0,0,0
2020-06-10 14:41:40.250,0.390254885,2.52827692,9.481039047000001,0.03621899337,0.03142530099,0.006391586736,0,1,0,0,0
2020-06-10 14:41:40.500,0.3327940404,2.516305923,9.339780807,-0.005858954508,-0.006391586736,0.01278317347,0,1,0,0,0
2020-06-10 14:41:40.750,0.34715923670000004,2.516305923,9.30386734,-0.0021305289120000003,-0.01384843793,0.0042610578240000006,0,1,0,0,0
2020-06-10 14:41:41.000,0.3064578176,2.45166254,9.114726067000001,-0.02183792181,-0.01438106969,0.003195793368,0,1,0,0,0
2020-06-10 14:41:41.250,0.3782838583,2.588132143,9.272743225,0.01864212751,0.02450108156,0.01171790902,0,1,0,0,0
2020-06-10 14:41:41.500,0.3687070608,2.545036316,9.33020401,0.02130528912,-0.00532632228,0.0197073929,0,1,0,0,0
2020-06-10 14:41:41.750,0.3974374831,2.559401512,9.148244858,0.01491370238,0.0165115986,0.0,0,1,0,0,0
2020-06-10 14:41:42.000,0.4141969085,2.619256735,9.246406555,-0.02024002373,-0.008522115648000001,-0.02024002373,0,1,0,0,0
2020-06-10 14:41:42.250,0.3782838583,2.592920542,9.320627213,-0.009054748341,-0.02077265643,-0.008522115648000001,0,1,0,0,0
2020-06-10 14:41:42.500,0.383072257,2.612074137,9.25358963,0.03781688958,-0.009054748341,-0.02183792181,0,1,0,0,0
2020-06-10 14:41:42.750,0.4261679053,2.645592928,9.196128845,0.001065264456,-0.005858954508,0.0,0,1,0,0,0
2020-06-10 14:41:43.000,0.4333505034,2.63601613,9.366117477000001,0.01065264456,-0.009587380104,-0.01810949668,0,1,0,0,0
2020-06-10 14:41:43.250,0.4189853072,2.645592928,9.081207275,-0.01864212751,-0.003728425596,0.0005326322280000001,0,1,0,0,0
2020-06-10 14:41:43.500,0.4046200812,2.647987127,8.927978516,-0.06018744037000001,-0.04154531285,-0.02876213938,0,1,0,0,0
2020-06-10 14:41:43.750,0.4333505034,2.662352324,9.193734168999999,0.005858954508,-0.01331580617,-0.02024002373,0,1,0,0,0
2020-06-10 14:41:44.000,0.4932055473,2.669534922,9.014169693,-0.03249056637,-0.01278317347,-0.01491370238,0,1,0,0,0
2020-06-10 14:41:44.250,0.4046200812,2.655169725,9.205705643,0.01491370238,0.0005326322280000001,-0.006924218964,0,1,0,0,0
2020-06-10 14:41:44.500,0.3663128614,2.671929121,9.277531624,-0.01118527725,0.009054748341,0.007989482954,0,1,0,0,0
