"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
7.687301039E1,-1.444498658E0,-7.147924304E-1,1.986185551E0
7.712453627E1,-6.743124127E-1,4.079962969E-1,-7.185208797E-1
7.737539076E1,1.358744860E0,7.605988383E-1,4.016047120E-1
7.762633681E1,-2.224272251E0,-1.523328125E-1,1.881789684E0
7.787783217E1,-4.548679292E-1,-5.273059011E-1,-9.800432622E-2
7.812926649E1,1.353418469E0,2.822950855E-2,-1.090298176E0
7.838091444E1,-9.880327582E-1,1.097222418E-1,4.958806038E-1
7.863283705E1,-8.335694075E-1,-1.625593543E0,9.177253246E-1
7.888411879E1,2.483131409E0,1.423193336E0,-2.887399197E0
7.913543104E1,1.896170676E-1,5.214469433E-1,1.108407617E0
7.938710951E1,-1.315601587E0,-7.707188129E-1,6.322344542E-1
7.963799452E1,8.671252728E-1,2.117745638E0,-3.265568256E0
7.988875746E1,1.579787135E0,4.303668439E-1,3.312972486E-1
8.013976454E1,-1.947836041E0,-3.334277868E-1,2.594984293E0
8.039171766E1,2.226402760E-1,6.024070382E-1,-2.120409012E0
8.064299940E1,8.591358066E-1,4.165183902E-1,1.347559571E0
8.089367079E1,-2.610430479E0,-1.598961949E0,2.445847273E0
8.114492201E1,-8.639294505E-1,-1.349690080E0,4.463458061E-1
8.139550184E1,6.924219131E-1,2.042644501E0,-1.680454731E0
8.164559340E1,-7.068029642E-1,-2.876214087E-1,5.816344023E-1
8.189647841E1,-7.286409140E-1,-1.499359727E0,1.166464567E0
8.214711928E1,2.103897333E0,1.309210062E0,-3.226686001E0
8.239846205E1,-4.362258017E-1,7.712514400E-1,1.087102413E0
8.264956068E1,-1.521730304E0,2.295644879E-1,1.083373904E0
8.290108656E1,1.629854560E0,2.222674370E0,-3.153182745E0
8.315214638E1,8.580704927E-1,1.352885813E-1,1.001348570E-1
8.340300087E1,-1.651159883E0,3.366235793E-1,1.915878177E0
8.365400796E1,3.222424984E-1,6.018744111E-1,-1.906290770E0
8.390568642E1,1.452488065E0,4.500742257E-1,5.161206126E-1
8.415712075E1,-2.619485378E0,-1.223456264E0,2.109756231E0
8.440815834E1,-1.071123362E0,-3.813646734E-1,6.141249537E-1
8.466001992E1,1.051416039E0,6.199839115E-1,-1.383778572E0
8.491096596E1,-9.257147908E-1,9.214537591E-2,7.664577961E-1
8.516111855E1,-3.185140789E-1,-6.215817928E-1,8.623315692E-1
8.541209511E1,2.282861710E0,4.335626364E-1,-2.442118883E0
8.566365151E1,-5.091964006E-1,-3.930825889E-1,1.321460605E0
8.591487221E1,-1.753957868E0,-1.031708598E0,1.241565704E0
8.616664223E1,2.305764914E0,1.802960038E0,-4.100203037E0
8.641825966E1,1.017327532E-1,3.414172530E-1,4.495415986E-1
8.666935830E1,-9.299758673E-1,-5.747101903E-1,2.257827997E0
8.692009072E1,1.504685998E0,9.550095797E-1,-2.203499556E0
8.717131142E1,1.898833871E0,-1.470064968E-1,4.980111420E-1
8.742140297E1,-3.314570427E0,-5.464806557E-1,1.851429582E0
8.767311196E1,-1.144093990E0,1.725728363E-1,-5.512743592E-1
8.792427163E1,6.354302764E-1,1.004544377E0,-4.580637217E-1
8.817588906E1,-1.558481932E0,7.962851524E-1,2.019741297E0
8.842701821E1,-1.092428684E0,-5.997439027E-1,7.201187611E-1
8.867793374E1,1.604288220E0,3.014698327E-1,-7.403587699E-1
8.892909340E1,-5.427522659E-1,-1.177117229E-1,4.724447727E-1
8.918046670E1,-1.586711407E0,-1.539839745E0,1.393365860E0
8.943183999E1,2.782470703E0,9.432916641E-1,-4.046407223E0
8.968238930E1,3.760383427E-1,9.113337398E-1,4.564658105E-1
8.993409829E1,-1.234108925E0,-5.986786485E-1,4.926848114E-1
9.018478084E1,1.036502361E0,2.089516163E0,-2.677542210E0
9.043597102E1,1.669802070E0,-4.426173866E-1,5.603290796E-1
9.068728328E1,-2.474076748E0,1.304948926E-1,2.366484880E0
9.093774104E1,-7.030745596E-2,1.352885842E0,-1.639441967E0
9.118963313E1,1.319862604E0,6.929545403E-1,7.142598033E-1
9.144085384E1,-2.571548462E0,-7.930893898E-1,1.604288220E0
9.169183040E1,-9.800432622E-2,-2.077265680E-1,-1.288969964E-1
9.194299007E1,8.213189244E-1,-1.917476021E-2,-3.563309610E-1
9.219399715E1,-1.053546548E0,-8.649947643E-1,6.301039457E-1
9.244537044E1,-1.134506702E0,-8.463526368E-1,-1.198422536E-1
9.269659114E1,1.283643723E0,1.584580898E0,-2.453304052E0
9.294662166E1,-4.330300093E-1,5.379585624E-1,2.535329461E-1
9.319759822E1,-1.771534801E0,8.415589482E-2,7.776430249E-1
9.344958186E1,2.125202656E0,1.355548978E0,-1.459944963E0
9.370122981E1,2.769687474E-1,4.351605177E-1,-1.443433315E-1
9.395153499E1,-5.113269091E-1,-1.278317332E0,9.416937828E-1
9.420293880E1,1.462608099E0,1.400822759E0,-1.809884310E0
9.445357967E1,2.796319127E-1,7.669904232E-1,7.153250575E-1
9.470513606E1,-1.928128719E0,-2.183792114E0,2.160888910E0
9.495629573E1,1.017327532E-1,-3.089267015E-2,-9.784454107E-1
9.520727229E1,1.601092458E0,1.411475390E-1,6.625944972E-1
9.545891221E1,-2.241316319E0,-4.783037305E-1,2.286590099E0
9.571013292E1,-3.057309091E-1,-9.305084944E-1,1.491370238E-2
9.596117051E1,1.450890183E0,1.143561363E0,-1.667671561E0
9.621123155E1,-1.106809735E0,-4.783037305E-1,1.345429063E0
9.646281846E1,-1.108940244E0,-1.239967823E0,6.295713186E-1
9.671400865E1,2.808569670E0,1.475923896E0,-3.318831444E0
9.696562608E1,7.909588814E-1,4.740426689E-2,6.040049195E-1
9.721709092E1,-1.465803862E0,-5.459480286E-1,1.469532371E0
9.746867784E1,1.153681397E0,2.337722778E0,-2.754241228E0
9.771962388E1,1.290035248E0,-1.012001187E-2,3.020024598E-1
9.797114976E1,-2.000566721E0,-1.896170676E-1,2.916694164E0
9.822182115E1,1.182443574E-1,-2.114549875E-1,-7.701861858E-1
9.847279771E1,1.218662500E0,8.889631629E-1,2.593919039E-1
9.872426256E1,-2.523611546E0,-4.511395097E-1,1.834918022E0
9.897557481E1,-3.877562582E-1,-6.130596995E-1,-2.396845073E-1
9.922636827E1,1.125451922E0,-2.391518652E-1,-5.139901042E-1
9.947713121E1,-7.595335841E-1,-5.203816891E-1,1.059405446E0
9.972795518E1,-6.572681665E-1,-8.644620776E-1,3.328951299E-1
9.997874864E1,2.036785603E0,1.870071769E0,-2.553438902E0
1.002296336E2,-1.640507281E-1,2.759034932E-1,3.595267534E-1
1.004807356E2,-5.725796223E-1,-5.512743592E-1,1.194161415E0
1.007321394E2,7.494135499E-1,2.397910357E0,-3.853594065E0
1.009834211E2,1.308144808E0,1.251685768E-1,9.400959015E-1
1.012348249E2,-3.267166138E0,-1.267664731E-1,2.653573751E0
1.014860456E2,6.833671331E-1,4.186489284E-1,-2.592853785E0
1.017372053E2,1.329450011E0,2.870887816E-1,9.267801046E-1
1.019885176E2,-2.214152098E0,-7.733820081E-1,1.097755075E0
1.022397383E2,-1.334243774E0,1.938781291E-1,-2.743056118E-1
1.024910200E2,2.069276094E0,5.965480804E-1,-1.113201380E-1
1.027421186E2,-3.392867148E-1,1.129180342E-1,1.209075153E-1
1.029932478E2,-1.899899125E0,-6.109291911E-1,1.205346704E0
1.032441938E2,2.634398937E0,9.507485032E-1,-2.160888910E0
1.034954145E2,-9.592706561E-1,-3.824299276E-1,1.113734007E0
1.037466047E2,-2.052764654E0,-5.619270205E-1,1.265534163E0
1.039973066E2,1.867941260E0,1.890844464E0,-3.200587034E0
1.042483747E2,7.233145833E-1,3.067961633E-1,3.211772442E-1
1.044989546E2,-1.873267531E0,-1.691639900E0,2.598712683E0
1.047497480E2,1.360342741E0,1.293231010E0,-2.284459591E0
1.050011518E2,9.747169614E-1,8.133293986E-1,7.115966678E-1
1.052524946E2,-1.784317970E0,-1.580852509E0,1.279915214E0
1.055032576E2,-5.970807076E-1,2.130528912E-3,-3.515372574E-1
1.057539289E2,1.070590734E0,1.406149119E-1,8.213189244E-1
1.060054853E2,-1.470597625E0,3.089267015E-2,-2.695119083E-1
1.062568586E2,-7.936219871E-2,-1.768339038E0,6.130596995E-1
1.065075605E2,2.352103949E0,6.870955825E-1,-2.094842434E0
1.067585066E2,-1.007207513E0,4.330300093E-1,7.131945491E-1
1.070096052E2,-1.633583069E0,4.687163606E-2,1.192030907E0
1.072603376E2,8.404936790E-1,2.390985966E0,-2.663693666E0
1.075106123E2,-8.841694891E-2,-2.418150306E-1,1.620267272E0
1.077614668E2,-1.252750993E0,-4.692489803E-1,1.414671183E0
1.080127790E2,1.558481932E0,1.994707704E0,-3.281014442E0
1.082635420E2,1.385909081E0,5.198490620E-1,3.733751774E-1
1.085146711E2,-1.630387306E0,-5.773733258E-1,1.856755972E0
1.087657392E2,2.572613657E-1,4.862932265E-1,-9.928264618E-1
1.090166548E2,1.151018262E0,4.436826408E-1,1.258610010E0
1.092679365E2,-2.530003071E0,-3.776362538E-1,1.396029115E0
1.095191877E2,-9.108011127E-1,-3.099919558E-1,-1.821602285E-1
1.097695539E2,2.021872044E0,6.918892860E-1,-2.231729031E-1
1.100205915E2,-1.133441329E0,4.048004746E-2,1.150485575E-1
1.102716291E2,-7.744472623E-1,-9.672601223E-1,2.556634694E-2
1.105226362E2,1.701227307E0,7.643272281E-1,-2.011751890E0
1.107738264E2,-8.484831452E-1,3.515372798E-2,8.809736967E-1
1.110249250E2,-1.257544637E0,-8.772453070E-1,1.139300346E0
1.112759626E2,2.455967188E0,1.507881880E0,-3.602724314E0
1.115270307E2,-1.533980817E-1,8.708537221E-1,6.295713186E-1
1.117778852E2,-9.406285286E-1,-9.022790194E-1,1.348624825E0
1.120291365E2,2.129463673E0,1.103081346E0,-1.760349512E0
1.122802351E2,1.498294473E0,-5.656554103E-1,8.767126203E-1
1.125311201E2,-2.799515009E0,2.886866629E-1,2.449043036E0
1.127822493E2,1.354483724E0,5.294364095E-1,-1.805623293E0
1.130331037E2,1.306546807E0,8.154599667E-1,8.399610519E-1
1.132840193E2,-2.431466103E0,-2.359560728E-1,1.860484362E0
1.135354231E2,4.175836742E-1,-1.151550889E0,-5.347627401E-1
