"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
2.090592003E2,1.079999924E0,3.336000061E1,-3.654000092E1
2.093101769E2,6.719999790E0,1.734000015E1,-2.723999977E1
2.095614892E2,-1.799999952E0,4.254000092E1,-3.431999969E1
2.098126488E2,-3.659999847E0,3.929999924E1,-3.197999954E1
2.100640221E2,7.440000057E0,1.421999931E1,-2.555999947E1
2.103149987E2,4.799999893E-1,3.270000076E1,-3.720000076E1
2.105660058E2,-6.000000000E0,4.686000061E1,-3.119999886E1
2.108173485E2,8.699999809E0,1.745999908E1,-2.963999939E1
2.110689660E2,3.480000019E0,2.279999924E1,-3.084000015E1
2.113203087E2,-4.139999866E0,4.770000076E1,-3.161999893E1
2.115731469E2,1.289999962E1,1.602000046E1,-3.035999870E1
2.118245507E2,5.639999866E0,1.950000000E1,-2.747999954E1
2.120773583E2,-3.720000029E0,4.145999908E1,-3.155999947E1
2.123283959E2,6.719999790E0,2.189999962E1,-3.588000107E1
2.125812035E2,1.031999969E1,1.289999962E1,-2.676000023E1
2.128323327E2,-2.759999990E0,3.977999878E1,-3.588000107E1
2.130837365E2,-8.999999762E-1,3.234000015E1,-3.384000015E1
2.133352624E2,1.331999969E1,1.092000008E1,-2.519999886E1
2.135866662E2,5.999999866E-2,3.059999847E1,-3.407999802E1
2.138383446E2,-3.179999828E0,3.671999741E1,-3.126000023E1
2.140895043E2,1.259999943E1,1.277999973E1,-2.789999962E1
2.143414269E2,5.400000095E0,2.003999901E1,-3.137999916E1
2.145927392E2,-2.579999924E0,4.007999802E1,-3.347999954E1
2.148447533E2,1.451999950E1,1.325999928E1,-3.126000023E1
2.150960351E2,9.719999313E0,1.242000008E1,-2.585999870E1
2.153472558E2,-4.920000076E0,4.475999832E1,-3.275999832E1
2.156004296E2,7.980000019E0,2.057999992E1,-3.515999985E1
2.158516808E2,1.223999977E1,1.146000004E1,-2.418000031E1
2.161046715E2,-1.919999957E0,3.641999817E1,-3.515999985E1
2.163558922E2,1.620000005E0,3.017999840E1,-3.684000015E1
2.166070214E2,1.103999996E1,1.200000000E1,-2.543999863E1
2.168583031E2,-2.399999857E0,3.455999756E1,-3.234000015E1
2.171093407E2,-4.980000019E0,4.541999817E1,-3.077999878E1
2.173606530E2,1.650000000E1,1.188000011E1,-2.963999939E1
2.176117821E2,7.619999886E0,2.057999992E1,-3.239999771E1
2.178631554E2,-1.139999986E0,3.941999817E1,-3.263999939E1
2.181142846E2,1.343999958E1,1.919999886E1,-3.341999817E1
2.183651391E2,1.350000000E1,1.577999973E1,-2.645999908E1
2.186162072E2,5.999999642E-1,4.427999878E1,-2.987999916E1
2.188673668E2,9.300000191E0,2.442000008E1,-3.371999741E1
2.191187096E2,1.734000015E1,1.019999981E1,-2.405999947E1
2.193701439E2,5.999999866E-2,4.091999817E1,-3.665999985E1
2.196212731E2,0.000000000E0,3.420000076E1,-3.665999985E1
2.198727074E2,2.135999870E1,1.235999966E1,-3.365999985E1
2.201240807E2,7.139999866E0,3.347999954E1,-4.254000092E1
2.203752099E2,-1.079999924E0,3.881999969E1,-3.623999786E1
2.206263085E2,2.021999931E1,1.602000046E1,-3.852000046E1
2.208776513E2,7.980000019E0,2.069999886E1,-3.545999908E1
2.211287499E2,-4.380000114E0,4.284000015E1,-3.509999847E1
2.213800011E2,1.829999924E1,1.067999935E1,-3.768000031E1
2.216314049E2,1.619999886E1,7.319999695E0,-3.515999985E1
2.218824120E2,-3.119999886E0,4.386000061E1,-4.997999954E1
2.221336937E2,1.968000031E1,1.553999996E1,-5.171999741E1
2.223851804E2,3.450000000E1,4.739999771E0,-2.771999931E1
2.226363401E2,1.596000004E1,2.369999886E1,-3.486000061E1
2.228876523E2,1.434000015E1,2.784000015E1,-2.621999931E1
2.231389951E2,1.607999992E1,1.997999954E1,-1.829999924E1
2.233900022E2,1.500000000E0,3.797999954E1,-2.226000023E1
2.236409787E2,-1.379999995E0,4.493999863E1,-2.334000015E1
2.238923215E2,1.343999958E1,1.511999989E1,-2.651999855E1
2.241435727E2,5.940000057E0,2.268000031E1,-2.976000023E1
2.243945188E2,-1.139999986E0,4.727999878E1,-3.275999832E1
2.246458310E2,1.661999893E1,1.553999996E1,-3.539999771E1
2.248970517E2,1.265999985E1,1.500000000E1,-2.718000031E1
2.251483945E2,1.139999986E0,3.786000061E1,-3.720000076E1
2.253995237E2,1.103999996E1,2.507999992E1,-3.491999817E1
2.256504392E2,1.403999996E1,1.403999996E1,-2.747999954E1
2.259017820E2,0.000000000E0,4.050000000E1,-3.515999985E1
2.261529721E2,2.819999933E0,3.204000092E1,-3.707999802E1
2.264040097E2,1.968000031E1,9.960000038E0,-3.095999908E1
2.266555051E2,7.739999771E0,3.126000023E1,-4.121999741E1
2.269066343E2,3.359999895E0,4.181999969E1,-3.965999985E1
2.271595639E2,1.955999947E1,1.565999985E1,-3.234000015E1
2.274109372E2,1.151999950E1,2.393999863E1,-3.047999954E1
2.276621579E2,4.739999771E0,3.654000092E1,-3.185999870E1
2.279134397E2,2.507999992E1,1.673999977E1,-3.389999771E1
2.281643247E2,1.907999992E1,1.902000046E1,-3.029999924E1
2.284158506E2,6.839999676E0,4.404000092E1,-3.209999847E1
2.286671323E2,2.118000031E1,2.531999969E1,-3.192000008E1
2.289185971E2,2.339999962E1,1.631999969E1,-2.376000023E1
2.291696958E2,8.279999733E0,3.750000000E1,-2.963999939E1
2.294208554E2,9.420000076E0,3.336000061E1,-2.909999847E1
2.296719846E2,1.247999954E1,1.781999969E1,-2.184000015E1
2.299232358E2,1.979999900E0,3.413999939E1,-2.765999985E1
2.301743344E2,-3.000000000E0,4.427999878E1,-2.489999962E1
2.304251279E2,1.685999870E1,1.296000004E1,-2.868000031E1
2.306764402E2,5.219999790E0,2.202000046E1,-3.077999878E1
2.309275693E2,-2.639999866E0,3.936000061E1,-3.047999954E1
2.311787900E2,1.284000015E1,1.583999920E1,-3.252000046E1
2.314299192E2,1.097999954E1,1.679999924E1,-2.969999886E1
2.316810788E2,-2.639999866E0,4.061999893E1,-3.077999878E1
2.319320554E2,1.247999954E1,2.063999939E1,-3.479999924E1
2.321830625E2,1.655999947E1,1.319999981E1,-2.435999870E1
2.324339170E2,3.240000010E0,3.557999802E1,-3.329999924E1
2.326854123E2,4.259999752E0,2.897999954E1,-3.095999908E1
2.329365720E2,1.415999985E1,1.457999992E1,-2.550000000E1
2.331874570E2,2.399999946E-1,3.600000000E1,-3.059999847E1
2.334385556E2,-2.159999847E0,4.229999924E1,-2.981999969E1
2.336898069E2,1.823999977E1,1.055999947E1,-2.465999985E1
2.339411801E2,1.319999933E0,2.753999901E1,-3.042000008E1
2.341921567E2,-4.559999943E0,4.079999924E1,-2.850000000E1
2.344433774E2,1.895999908E1,1.223999977E1,-3.167999840E1
2.346941709E2,8.340000153E0,1.902000046E1,-3.137999916E1
2.349454831E2,-2.279999971E0,4.068000031E1,-3.197999954E1
2.351970090E2,1.673999977E1,1.805999947E1,-3.695999908E1
2.354484433E2,1.235999966E1,1.763999939E1,-2.951999855E1
2.356997861E2,2.279999971E0,3.857999802E1,-3.738000107E1
2.359522885E2,1.146000004E1,2.303999901E1,-3.875999832E1
2.362039060E2,2.400000000E1,1.697999954E1,-3.834000015E1
2.364554929E2,1.613999939E1,3.150000000E1,-4.529999924E1
2.367070188E2,2.021999931E1,3.318000031E1,-4.841999817E1
2.369583921E2,2.627999878E1,2.381999969E1,-4.529999924E1
2.372102231E2,1.325999928E1,4.050000000E1,-4.889999771E1
2.374611692E2,1.553999996E1,4.086000061E1,-5.063999939E1
2.377121457E2,2.963999939E1,2.219999886E1,-4.727999878E1
2.379633359E2,1.931999969E1,3.047999954E1,-4.937999725E1
2.382145566E2,-4.199999869E-1,5.345999908E1,-3.509999847E1
2.384658078E2,1.367999935E1,1.776000023E1,-3.389999771E1
2.387168760E2,8.699999809E0,2.321999931E1,-3.215999985E1
2.389680661E2,-1.259999990E0,4.770000076E1,-3.239999771E1
2.392192563E2,1.367999935E1,1.865999985E1,-3.347999954E1
2.394702024E2,1.031999969E1,1.655999947E1,-2.753999901E1
2.397213620E2,-1.679999948E0,4.445999908E1,-3.455999756E1
2.399723081E2,4.920000076E0,2.634000015E1,-3.605999756E1
2.402230710E2,1.451999950E1,9.840000153E0,-2.507999992E1
2.404743222E2,-1.319999933E0,3.755999756E1,-3.263999939E1
2.407253293E2,-4.259999752E0,4.104000092E1,-3.101999855E1
2.409766111E2,1.109999943E1,1.523999977E1,-3.150000000E1
2.412278623E2,-1.679999948E0,3.305999756E1,-3.293999863E1
2.414787168E2,-4.739999771E0,4.829999924E1,-3.281999969E1
2.417299070E2,1.379999924E1,1.338000011E1,-3.017999840E1
2.419807614E2,6.059999943E0,1.961999893E1,-3.017999840E1
2.422316770E2,-3.899999857E0,4.409999847E1,-3.192000008E1
2.424828061E2,1.067999935E1,1.697999954E1,-3.215999985E1
2.427337217E2,1.127999973E1,1.338000011E1,-2.718000031E1
2.429850644E2,-3.119999886E0,4.325999832E1,-3.318000031E1
2.432361631E2,3.720000029E0,2.651999855E1,-3.671999741E1
2.434871396E2,1.338000011E1,1.121999931E1,-2.315999985E1
2.437384519E2,-2.759999990E0,4.187999725E1,-3.438000107E1
2.439894284E2,-3.299999952E0,4.073999786E1,-3.359999847E1
2.442405881E2,1.697999954E1,1.109999943E1,-3.065999985E1
2.444916562E2,9.599999785E-1,3.042000008E1,-3.486000061E1
2.447425107E2,-4.079999924E0,4.320000076E1,-3.209999847E1
2.449937009E2,1.763999939E1,1.127999973E1,-3.131999969E1
2.452448301E2,3.779999971E0,2.405999947E1,-3.468000031E1
2.454961423E2,-3.480000019E0,4.902000046E1,-3.509999847E1
2.457472409E2,1.577999973E1,1.727999878E1,-3.870000076E1
2.459984922E2,1.265999985E1,1.397999954E1,-3.354000092E1
2.462502622E2,-4.019999981E0,4.325999832E1,-3.486000061E1
2.465012387E2,8.099999428E0,2.153999901E1,-3.786000061E1
2.467537107E2,1.596000004E1,9.000000000E0,-2.693999863E1
2.470053891E2,-1.679999948E0,4.302000046E1,-3.887999725E1
2.472564878E2,5.399999619E-1,3.354000092E1,-4.134000015E1
2.475085630E2,1.703999901E1,7.739999771E0,-2.879999924E1
2.477599668E2,2.279999971E0,3.173999977E1,-4.079999924E1
2.480126218E2,-1.979999900E0,3.623999786E1,-3.995999908E1
2.482636899E2,2.334000015E1,7.019999981E0,-3.288000107E1
2.485153073E2,1.019999981E1,1.985999870E1,-3.918000031E1
2.487668332E2,-2.220000029E0,3.581999969E1,-3.768000031E1
2.490180203E2,1.979999924E1,1.013999939E1,-3.425999832E1
2.492706448E2,8.819999695E0,1.553999996E1,-3.365999985E1
2.495221707E2,-1.979999900E0,4.121999741E1,-4.061999893E1
2.497749478E2,1.284000015E1,1.535999966E1,-3.665999985E1
2.500261075E2,1.200000000E1,1.284000015E1,-3.065999985E1
2.502776333E2,-1.979999900E0,3.731999969E1,-3.768000031E1
2.505295559E2,9.300000191E0,1.823999977E1,-3.815999985E1
2.507805020E2,2.153999901E1,5.219999790E0,-2.393999863E1
2.510333096E2,3.720000029E0,2.460000038E1,-3.641999817E1
2.512844388E2,3.059999943E0,2.592000008E1,-3.689999771E1
2.515372159E2,2.621999931E1,5.279999733E0,-2.369999886E1
2.517891995E2,5.039999962E0,2.700000000E1,-3.665999985E1
2.520403592E2,7.799999714E-1,3.204000092E1,-3.557999802E1
2.522931363E2,2.765999985E1,6.359999657E0,-1.835999870E1
2.525442959E2,6.480000019E0,1.895999908E1,-2.753999901E1
2.527965237E2,1.799999923E-1,3.275999832E1,-3.263999939E1
2.530486294E2,2.669999886E1,7.619999886E0,-2.585999870E1
2.532998806E2,1.769999886E1,9.599999428E0,-2.165999985E1
2.535511929E2,-1.199999973E-1,3.137999916E1,-3.281999969E1
2.538040921E2,2.189999962E1,1.169999981E1,-3.047999954E1
2.540557095E2,1.217999935E1,1.134000015E1,-1.745999908E1
2.543068692E2,-2.999999821E-1,3.239999771E1,-3.245999908E1
2.545585260E2,1.619999886E1,1.661999893E1,-3.509999847E1
2.548101740E2,2.597999954E1,5.879999638E0,-1.734000015E1
2.550616693E2,7.139999866E0,2.027999878E1,-3.402000046E1
2.553130426E2,1.205999947E1,1.973999977E1,-3.509999847E1
2.555638971E2,2.435999870E1,7.500000000E0,-2.105999947E1
2.558156977E2,8.399999619E0,1.739999962E1,-2.795999908E1
2.560668573E2,2.399999857E0,3.126000023E1,-3.755999756E1
2.563183832E2,2.969999886E1,5.519999981E0,-2.207999992E1
2.565714655E2,1.331999969E1,1.289999962E1,-2.777999878E1
2.568233270E2,2.700000048E0,3.192000008E1,-3.509999847E1
2.570741205E2,2.537999916E1,8.220000267E0,-2.681999969E1
2.573269586E2,1.853999901E1,1.013999939E1,-2.609999847E1
2.575786371E2,1.979999900E0,3.563999939E1,-3.707999802E1
2.578299799E2,2.034000015E1,2.207999992E1,-4.373999786E1
2.580810785E2,2.076000023E1,1.757999992E1,-4.175999832E1
2.583343134E2,1.926000023E1,4.553999710E1,-5.513999939E1
2.585866327E2,2.513999939E1,3.995999908E1,-5.784000015E1
2.588379755E2,3.804000092E1,2.243999863E1,-5.297999954E1
2.590896845E2,4.620000076E1,2.873999977E1,-5.243999863E1
2.593405695E2,4.752000046E1,3.131999969E1,-5.291999817E1
2.595936518E2,4.925999832E1,2.207999992E1,-4.584000015E1
2.598445978E2,4.584000015E1,3.318000031E1,-5.286000061E1
2.600963983E2,4.775999832E1,4.307999802E1,-5.693999863E1
2.603475275E2,5.297999954E1,2.939999962E1,-5.045999908E1
2.605989618E2,1.493999958E1,2.351999855E1,-4.470000076E1
2.608505487E2,-5.279999733E0,4.950000000E1,-2.993999863E1
2.611019220E2,1.247999954E1,1.950000000E1,-3.887999725E1
2.613532343E2,1.679999924E1,1.050000000E1,-2.892000008E1
2.616042719E2,-4.559999943E0,4.800000000E1,-3.311999893E1
2.618555841E2,-2.039999962E0,3.725999832E1,-3.413999939E1
2.621068353E2,2.034000015E1,8.760000229E0,-2.592000008E1
2.623578729E2,1.379999995E0,3.119999886E1,-3.431999969E1
2.626090631E2,-3.240000010E0,3.677999878E1,-2.969999886E1
2.628603754E2,1.763999939E1,9.899999619E0,-2.411999893E1
2.631112299E2,1.979999900E0,2.784000015E1,-3.161999893E1
2.633616571E2,-3.839999914E0,4.104000092E1,-2.843999863E1
2.636126947E2,1.973999977E1,1.103999996E1,-2.147999954E1
2.638640985E2,1.217999935E1,1.511999989E1,-2.034000015E1
2.641154413E2,1.979999900E0,3.053999901E1,-2.621999931E1
2.643664484E2,2.153999901E1,8.220000267E0,-2.021999931E1
2.646176996E2,1.889999962E1,6.539999962E0,-8.279999733E0
2.648692865E2,2.339999914E0,2.411999893E1,-2.771999931E1
2.651205377E2,1.379999924E1,1.121999931E1,-2.093999863E1
2.653718195E2,1.961999893E1,6.119999886E0,-4.739999771E0
2.656232233E2,1.559999943E0,2.142000008E1,-2.376000023E1
2.658740778E2,4.679999828E0,1.895999908E1,-2.843999863E1
2.661252069E2,2.645999908E1,3.119999886E0,-1.511999989E1
2.663763666E2,8.159999847E0,1.163999939E1,-2.292000008E1
2.666276483E2,1.199999973E-1,2.363999939E1,-3.095999908E1
2.668782282E2,3.413999939E1,-1.799999923E-1,-2.189999962E1
2.671290521E2,2.261999893E1,-1.799999923E-1,-1.589999962E1
2.673805170E2,7.559999943E0,1.421999931E1,-3.234000015E1
2.676316461E2,3.600000000E1,1.799999952E0,-1.446000004E1
2.678828058E2,3.336000061E1,6.480000019E0,2.579999924E0
2.681341791E2,6.059999943E0,1.776000023E1,-1.739999962E1
2.683853082E2,1.860000038E1,1.200000000E1,-1.902000046E1
2.686365900E2,2.843999863E1,6.539999962E0,-9.300000191E0
2.688877497E2,9.420000076E0,1.931999969E1,-2.160000038E1
2.691390619E2,1.085999966E1,1.992000008E1,-2.471999931E1
2.693899774E2,2.945999908E1,5.759999752E0,-1.253999996E1
2.696412592E2,1.247999954E1,1.553999996E1,-2.495999908E1
2.698926630E2,5.699999809E0,2.369999886E1,-3.300000000E1
2.701439447E2,3.365999985E1,2.579999924E0,-1.313999939E1
2.703952265E2,1.379999924E1,1.013999939E1,-1.505999947E1
2.706469660E2,2.519999981E0,2.285999870E1,-2.400000000E1
2.708980341E2,2.771999931E1,3.839999914E0,-1.727999878E1
2.711490106E2,1.235999966E1,7.859999657E0,-1.385999966E1
2.714004450E2,1.799999923E-1,2.718000031E1,-2.868000031E1
2.716520014E2,2.297999954E1,6.779999733E0,-2.034000015E1
2.719033729E2,2.226000023E1,5.460000038E0,-8.460000038E0
2.721548072E2,2.460000038E0,2.826000023E1,-3.527999878E1
2.724062415E2,1.703999901E1,1.139999962E1,-3.119999886E1
2.726573096E2,2.471999931E1,3.539999962E0,-1.085999966E1
2.729084693E2,5.759999752E0,1.829999924E1,-2.357999992E1
2.731598426E2,1.331999969E1,1.373999977E1,-2.981999969E1
2.734107276E2,3.911999893E1,3.059999943E0,-7.379999638E0
2.736622230E2,8.279999733E0,1.421999931E1,-1.895999908E1
2.739136878E2,4.139999866E0,2.063999939E1,-2.807999992E1
2.741649085E2,3.713999939E1,2.579999924E0,-1.829999924E1
2.744158240E2,1.607999992E1,7.440000057E0,-1.877999878E1
2.746668616E2,5.759999752E0,2.243999863E1,-3.263999939E1
2.749181128E2,3.911999893E1,3.779999971E0,-1.307999992E1
2.751687842E2,2.909999847E1,4.980000019E0,-4.859999657E0
2.754203406E2,9.599999428E0,1.469999981E1,-2.226000023E1
2.756713172E2,3.234000015E1,6.539999962E0,-1.259999943E1
2.759222327E2,3.839999771E1,9.000000000E0,-7.799999714E-1
2.761733619E2,1.073999977E1,2.465999985E1,-1.727999878E1
2.764245826E2,2.400000000E1,2.292000008E1,-2.363999939E1
2.766760169E2,3.515999985E1,3.480000019E0,-2.243999863E1
2.769270545E2,5.460000038E0,2.771999931E1,-3.929999924E1
2.771785804E2,1.127999973E1,7.559999943E0,-5.063999939E1
2.774299231E2,4.331999969E1,-1.799999923E-1,-7.679999828E0
2.776813270E2,1.529999924E1,8.220000267E0,-2.195999908E1
2.779321204E2,8.880000114E0,1.781999969E1,-3.119999886E1
2.781834632E2,4.434000015E1,8.999999762E-1,-2.501999855E1
2.784344703E2,2.387999916E1,5.219999790E0,-2.142000008E1
2.786857825E2,6.899999619E0,1.835999870E1,-2.927999878E1
2.789370643E2,3.618000031E1,7.079999924E0,-1.200000000E1
2.791880103E2,3.119999886E1,5.099999905E0,-7.919999599E0
2.794392920E2,6.420000076E0,1.734000015E1,-2.118000031E1
2.796908790E2,3.137999916E1,7.019999981E0,-1.721999931E1
2.799417334E2,3.101999855E1,6.719999790E0,-6.239999771E0
2.801929847E2,8.159999847E0,2.339999962E1,-2.285999870E1
2.804441443E2,1.523999977E1,2.142000008E1,-3.221999741E1
2.806951209E2,3.605999756E1,1.740000010E0,-1.392000008E1
2.809463416E2,1.602000046E1,1.439999962E1,-2.951999855E1
2.811971656E2,1.151999950E1,1.626000023E1,-3.161999893E1
2.814484778E2,3.755999756E1,3.240000010E0,-1.271999931E1
2.816999427E2,1.559999943E1,1.013999939E1,-2.063999939E1
2.819515601E2,4.259999752E0,2.477999878E1,-2.981999969E1
2.822029639E2,3.725999832E1,3.240000010E0,-1.607999992E1
2.824539710E2,2.429999924E1,5.039999962E0,-1.373999977E1
2.827056189E2,3.179999828E0,2.184000015E1,-2.729999924E1
2.829568091E2,3.539999771E1,3.839999914E0,-1.727999878E1
2.832082740E2,2.831999969E1,4.500000000E0,-4.019999981E0
2.834603797E2,3.539999962E0,2.034000015E1,-2.718000031E1
2.837114478E2,2.310000038E1,5.339999676E0,-2.015999985E1
2.839635230E2,2.873999977E1,2.579999924E0,-9.779999733E0
2.842148353E2,2.639999866E0,2.105999947E1,-2.861999893E1
2.844660865E2,1.115999985E1,1.350000000E1,-2.951999855E1
2.847176429E2,2.934000015E1,3.000000000E0,-5.819999695E0
2.849688025E2,1.439999938E0,1.961999893E1,-1.871999931E1
2.852203284E2,9.599999785E-1,2.093999863E1,-2.501999855E1
2.854718543E2,3.173999977E1,3.359999895E0,-1.542000008E1
2.857236548E2,1.073999977E1,9.960000038E0,-1.301999950E1
2.859746276E2,-7.199999690E-1,2.435999870E1,-2.405999947E1
2.862263671E2,3.293999863E1,5.819999695E0,-2.639999962E1
2.864774962E2,2.868000031E1,4.739999771E0,-2.363999939E1
2.867277709E2,1.589999962E1,2.495999908E1,-4.511999893E1
2.869789611E2,4.104000092E1,1.361999989E1,-3.779999924E1
2.872305175E2,4.337999725E1,1.193999958E1,-3.179999924E1
2.874820128E2,4.595999908E1,2.592000008E1,-4.523999786E1
2.877333556E2,5.057999802E1,1.835999870E1,-3.671999741E1
2.879851256E2,3.605999756E1,4.920000076E0,-1.577999973E1
2.882361632E2,5.579999924E0,2.039999962E1,-2.771999931E1
2.884875060E2,1.271999931E1,1.769999886E1,-3.521999741E1
2.887387877E2,3.954000092E1,2.759999990E0,-1.607999992E1
2.889904357E2,7.079999924E0,1.800000000E1,-2.663999939E1
2.892417479E2,4.980000019E0,2.339999962E1,-3.023999977E1
2.894921752E2,3.336000061E1,5.460000038E0,-1.589999962E1
2.897435790E2,1.097999954E1,1.469999981E1,-1.644000053E1
2.899959594E2,2.039999962E0,2.993999863E1,-2.729999924E1
2.902477599E2,3.702000046E1,4.380000114E0,-1.523999977E1
2.904989501E2,2.268000031E1,5.339999676E0,-1.067999935E1
2.907520018E2,-3.539999962E0,3.318000031E1,-2.561999893E1
2.910033751E2,2.177999878E1,7.919999599E0,-2.393999863E1
2.912542907E2,2.837999916E1,4.199999809E0,-1.121999931E1
2.915067931E2,2.759999990E0,2.057999992E1,-2.261999893E1
2.917580138E2,1.565999985E1,1.242000008E1,-2.501999855E1
2.920098143E2,3.647999954E1,7.019999981E0,-4.859999657E0
2.922615844E2,1.080000019E1,1.650000000E1,-1.559999943E1
2.925127440E2,1.038000011E1,1.955999947E1,-1.907999992E1
2.927650023E2,3.227999878E1,8.880000114E0,-4.619999886E0
2.930161925E2,1.907999992E1,1.109999943E1,-1.919999957E0
2.932679931E2,6.480000019E0,2.292000008E1,-1.175999928E1
2.935196105E2,2.735999870E1,1.673999977E1,-7.139999866E0
2.937710143E2,1.776000023E1,1.860000038E1,-1.031999969E1
2.940238524E2,3.839999914E0,3.575999832E1,-2.489999962E1
2.942760802E2,1.734000015E1,1.211999989E1,-3.984000015E1
2.945283385E2,2.784000015E1,-4.559999943E0,-2.400000000E1
2.947806273E2,2.460000038E0,1.553999996E1,-4.415999985E1
2.950331628E2,1.781999969E1,6.719999790E0,-3.863999939E1
2.952857262E2,3.702000046E1,-1.799999923E-1,-1.146000004E1
2.955389306E2,1.242000008E1,9.899999619E0,-2.861999893E1
2.957930199E2,8.639999390E0,1.469999981E1,-3.077999878E1
2.960457055E2,3.275999832E1,2.339999914E0,-1.043999958E1
2.962988793E2,1.200000000E1,8.880000114E0,-1.787999916E1
2.965515343E2,5.460000038E0,1.739999962E1,-2.723999977E1
2.968047692E2,3.971999741E1,2.339999914E0,-9.179999352E0
2.970590111E2,2.315999985E1,3.899999857E0,-7.500000000E0
2.973110558E2,7.079999924E0,1.475999928E1,-2.303999901E1
2.975632531E2,2.963999939E1,2.700000048E0,-1.242000008E1
2.978152978E2,2.327999878E1,5.519999981E0,-3.899999857E0
2.980675866E2,8.999999762E-1,2.177999878E1,-1.926000023E1
2.983195092E2,2.003999901E1,1.007999992E1,-2.550000000E1
2.985716454E2,3.084000015E1,5.039999962E0,-3.539999962E0
2.988239953E2,8.460000038E0,1.661999893E1,-2.202000046E1
2.990759179E2,9.420000076E0,1.559999943E1,-2.321999931E1
2.993280541E2,3.257999802E1,6.000000000E0,-2.045999908E1
2.995803429E2,1.451999950E1,1.907999992E1,-3.491999817E1
