"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.325789174E2,5.691017628E0,-4.764461517E-1,-4.764461517E0
1.328290395E2,1.201889277E0,9.483432770E0,-8.714894056E-1
1.330791311E2,1.074278259E1,8.722076416E0,1.297657371E0
1.333292531E2,6.160281181E0,-8.195352554E0,-1.211466074E0
1.335793142E2,1.958456993E0,7.445967197E0,-1.843535304E-1
1.338294362E2,1.772666931E1,1.418564510E1,1.080263805E1
1.340798330E2,1.527500629E0,-7.055712223E0,-2.899378300E0
1.343316640E2,1.180102062E1,1.312261963E1,-2.449268341E0
1.345835256E2,1.128387260E1,1.410903072E1,5.279214859E0
1.348338613E2,1.860294700E0,-4.800374508E0,1.012747288E0
1.350839834E2,2.613031769E1,1.729571342E1,6.993463039E0
1.353342885E2,1.367089152E0,1.214578533E1,6.545747280E0
1.355844106E2,1.881842494E0,-2.360682964E0,4.740519226E-1
1.358362722E2,1.758062363E1,7.623138428E0,-1.089361787E0
1.360865468E2,-4.778826714E0,1.024478912E1,-1.345541358E0
1.363366994E2,1.034534550E1,3.303998232E0,2.193088770E0
1.365869130E2,1.289038181E1,2.322375625E-1,1.994369984E0
1.368371267E2,-2.688688517E0,7.584830761E0,3.141192675E0
1.370874929E2,1.083855152E1,1.476743603E1,1.733402014E0
1.373377675E2,1.011310768E1,-6.045359135E0,-1.714248419E0
1.375878896E2,4.122815132E0,1.063264942E1,9.624691010E-1
1.378378896E2,2.154542160E1,2.369062614E1,5.267243862E0
1.380879506E2,1.817199111E0,-6.749254704E0,-1.671152830E0
1.383381032E2,1.287362289E1,1.506431675E1,-1.364694983E-1
1.385881948E2,1.030703831E1,1.675462341E1,3.634398222E0
1.388384084E2,2.092532396E0,-5.552153587E0,-2.832340717E0
1.390884694E2,2.357091522E1,1.838268089E1,-3.974374771E0
1.393388967E2,1.738190413E0,1.099656868E1,1.267011547E1
1.395892934E2,3.021482468E0,-3.689464808E0,-5.363011956E-1
1.398394460E2,2.372653961E1,6.718130112E0,7.771578789E0
1.400913076E2,-7.841010571E0,7.223306656E0,2.341529369E0
1.403415517E2,1.523430538E1,3.785232782E0,2.576161146E0
1.405919179E2,1.031900978E1,-1.838746905E0,2.896983922E-1
1.408421316E2,-3.421314240E0,9.236829758E0,-2.676717520E0
1.410922841E2,1.649365616E1,1.401565647E1,1.513135433E0
1.413424062E2,4.809951305E0,-9.181763649E0,-4.709394932E0
1.415927114E2,2.846705914E0,1.071884060E1,3.287238836E0
1.418431386E2,2.137064362E1,1.828930664E1,1.402762794E1
1.420933828E2,2.035071373E0,-7.304709435E0,-4.553771496E0
1.423453359E2,1.495657825E1,1.188481712E1,4.855441093E0
1.425955495E2,8.748413086E0,1.234450436E1,9.581595421E0
1.428457021E2,2.109291792E0,-2.896984100E0,1.723825186E-1
1.430975637E2,2.533783722E1,1.036928749E1,1.762611198E1
1.433478078E2,4.395754337E0,1.461899567E1,1.009874249E1
1.435979604E2,4.879383087E0,-2.796427488E0,2.813186884E0
1.438479604E2,6.830657482E0,-3.349488258E0,-6.634333134E0
1.440983571E2,-3.368641853E0,1.036689377E1,3.871424198E0
1.443484487E2,1.990539360E1,6.253654957E0,5.942408562E0
1.445984792E2,1.158314800E1,-3.605667830E0,2.719813108E0
1.448487234E2,5.276820660E0,1.087925243E1,3.213018656E0
1.450989065E2,1.661815453E1,1.524867058E1,8.204929352E0
1.453490896E2,3.222595453E0,-6.581660271E0,-7.015010715E-1
1.455994558E2,5.935225964E0,1.318965721E1,1.340992355E1
1.458514089E2,2.928108692E0,1.465251446E1,5.925649166E0
1.461016530E2,2.410961151E0,-1.862688899E0,-1.790862918E0
1.463530847E2,3.548207092E1,2.030043602E1,2.219664383E1
1.466044275E2,7.012616634E0,1.618480301E1,9.991003990E0
1.468557093E2,4.841075897E0,-3.136404276E0,-2.825157940E-1
1.471061365E2,2.190455055E1,8.834604263E0,-8.619125932E-2
1.473566248E2,-1.575384736E0,9.174580574E0,-6.344634295E-1
1.476068384E2,1.478180122E1,5.901707172E0,2.899378300E0
1.478581812E2,1.193509579E1,-2.214636564E0,4.309563041E-1
1.481083643E2,1.197100878E0,7.316680431E0,1.881842494E0
1.483589136E2,1.016578007E1,9.581595421E0,2.717418909E0
1.486094019E2,1.051054597E0,-8.724471092E0,-1.862688899E0
1.488601953E2,1.006761837E1,9.212887764E0,-6.871358752E-1
1.491121179E2,1.556949329E1,1.594298935E1,6.655880928E0
1.493624536E2,1.082179189E0,-6.502651691E0,-1.798045516E0
1.496143762E2,1.657505798E1,1.210747814E1,-1.896207690E0
1.498644068E2,1.164060879E1,1.387918758E1,7.510610580E0
1.501147119E2,2.561795712E0,-3.464409828E0,1.015141487E0
1.503649561E2,2.291729927E1,9.114726067E0,4.465186119E0
1.506152002E2,-1.788468719E0,1.070926380E1,9.217676520E-1
1.508652307E2,1.020169353E1,1.994369984E0,9.792284966E-1
1.511152918E2,9.519346237E0,-9.552865028E-1,-1.441309452E0
1.513671618E2,6.069301128E0,1.078108978E1,1.096544385E0
1.516172839E2,1.454956341E1,1.163821411E1,9.313444495E-1
1.518676196E2,2.082955539E-1,-9.330204010E0,-5.564124584E0
1.521178027E2,7.611167431E0,1.068771648E1,7.733271718E-1
1.523678943E2,9.725247383E0,1.409705925E1,6.497863293E0
1.526179553E2,1.369483352E0,-5.497087002E0,-8.690952063E-1
1.528680163E2,2.871126747E1,1.849999619E1,6.186617374E0
