"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.903751271E2,1.331580617E-2,6.391586736E-3,1.384843793E-2
1.906257070E2,1.597896591E-2,8.522115648E-3,1.012001187E-2
1.908763478E2,1.065264456E-3,4.793690052E-3,3.195793368E-3
1.911269277E2,-6.391586736E-3,-1.065264456E-3,5.858954508E-3
1.913772328E2,-2.663161140E-3,9.587380104E-3,3.195793368E-3
1.916276244E2,-9.587380104E-3,-1.491370238E-2,-7.989482954E-3
1.918778400E2,-2.183792181E-2,-2.769687586E-2,7.456851192E-3
1.921283893E2,0.000000000E0,-9.054748341E-3,1.704423130E-2
1.923788165E2,-1.491370238E-2,-1.278317347E-2,2.609897964E-2
1.926293963E2,5.858954508E-3,0.000000000E0,1.544633508E-2
1.928799762E2,1.065264456E-2,1.864212751E-2,-2.556634694E-2
1.931304950E2,-5.858954508E-3,2.556634694E-2,-4.793690052E-3
1.933810443E2,-2.183792181E-2,-7.456851192E-3,-1.864212751E-2
1.936317157E2,-1.065264456E-3,-1.384843793E-2,-1.491370238E-2
1.938822650E2,-8.522115648E-3,3.195793368E-3,2.024002373E-2
1.941327838E2,1.065264456E-2,1.225054078E-2,2.130528912E-3
1.943833331E2,1.597896684E-3,-2.663161140E-3,-1.065264456E-2
1.946338519E2,-3.728425596E-3,-1.118527725E-2,2.130528912E-3
1.948844012E2,-1.864212751E-2,-2.183792181E-2,-4.261057824E-3
1.951351337E2,0.000000000E0,5.326322280E-4,-1.597896591E-2
1.953856219E2,-9.587380104E-3,-7.989482954E-3,-3.728425596E-3
1.956361407E2,-7.989482954E-3,1.065264456E-3,-2.663161140E-3
1.958865069E2,2.663161233E-2,2.024002373E-2,1.384843793E-2
1.961370257E2,6.391586736E-3,1.384843793E-2,-3.195793368E-3
1.963873920E2,0.000000000E0,2.663161140E-3,-6.391586736E-3
1.966379413E2,1.012001187E-2,-1.597896684E-3,6.391586736E-3
1.968885516E2,-1.544633508E-2,1.065264456E-3,-8.522115648E-3
1.971390704E2,6.924218964E-3,-3.728425596E-3,-6.391586736E-3
1.973894061E2,2.024002373E-2,1.810949668E-2,6.924218964E-3
1.976399249E2,2.130528912E-3,-5.326322280E-4,-6.391586736E-3
1.978902606E2,5.326322280E-4,1.651159860E-2,1.065264456E-3
1.981410541E2,-1.118527725E-2,-1.012001187E-2,9.054748341E-3
1.983915729E2,-7.989482954E-3,-2.130528912E-3,1.597896591E-2
1.986420611E2,5.326322280E-3,1.012001187E-2,-6.924218964E-3
1.988925189E2,3.195793368E-3,-4.793690052E-3,1.970739290E-2
1.991430987E2,5.326322280E-4,2.183792181E-2,0.000000000E0
1.993936175E2,-2.024002373E-2,1.704423130E-2,-2.024002373E-2
1.996441669E2,1.171790902E-2,3.568635881E-2,-1.118527725E-2
1.998945636E2,-1.225054078E-2,-3.195793368E-3,2.130528912E-3
2.001450519E2,1.704423130E-2,9.587380104E-3,4.793690052E-3
2.003955401E2,1.225054078E-2,3.195793368E-3,-2.663161140E-3
2.006460284E2,-8.522115648E-3,-9.587380104E-3,5.326322280E-4
2.008965167E2,-9.054748341E-3,2.663161140E-3,-1.331580617E-2
2.011470965E2,3.728425596E-3,-1.065264456E-3,4.261057824E-3
2.013975238E2,0.000000000E0,-2.663161140E-3,4.793690052E-3
2.016481036E2,6.924218964E-3,7.989482954E-3,2.663161140E-3
2.018987445E2,8.522115648E-3,-1.544633508E-2,-3.195793368E-3
2.021493854E2,1.597896591E-2,3.195793368E-3,-9.587380104E-3
2.023998431E2,1.331580617E-2,-1.012001187E-2,1.065264456E-3
2.026504840E2,6.391586736E-3,-2.343581803E-2,2.130528912E-3
2.029008807E2,5.858954508E-3,-3.728425596E-3,2.024002373E-2
2.031513995E2,1.810949668E-2,-5.326322280E-3,1.225054078E-2
2.034018573E2,1.331580617E-2,8.522115648E-3,1.651159860E-2
2.036523456E2,1.065264456E-2,-1.065264456E-3,-5.326322280E-4
2.039028949E2,5.326322280E-3,-4.261057824E-3,-1.704423130E-2
2.041534442E2,-1.864212751E-2,-7.456851192E-3,-2.503371425E-2
2.044039325E2,-2.503371425E-2,1.438106969E-2,-4.261057824E-3
2.046543902E2,-2.716424316E-2,5.326322280E-3,1.704423130E-2
2.049049701E2,-3.195793368E-3,-4.793690052E-3,-7.989482954E-3
2.051555804E2,-6.924218964E-3,0.000000000E0,2.130528912E-3
2.054060382E2,5.858954508E-3,-1.012001187E-2,-4.261057824E-3
2.056566791E2,1.278317347E-2,-2.130528912E-3,-1.065264456E-3
2.059072894E2,3.142530099E-2,1.171790902E-2,4.261057824E-3
2.061578387E2,1.278317347E-2,-9.587380104E-3,-1.597896684E-3
2.064082660E2,8.522115648E-3,-2.663161140E-3,-1.118527725E-2
2.066587543E2,-9.054748341E-3,-7.456851192E-3,2.130528912E-3
2.069093646E2,1.757686399E-2,8.522115648E-3,-1.065264456E-3
2.071599750E2,7.456851192E-3,5.326322280E-3,-6.924218964E-3
2.074106158E2,0.000000000E0,-1.384843793E-2,1.544633508E-2
2.076612262E2,-4.261057824E-3,-1.438106969E-2,1.225054078E-2
2.079116534E2,2.929477207E-2,7.456851192E-3,6.391586736E-3
2.081622333E2,1.331580617E-2,1.384843793E-2,-1.597896684E-3
2.084127521E2,-9.587380104E-3,-1.225054078E-2,-8.522115648E-3
2.086633319E2,-3.728425596E-3,-1.810949668E-2,-3.355583176E-2
2.089136371E2,1.544633508E-2,1.171790902E-2,-1.917476021E-2
2.091640643E2,-2.716424316E-2,2.130528912E-3,5.326322280E-4
2.094147052E2,-1.012001187E-2,1.012001187E-2,1.970739290E-2
2.096653461E2,-7.989482954E-3,-4.793690052E-3,-9.587380104E-3
2.099157123E2,-4.261057824E-3,3.195793368E-3,1.438106969E-2
2.101662616E2,-1.065264456E-2,-1.331580617E-2,-1.065264456E-2
2.104169330E2,1.384843793E-2,1.970739290E-2,1.651159860E-2
2.106675433E2,4.261057824E-3,1.065264456E-2,-1.065264456E-3
2.109179706E2,-1.065264456E-3,0.000000000E0,-2.663161140E-3
2.111683673E2,1.171790902E-2,-2.663161140E-3,1.597896684E-3
2.114188556E2,2.663161140E-3,-1.331580617E-2,-1.384843793E-2
2.116693133E2,-2.663161140E-3,5.326322280E-3,-1.065264456E-3
2.119196490E2,-1.384843793E-2,-5.858954508E-3,-7.456851192E-3
2.121700763E2,-3.195793368E-3,-5.858954508E-3,1.438106969E-2
2.124206561E2,6.391586736E-3,1.118527725E-2,-5.858954508E-3
2.126712665E2,2.663161140E-3,3.728425596E-3,4.261057824E-3
2.129217547E2,-1.065264456E-2,-1.065264456E-2,-1.331580617E-2
2.131723346E2,2.130528912E-3,3.195793368E-3,-2.130528912E-2
2.134228229E2,-6.924218964E-3,-2.663161140E-3,-2.290318534E-2
2.136734027E2,-9.054748341E-3,1.438106969E-2,1.331580617E-2
2.139237689E2,4.793690052E-3,-5.858954508E-3,-4.793690052E-3
2.141743487E2,2.663161140E-3,-8.522115648E-3,2.663161140E-3
2.144248370E2,3.195793368E-3,1.278317347E-2,5.858954508E-3
2.146752032E2,-4.261057824E-3,-8.522115648E-3,-5.326322280E-3
2.149256915E2,-3.195793368E-3,1.384843793E-2,7.989482954E-3
2.151762408E2,4.261057824E-3,-3.408846259E-2,-1.065264456E-3
2.154266681E2,1.331580617E-2,1.970739290E-2,4.261057824E-3
2.156771869E2,-9.054748341E-3,-9.587380104E-3,0.000000000E0
2.159277057E2,2.663161140E-3,-7.989482954E-3,1.171790902E-2
2.161781024E2,1.278317347E-2,1.757686399E-2,4.261057824E-3
2.164287738E2,6.924218964E-3,-1.597896684E-3,9.587380104E-3
2.166793841E2,3.408846259E-2,1.757686399E-2,1.438106969E-2
2.169299640E2,2.237055451E-2,4.261057824E-3,1.864212751E-2
2.171805133E2,1.810949668E-2,-2.130528912E-3,5.326322280E-4
2.174310931E2,1.384843793E-2,7.989482954E-3,-4.261057824E-3
2.176814899E2,-1.171790902E-2,2.130528912E-3,-1.491370238E-2
2.179320392E2,-1.384843793E-2,2.503371425E-2,-1.065264456E-2
2.181824359E2,-3.036003746E-2,-1.012001187E-2,6.391586736E-3
2.184328021E2,-2.130528912E-3,2.929477207E-2,7.456851192E-3
2.186833514E2,-1.331580617E-2,-2.077265643E-2,-4.261057824E-3
2.189337482E2,-6.924218964E-3,-1.970739290E-2,-1.118527725E-2
2.191844195E2,4.793690052E-3,3.195793368E-3,6.391586736E-3
2.194348773E2,6.924218964E-3,-1.225054078E-2,1.012001187E-2
2.196854877E2,1.171790902E-2,5.326322280E-3,5.326322280E-3
2.199360980E2,-1.065264456E-3,-2.609897964E-2,3.728425596E-3
2.201865253E2,7.989482954E-3,-1.704423130E-2,-4.793690052E-3
2.204371051E2,-1.012001187E-2,-1.491370238E-2,2.130528912E-3
2.206879596E2,-4.261057824E-3,-7.989482954E-3,6.924218964E-3
2.209383868E2,-6.391586736E-3,1.065264456E-3,-9.587380104E-3
2.211888751E2,1.597896591E-2,1.810949668E-2,0.000000000E0
2.214394244E2,4.261057824E-3,-5.326322280E-3,-1.544633508E-2
2.216898212E2,-2.503371425E-2,-2.503371425E-2,-3.195793368E-3
2.219403400E2,1.917476021E-2,2.822950855E-2,1.171790902E-2
2.221908282E2,1.491370238E-2,6.924218964E-3,-1.065264456E-3
2.224412350E2,-1.597896684E-3,1.970739290E-2,-3.728425596E-3
2.226916928E2,-2.556634694E-2,-2.130528912E-3,-1.544633508E-2
2.229421811E2,-1.171790902E-2,5.326322280E-4,-7.456851192E-3
2.231926083E2,-1.065264456E-2,-5.326322280E-3,5.326322280E-3
2.234430966E2,-1.970739290E-2,-3.195793368E-3,2.130528912E-3
2.236937070E2,9.054748341E-3,-6.924218964E-3,6.391586736E-3
2.239441037E2,1.491370238E-2,-3.195793368E-3,-9.054748341E-3
2.241946225E2,-1.065264456E-2,-1.225054078E-2,-4.793690052E-3
2.244450497E2,1.384843793E-2,-5.326322280E-4,1.065264456E-3
2.246956296E2,2.130528912E-3,4.261057824E-3,-2.663161140E-3
2.249462094E2,-1.171790902E-2,1.065264456E-3,-1.597896684E-3
2.251968503E2,4.261057824E-3,3.195793368E-3,1.065264456E-3
2.254472470E2,-9.054748341E-3,-6.391586736E-3,-1.597896591E-2
2.256978574E2,5.326322280E-4,1.171790902E-2,2.450108156E-2
2.259484372E2,3.249056637E-2,-5.326322280E-3,1.704423130E-2
2.261989865E2,2.077265643E-2,-1.278317347E-2,9.587380104E-3
2.264494748E2,9.054748341E-3,-2.183792181E-2,1.491370238E-2
2.267002377E2,6.924218964E-3,-2.237055451E-2,-4.261057824E-3
2.269506345E2,-5.326322280E-4,4.793690052E-3,-6.391586736E-3
2.272013058E2,2.663161140E-3,-1.065264456E-3,-1.065264456E-2
2.274517331E2,-1.012001187E-2,3.142530099E-2,4.793690052E-3
2.277022824E2,-1.491370238E-2,1.012001187E-2,1.065264456E-3
2.279528317E2,1.597896684E-3,1.651159860E-2,3.728425596E-3
2.282034116E2,-2.609897964E-2,5.326322280E-4,-1.012001187E-2
2.284540829E2,2.130528912E-3,-5.858954508E-3,3.195793368E-3
2.287045407E2,2.396845073E-2,2.929477207E-2,1.491370238E-2
2.289549374E2,1.065264456E-3,-7.456851192E-3,1.225054078E-2
2.292055478E2,-1.065264456E-3,1.118527725E-2,9.054748341E-3
2.294560971E2,5.326322280E-3,-5.326322280E-4,0.000000000E0
2.297066159E2,1.012001187E-2,4.793690052E-3,9.587380104E-3
2.299571347E2,-5.858954508E-3,-5.326322280E-3,1.597896684E-3
2.302076535E2,2.183792181E-2,-5.326322280E-4,-7.456851192E-3
2.304582333E2,-1.118527725E-2,-1.171790902E-2,-9.587380104E-3
2.307089658E2,1.065264456E-2,-1.491370238E-2,9.054748341E-3
2.309595761E2,2.290318534E-2,2.290318534E-2,1.012001187E-2
2.312100949E2,8.522115648E-3,-1.171790902E-2,-7.989482954E-3
2.314605832E2,-6.391586736E-3,1.171790902E-2,-2.450108156E-2
2.317110715E2,1.597896684E-3,3.728425596E-3,-1.065264456E-3
2.319614682E2,-2.663161140E-3,1.970739290E-2,2.663161140E-3
2.322121091E2,1.544633508E-2,-2.663161140E-3,0.000000000E0
2.324624448E2,5.326322280E-4,-8.522115648E-3,-9.587380104E-3
2.327129636E2,-1.491370238E-2,-4.261057824E-3,-1.597896684E-3
2.329633603E2,-1.065264456E-3,4.793690052E-3,-3.728425596E-3
2.332138181E2,2.663161140E-3,-2.663161140E-3,-6.391586736E-3
2.334646115E2,3.728425596E-3,-4.261057824E-3,-9.054748341E-3
2.337152524E2,-2.396845073E-2,-1.970739290E-2,1.065264456E-3
2.339656796E2,-2.609897964E-2,6.924218964E-3,6.924218964E-3
2.342163205E2,-4.261057824E-3,1.065264456E-3,-9.054748341E-3
2.344667477E2,1.331580617E-2,-5.326322280E-3,-1.544633508E-2
2.347173276E2,1.597896684E-3,2.663161140E-3,-2.663161140E-3
2.349678464E2,3.195793368E-3,-5.326322280E-3,1.065264456E-3
2.352185178E2,-6.391586736E-3,1.597896684E-3,7.456851192E-3
2.354690366E2,-4.261057824E-3,-1.065264456E-2,7.456851192E-3
2.357196164E2,-1.597896684E-3,1.065264456E-3,8.522115648E-3
2.359700436E2,-1.704423130E-2,-1.278317347E-2,1.491370238E-2
2.362205319E2,1.810949668E-2,1.917476021E-2,8.522115648E-3
2.364708981E2,-2.130528912E-3,1.704423130E-2,-1.810949668E-2
2.367213254E2,-4.793690052E-3,2.024002373E-2,1.065264456E-2
2.369717831E2,-1.118527725E-2,1.704423130E-2,2.556634694E-2
2.372223019E2,-1.225054078E-2,-1.491370238E-2,-1.065264456E-2
2.374728207E2,5.326322280E-4,1.597896684E-3,8.522115648E-3
2.377233701E2,1.012001187E-2,-4.261057824E-3,5.326322280E-4
2.379739499E2,7.989482954E-3,9.587380104E-3,-4.793690052E-3
2.382244382E2,2.077265643E-2,2.716424316E-2,-1.438106969E-2
2.384747739E2,-1.118527725E-2,-2.663161140E-3,2.663161140E-3
2.387253537E2,-1.278317347E-2,-1.438106969E-2,-1.278317347E-2
2.389760861E2,-1.065264456E-3,9.054748341E-3,2.290318534E-2
2.392266354E2,1.065264456E-3,1.384843793E-2,1.970739290E-2
2.394771542E2,1.810949668E-2,5.326322280E-4,-5.858954508E-3
2.397276730E2,-1.597896684E-3,-2.343581803E-2,-5.326322280E-3
2.399781613E2,-1.278317347E-2,-9.587380104E-3,5.326322280E-4
2.402287106E2,2.396845073E-2,6.391586736E-3,-2.663161140E-3
2.404792294E2,-3.728425596E-3,1.225054078E-2,6.924218964E-3
2.407296872E2,-1.065264456E-3,6.924218964E-3,-1.331580617E-2
2.409802060E2,-1.597896684E-3,-1.651159860E-2,-3.994741663E-2
2.412308163E2,4.261057824E-3,2.663161140E-3,5.326322280E-3
2.414812436E2,-3.195793368E-3,7.989482954E-3,-6.924218964E-3
2.417316098E2,9.054748341E-3,-3.195793368E-3,-5.326322280E-3
2.419820370E2,1.810949668E-2,3.728425596E-3,0.000000000E0
2.422326779E2,-1.917476021E-2,-6.924218964E-3,1.331580617E-2
2.424831662E2,-1.384843793E-2,1.597896684E-3,-6.391586736E-3
2.427336545E2,1.597896684E-3,-2.663161140E-3,-6.391586736E-3
2.429843564E2,-1.438106969E-2,5.326322280E-4,5.326322280E-4
2.432348752E2,1.597896684E-3,3.195793368E-3,2.130528912E-3
2.434854550E2,7.989482954E-3,4.793690052E-3,5.326322280E-4
2.437360043E2,4.793690052E-3,-1.651159860E-2,1.225054078E-2
2.439865231E2,4.793690052E-3,-1.597896684E-3,4.793690052E-3
2.442371945E2,9.054748341E-3,-2.396845073E-2,4.261057824E-3
2.444875302E2,1.438106969E-2,3.195793368E-3,7.989482954E-3
2.447379575E2,1.384843793E-2,-5.858954508E-3,-1.065264456E-2
2.449884457E2,-5.858954508E-3,1.970739290E-2,-1.384843793E-2
2.452389645E2,-2.130528912E-3,1.065264456E-3,-2.183792181E-2
2.454893002E2,-1.384843793E-2,-1.384843793E-2,-2.609897964E-2
2.457397885E2,4.793690052E-3,2.663161140E-3,1.065264456E-3
2.459901852E2,8.522115648E-3,3.728425596E-3,1.065264456E-3
2.462406125E2,-5.326322280E-4,-1.225054078E-2,-3.728425596E-3
2.464911313E2,-4.793690052E-3,5.858954508E-3,6.391586736E-3
2.467417416E2,-2.130528912E-3,7.989482954E-3,6.391586736E-3
2.469920163E2,-1.012001187E-2,-1.278317347E-2,-9.054748341E-3
2.472424130E2,-1.651159860E-2,2.663161140E-3,-1.278317347E-2
2.474930234E2,3.195793368E-3,-9.054748341E-3,-5.326322280E-4
2.477436032E2,-6.391586736E-3,-1.278317347E-2,-4.261057824E-3
2.479941525E2,-4.261057824E-3,6.391586736E-3,7.989482954E-3
2.482447934E2,-1.065264456E-2,-5.326322280E-3,2.663161233E-2
2.484953122E2,1.118527725E-2,-3.089267015E-2,-1.012001187E-2
2.487459225E2,1.597896591E-2,3.728425596E-3,2.130528912E-3
2.489963193E2,-1.970739290E-2,4.793690052E-3,-2.609897964E-2
2.492469907E2,-1.065264456E-3,1.491370238E-2,-6.924218964E-3
2.494974789E2,-2.130528912E-3,2.663161140E-3,-5.326322280E-4
2.497478757E2,5.326322280E-4,-5.326322280E-4,5.326322280E-3
2.499984860E2,-7.456851192E-3,-2.237055451E-2,-4.793690052E-3
2.502487912E2,3.195793368E-3,-4.793690052E-3,-9.054748341E-3
2.504993710E2,-9.587380104E-3,6.391586736E-3,3.728425596E-3
2.507499204E2,-1.065264456E-3,7.989482954E-3,1.331580617E-2
2.510003781E2,7.456851192E-3,1.384843793E-2,1.065264456E-2
2.512509885E2,-1.065264456E-3,1.065264456E-3,-6.924218964E-3
2.515013547E2,-1.012001187E-2,-1.171790902E-2,-5.858954508E-3
2.517518430E2,-3.728425596E-3,-1.597896591E-2,-1.970739290E-2
2.520023618E2,-5.858954508E-3,-4.261057824E-3,-1.065264456E-3
2.522528500E2,-3.195793368E-3,4.261057824E-3,1.597896684E-3
2.525033078E2,3.728425596E-3,5.326322280E-3,1.544633508E-2
2.527537961E2,4.261057824E-3,-3.195793368E-3,3.728425596E-3
2.530042538E2,3.728425596E-3,-1.065264456E-2,-1.065264456E-2
2.532546062E2,7.989482954E-3,-1.597896591E-2,1.012001187E-2
2.535050640E2,-2.024002373E-2,6.391586736E-3,-4.793690052E-3
2.537555217E2,-1.065264456E-2,5.326322280E-3,1.597896684E-3
2.540059490E2,-5.326322280E-3,-1.118527725E-2,-7.989482954E-3
2.542563762E2,-6.391586736E-3,4.261057824E-3,1.704423130E-2
2.545068035E2,-6.391586736E-3,-6.924218964E-3,1.597896684E-3
2.547574138E2,3.195793368E-3,-2.130528912E-3,-1.171790902E-2
2.550079631E2,1.012001187E-2,1.704423130E-2,9.054748341E-3
2.552584209E2,-2.183792181E-2,-1.065264456E-2,-1.171790902E-2
2.555089092E2,-1.065264456E-3,-1.225054078E-2,1.597896684E-3
2.557595195E2,-1.491370238E-2,-6.391586736E-3,-4.261057824E-3
2.560099773E2,-5.326322280E-3,6.391586736E-3,4.793690052E-3
2.562605571E2,-2.130528912E-2,0.000000000E0,1.491370238E-2
2.565111980E2,5.858954508E-3,-7.456851192E-3,1.065264456E-3
2.567616252E2,5.858954508E-3,5.326322280E-4,1.065264456E-3
2.570120525E2,8.522115648E-3,-5.326322280E-4,1.118527725E-2
2.572623272E2,-4.261057824E-3,-2.130528912E-2,4.261057824E-3
2.575129375E2,6.391586736E-3,1.065264456E-3,1.225054078E-2
2.577634563E2,2.130528912E-3,-2.663161140E-3,5.326322280E-3
2.580137920E2,1.065264456E-3,1.118527725E-2,-1.651159860E-2
2.582643108E2,-1.597896684E-3,-2.130528912E-3,-1.917476021E-2
2.585147686E2,-2.609897964E-2,3.728425596E-3,-2.343581803E-2
2.587655010E2,1.171790902E-2,2.503371425E-2,-4.793690052E-3
2.590158672E2,5.858954508E-3,1.384843793E-2,-4.793690052E-3
2.592663860E2,-4.261057824E-3,-8.522115648E-3,2.130528912E-3
2.595169048E2,5.326322280E-3,7.989482954E-3,1.065264456E-3
2.597673320E2,4.793690052E-3,-5.326322280E-3,3.195793368E-3
2.600177898E2,-5.326322280E-4,-4.793690052E-3,-1.597896684E-3
2.602682170E2,-1.544633508E-2,-7.989482954E-3,1.491370238E-2
2.605187053E2,-1.065264456E-2,6.391586736E-3,4.261057824E-3
2.607692241E2,-9.054748341E-3,-6.391586736E-3,-5.326322280E-4
2.610196209E2,1.118527725E-2,2.663161140E-3,8.522115648E-3
2.612700176E2,1.491370238E-2,-2.663161140E-3,-2.130528912E-3
2.615206890E2,1.597896591E-2,-5.858954508E-3,0.000000000E0
2.617711772E2,-1.171790902E-2,-3.728425596E-3,9.587380104E-3
2.620216655E2,-7.456851192E-3,-3.728425596E-3,1.278317347E-2
2.622721233E2,0.000000000E0,1.438106969E-2,-1.118527725E-2
2.625226116E2,3.728425596E-3,0.000000000E0,-1.065264456E-2
2.627730693E2,-1.065264456E-3,-2.663161140E-3,-5.326322280E-3
2.630234050E2,-1.597896684E-3,-3.728425596E-3,-5.326322280E-3
2.632739238E2,5.326322280E-3,-3.195793368E-3,0.000000000E0
2.635245037E2,1.597896684E-3,-1.012001187E-2,-5.326322280E-3
2.637750835E2,-3.728425596E-3,2.130528912E-3,-5.326322280E-3
2.640255718E2,-5.326322280E-4,-3.728425596E-3,-5.326322280E-3
2.642758770E2,-1.597896684E-3,4.261057824E-3,5.858954508E-3
2.645263652E2,9.054748341E-3,2.343581803E-2,1.704423130E-2
2.647769756E2,-3.089267015E-2,3.195793368E-3,-6.391586736E-3
2.650276165E2,1.065264456E-3,1.597896684E-3,-5.326322280E-4
2.652780437E2,-2.450108156E-2,-2.130528912E-3,-4.261057824E-3
2.655284404E2,9.587380104E-3,2.130528912E-2,1.065264456E-2
2.657789287E2,4.261057824E-3,-2.663161140E-3,6.391586736E-3
2.660296917E2,2.024002373E-2,-1.970739290E-2,1.065264456E-2
2.662801494E2,-3.195793368E-3,-1.970739290E-2,-1.597896684E-3
2.665305156E2,1.065264456E-2,7.989482954E-3,1.917476021E-2
2.667812175E2,2.716424316E-2,1.438106969E-2,-1.171790902E-2
2.670318889E2,-1.384843793E-2,1.864212751E-2,-2.556634694E-2
2.672823162E2,-9.587380104E-3,-2.663161140E-3,-1.438106969E-2
2.675326519E2,-1.171790902E-2,-3.195793368E-3,-1.384843793E-2
2.677831401E2,-3.249056637E-2,-2.024002373E-2,4.793690052E-3
2.680334453E2,-2.663161140E-3,1.384843793E-2,6.924218964E-3
2.682839336E2,5.326322280E-3,-1.065264456E-3,5.326322280E-3
2.685344829E2,1.544633508E-2,5.326322280E-3,-3.728425596E-3
2.687850627E2,-2.663161140E-3,-1.917476021E-2,-4.793690052E-3
2.690356121E2,5.326322280E-3,5.858954508E-3,-5.326322280E-3
2.692861003E2,1.597896591E-2,-2.663161140E-3,-7.989482954E-3
2.695365581E2,1.544633508E-2,-1.118527725E-2,-9.054748341E-3
2.697871685E2,5.326322280E-4,9.054748341E-3,1.491370238E-2
2.700376262E2,1.225054078E-2,5.326322280E-4,-5.326322280E-3
2.702882061E2,3.195793368E-3,1.597896684E-3,2.663161140E-3
2.705386028E2,-5.326322280E-4,-4.261057824E-3,-2.130528912E-3
2.707891216E2,1.917476021E-2,-1.012001187E-2,1.597896684E-3
2.710395794E2,-5.326322280E-4,0.000000000E0,8.522115648E-3
2.712902813E2,9.054748341E-3,-2.450108156E-2,-1.970739290E-2
2.715406475E2,3.302319720E-2,1.917476021E-2,-1.384843793E-2
2.717912578E2,-1.704423130E-2,-3.728425596E-3,-2.183792181E-2
2.720417766E2,5.858954508E-3,2.556634694E-2,-1.278317347E-2
2.722922344E2,1.597896684E-3,-6.391586736E-3,-5.326322280E-3
2.725427837E2,1.118527725E-2,8.522115648E-3,-8.522115648E-3
2.727933025E2,2.130528912E-3,-6.924218964E-3,-1.597896684E-3
2.730438823E2,-5.326322280E-3,3.728425596E-3,-2.130528912E-3
2.732942180E2,-9.587380104E-3,1.597896591E-2,1.491370238E-2
2.735447979E2,2.663161140E-3,1.225054078E-2,-1.278317347E-2
2.737954692E2,-1.597896684E-3,9.587380104E-3,-5.326322280E-3
2.740458049E2,-1.864212751E-2,-8.522115648E-3,-5.858954508E-3
2.742962322E2,4.261057824E-3,2.130528912E-2,1.491370238E-2
2.745467205E2,-3.195793368E-3,2.130528912E-3,-2.663161140E-3
2.747972698E2,-3.675162420E-2,3.195793368E-3,1.597896684E-3
2.750476970E2,6.391586736E-3,4.793690052E-3,8.522115648E-3
2.752983379E2,-2.769687586E-2,-6.391586736E-3,-1.384843793E-2
2.755486736E2,5.699164793E-2,-1.757686399E-2,-6.391586736E-3
2.757993755E2,-5.379585549E-2,-3.030677438E-1,1.065264493E-1
2.760499248E2,5.592638254E-2,5.645901710E-2,-1.917476021E-2
2.763005046E2,4.261057824E-3,-5.645901710E-2,-9.587380104E-3
2.765509624E2,4.687163606E-2,-6.817692518E-2,1.065264456E-2
2.768016948E2,6.338323653E-2,1.278317273E-1,1.006674916E-1
2.770522441E2,3.781688958E-2,1.065264456E-3,6.072007492E-2
2.773028545E2,5.273059011E-2,-5.592638254E-2,-1.438106969E-2
2.775533428E2,7.882957160E-2,3.036003746E-2,-6.018744037E-2
2.778037700E2,2.663161140E-3,6.338323653E-2,4.633900523E-2
2.780542278E2,4.793690052E-3,-1.597896591E-2,-4.314320907E-2
2.783048687E2,-2.130528912E-2,1.065264456E-2,-2.663161140E-3
2.785553569E2,4.793690052E-3,-1.597896684E-3,-1.225054078E-2
2.788058757E2,4.314320907E-2,2.024002373E-2,-2.077265643E-2
2.790564251E2,1.491370238E-2,5.858954508E-3,-6.391586736E-3
2.793068828E2,5.858954508E-3,1.544633508E-2,1.438106969E-2
2.795572185E2,-7.456851192E-3,1.225054078E-2,2.024002373E-2
2.798077373E2,-6.924218964E-3,2.663161140E-3,1.597896684E-3
2.800581951E2,1.491370238E-2,0.000000000E0,-1.970739290E-2
2.803087444E2,1.118527725E-2,-2.130528912E-3,-7.456851192E-3
2.805590190E2,1.065264456E-3,2.822950855E-2,-3.728425596E-3
2.808093853E2,-9.587380104E-3,3.728425596E-3,3.195793368E-3
2.810597515E2,-1.331580617E-2,-2.663161140E-3,-6.924218964E-3
2.813103313E2,5.326322280E-3,1.597896591E-2,-1.012001187E-2
2.815607585E2,3.195793368E-3,3.195793368E-3,-5.858954508E-3
2.818114299E2,4.793690052E-3,-1.012001187E-2,2.130528912E-3
2.820618877E2,-1.810949668E-2,6.391586736E-3,1.597896591E-2
2.823123760E2,1.491370238E-2,1.065264456E-3,-2.663161140E-3
2.825628032E2,-1.864212751E-2,-1.171790902E-2,-1.118527725E-2
2.828133525E2,-1.491370238E-2,-1.597896591E-2,6.391586736E-3
2.830639019E2,-1.331580617E-2,-2.663161140E-3,1.278317347E-2
2.833144207E2,6.391586736E-3,1.065264456E-2,9.587380104E-3
2.835649089E2,-4.793690052E-3,-1.171790902E-2,-1.810949668E-2
2.838153667E2,-1.171790902E-2,-1.225054078E-2,2.130528912E-3
2.840658245E2,-2.183792181E-2,1.065264456E-3,-4.793690052E-3
2.843163433E2,5.858954508E-3,2.130528912E-3,-1.065264456E-3
2.845669231E2,-1.065264456E-3,-6.924218964E-3,-4.793690052E-3
2.848173503E2,-2.663161140E-3,-6.391586736E-3,-5.326322280E-4
2.850677776E2,1.651159860E-2,1.065264456E-3,-1.012001187E-2
2.853182659E2,-1.597896591E-2,3.728425596E-3,4.793690052E-3
2.855687847E2,-1.544633508E-2,5.326322280E-3,9.587380104E-3
2.858195440E2,1.651159860E-2,0.000000000E0,-1.171790902E-2
2.860701167E2,9.587380104E-3,1.225054078E-2,7.989482954E-3
