"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.400135683E2,2.896983922E-1,2.592920542E0,9.188945770E0
1.402642092E2,3.615244627E-1,2.647987127E0,9.289502144E0
1.405147585E2,3.136404157E-1,2.595314741E0,9.215282440E0
1.407653078E2,2.011129409E-1,2.542642117E0,9.303867340E0
1.410157656E2,2.777273953E-1,2.614468336E0,9.203310966E0
1.412662233E2,1.628057212E-1,2.559401512E0,9.129091263E0
1.415166201E2,2.202665508E-1,2.545036316E0,9.267954826E0
1.417671084E2,2.920926213E-1,2.580949545E0,9.373299599E0
1.420176577E2,1.867477298E-1,2.549824715E0,9.306262016E0
1.422682070E2,3.136404157E-1,2.571372509E0,9.186552048E0
1.425187258E2,2.561795712E-1,2.604891539E0,9.133879662E0
1.427693056E2,3.040636182E-1,2.621650934E0,9.279925346E0
1.430198549E2,2.226607651E-1,2.528276920E0,9.306262016E0
1.432704958E2,2.777273953E-1,2.633621931E0,9.430760384E0
1.435209231E2,4.022258818E-1,2.734178305E0,9.160215378E0
1.437715334E2,3.232172430E-1,2.688688517E0,9.112331390E0
1.440219607E2,3.663128614E-1,2.647987127E0,9.236829758E0
1.442724489E2,4.357447028E-1,2.817975283E0,9.339780807E0
1.445227541E2,4.836287498E-1,2.837129116E0,9.346963882E0
1.447733339E2,3.567360640E-1,2.841917515E0,9.222464561E0
1.450239443E2,5.099649429E-1,3.028665066E0,9.081207275E0
1.452745852E2,4.237737060E-1,2.920926094E0,8.963891029E0
1.455248903E2,5.554547906E-1,2.861071110E0,9.102754593E0
1.457754702E2,3.974374831E-1,2.829946518E0,9.588777542E0
1.460260195E2,3.184288144E-1,2.700659513E0,9.272743225E0
1.462767214E2,1.244984865E-1,2.688688517E0,9.112331390E0
1.465272707E2,2.322375625E-1,2.576161146E0,9.074024200E0
1.467778505E2,2.609679997E-1,2.671929121E0,9.102754593E0
1.470283693E2,1.508347094E-1,2.647987127E0,9.425971985E0
1.472788271E2,1.316810995E-1,2.645592928E0,9.363722801E0
1.475293764E2,2.705447972E-1,2.722207308E0,9.270348549E0
1.477798952E2,1.795651317E-1,2.753331900E0,9.203310966E0
1.480306276E2,3.591302410E-2,2.705447912E0,9.141061783E0
1.482810549E2,1.460463107E-1,2.722207308E0,9.172186852E0
1.485315127E2,1.867477298E-1,2.813186884E0,9.203310966E0
1.487822146E2,1.316810995E-1,2.734178305E0,9.169792175E0
1.490327639E2,9.097966552E-2,2.695871115E0,9.212887764E0
1.492832216E2,2.250549644E-1,2.772485495E0,9.155426979E0
1.495336489E2,2.035071403E-1,2.803610086E0,9.308655739E0
1.497840151E2,1.532289088E-1,2.817975283E0,9.258378029E0
1.500343203E2,2.418143749E-1,2.870647907E0,9.186552048E0
1.502849001E2,1.508347094E-1,2.801215887E0,9.153033257E0
1.505353579E2,1.508347094E-1,2.825158119E0,9.315838814E0
1.507857851E2,7.422025502E-2,2.741360903E0,9.102754593E0
1.510363955E2,1.292868853E-1,2.755726099E0,9.205705643E0
1.512870058E2,1.532289088E-1,2.846705914E0,9.117119789E0
1.515376162E2,2.442085743E-1,2.808398485E0,9.205705643E0
1.517881655E2,1.628057212E-1,2.712630510E0,9.088389397E0
1.520385622E2,1.604115069E-1,2.710236311E0,9.088389397E0
1.522891420E2,2.011129409E-1,2.734178305E0,9.212887764E0
1.525395693E2,2.585737705E-1,2.791639090E0,9.210494041E0
1.527900271E2,2.466027737E-1,2.760514498E0,9.038111687E0
1.530403933E2,2.202665508E-1,2.705447912E0,9.325415611E0
1.532910647E2,1.723825186E-1,2.722207308E0,9.296685219E0
1.535415835E2,1.843535304E-1,2.719813108E0,9.193734169E0
1.537920107E2,1.723825186E-1,2.734178305E0,9.097966194E0
1.540424685E2,1.580173075E-1,2.712630510E0,9.222464561E0
1.542928957E2,1.771709323E-1,2.705447912E0,9.227252960E0
1.545432619E2,1.340752989E-1,2.659958124E0,9.349357605E0
1.547938723E2,1.221042871E-1,2.590526342E0,9.291896820E0
1.550442995E2,2.130839527E-1,2.717418909E0,9.090784073E0
1.552948794E2,2.035071403E-1,2.705447912E0,9.181763649E0
1.555454592E2,1.532289088E-1,2.647987127E0,9.260771751E0
1.557959780E2,1.604115069E-1,2.633621931E0,9.349357605E0
1.560463747E2,2.082955539E-1,2.659958124E0,9.179368973E0
1.562968935E2,2.250549644E-1,2.691082716E0,9.191340446E0
1.565471987E2,1.771709323E-1,2.607285738E0,9.241618156E0
1.567975649E2,1.771709323E-1,2.650381327E0,9.332598686E0
1.570479616E2,1.316810995E-1,2.602497339E0,9.299078941E0
1.572984194E2,2.059013397E-1,2.643198729E0,9.279925346E0
1.575489077E2,2.513911724E-1,2.707842112E0,9.160215378E0
1.577995180E2,1.651999205E-1,2.640804529E0,9.181763649E0
1.580500368E2,8.619125932E-2,2.561795712E0,9.114726067E0
1.583005251E2,1.029506698E-1,2.609679937E0,9.210494041E0
1.585509218E2,2.920926213E-1,2.607285738E0,9.392453194E0
1.588013796E2,4.141969085E-1,2.624045134E0,9.069235802E0
1.590517763E2,3.447650373E-1,2.545036316E0,9.085995674E0
1.593022341E2,3.232172430E-1,2.511517525E0,9.476250648E0
1.595527224E2,-1.436521020E-2,2.327163935E0,9.315838814E0
1.598031191E2,4.740519226E-1,2.487575531E0,9.358934402E0
1.600536379E2,3.830722570E-1,2.489969730E0,9.315838814E0
1.603041567E2,5.291185975E-1,2.523488522E0,9.344569206E0
1.605545534E2,4.812345505E-1,2.571372509E0,9.421183586E0
1.608051943E2,2.657563984E-1,2.501940727E0,9.148244858E0
1.610555165E2,3.591302633E-1,2.513911724E0,9.311050415E0
1.613061269E2,3.639186621E-1,2.477998734E0,9.351752281E0
1.615566762E2,3.208230138E-1,2.391807556E0,9.327810287E0
1.618071645E2,3.998316824E-1,2.513911724E0,9.327810287E0
1.620576833E2,3.471592367E-1,2.552218914E0,9.299078941E0
1.623080495E2,3.280056417E-1,2.525882721E0,9.196128845E0
1.625584767E2,2.226607651E-1,2.451662540E0,9.449913979E0
1.628092092E2,3.471592367E-1,2.466027737E0,9.454702377E0
1.630597890E2,3.136404157E-1,2.482787132E0,9.378087997E0
1.633103078E2,3.615244627E-1,2.492363930E0,9.239224434E0
1.635609487E2,4.046200812E-1,2.480392933E0,9.143456459E0
1.638115590E2,4.141969085E-1,2.506729126E0,9.313444138E0
1.640620473E2,3.830722570E-1,2.470816135E0,9.414001465E0
1.643125661E2,3.734954596E-1,2.473210335E0,9.363722801E0
1.645629628E2,4.932055473E-1,2.528276920E0,9.260771751E0
1.648134816E2,4.477157295E-1,2.576161146E0,9.193734169E0
1.650637563E2,2.825157940E-1,2.444479942E0,9.174580574E0
1.653141225E2,4.118026793E-1,2.516305923E0,9.368511200E0
1.655645497E2,3.663128614E-1,2.557007313E0,9.454702377E0
1.658152516E2,2.873041928E-1,2.451662540E0,9.255983353E0
1.660657704E2,2.896983922E-1,2.504334927E0,9.334992409E0
1.663163503E2,4.285621047E-1,2.559401512E0,9.174580574E0
1.665668691E2,2.633621991E-1,2.437297344E0,9.308655739E0
1.668173574E2,3.998316824E-1,2.509123325E0,9.370905876E0
