"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
6.007632522E1,2.021999931E1,2.310000038E1,-4.373999786E1
6.033075027E1,1.979999924E1,2.268000031E1,-4.337999725E1
6.058526687E1,2.003999901E1,2.310000038E1,-4.289999771E1
6.083987503E1,1.992000008E1,2.321999931E1,-4.409999847E1
6.109430008E1,2.045999908E1,2.315999985E1,-4.295999908E1
6.134875564E1,2.003999901E1,2.268000031E1,-4.295999908E1
6.160339431E1,1.979999924E1,2.285999870E1,-4.284000015E1
6.185784988E1,2.069999886E1,2.351999855E1,-4.307999802E1
6.211224441E1,2.003999901E1,2.250000000E1,-4.313999939E1
6.236666946E1,2.034000015E1,2.327999878E1,-4.355999756E1
6.262109451E1,2.021999931E1,2.345999908E1,-4.361999893E1
6.287561111E1,2.003999901E1,2.351999855E1,-4.295999908E1
6.312997512E1,2.003999901E1,2.261999893E1,-4.307999802E1
6.338455276E1,1.992000008E1,2.327999878E1,-4.391999817E1
6.363900833E1,1.997999954E1,2.231999969E1,-4.325999832E1
6.389352493E1,1.973999977E1,2.363999939E1,-4.331999969E1
6.414785843E1,2.021999931E1,2.334000015E1,-4.355999756E1
6.440228347E1,2.021999931E1,2.292000008E1,-4.386000061E1
6.465683059E1,2.045999908E1,2.339999962E1,-4.313999939E1
6.491131668E1,1.968000031E1,2.315999985E1,-4.325999832E1
6.516577224E1,2.021999931E1,2.334000015E1,-4.320000076E1
6.542025833E1,2.010000038E1,2.351999855E1,-4.355999756E1
6.567471389E1,1.997999954E1,2.387999916E1,-4.368000031E1
6.592910843E1,2.021999931E1,2.411999893E1,-4.373999786E1
6.618365554E1,2.010000038E1,2.369999886E1,-4.379999924E1
6.643817215E1,2.076000023E1,2.489999962E1,-4.320000076E1
6.669271926E1,1.992000008E1,2.387999916E1,-4.247999954E1
6.694716965E1,2.100000000E1,2.400000000E1,-4.139999771E1
6.720171677E1,2.087999916E1,2.345999908E1,-4.139999771E1
6.745638596E1,2.142000008E1,2.303999901E1,-4.020000076E1
6.771093308E1,1.997999954E1,2.273999977E1,-3.893999863E1
6.796538865E1,1.907999992E1,2.579999924E1,-3.941999817E1
6.821993577E1,1.644000053E1,2.915999985E1,-4.211999893E1
6.847436082E1,1.721999931E1,2.597999954E1,-4.104000092E1
6.872872483E1,2.057999992E1,2.489999962E1,-4.247999954E1
6.898318040E1,1.871999931E1,2.471999931E1,-4.205999756E1
6.923742234E1,1.973999977E1,2.165999985E1,-4.139999771E1
6.949172532E1,2.129999924E1,2.118000031E1,-4.104000092E1
6.974627244E1,2.105999947E1,2.093999863E1,-4.020000076E1
7.000091111E1,2.129999924E1,2.081999969E1,-4.007999802E1
7.025527512E1,2.123999977E1,2.160000038E1,-4.043999863E1
7.050960862E1,2.100000000E1,2.135999870E1,-4.043999863E1
7.076406419E1,1.985999870E1,2.129999924E1,-4.109999847E1
7.101848923E1,2.063999939E1,2.219999886E1,-4.134000015E1
7.127288376E1,2.171999931E1,2.105999947E1,-4.050000000E1
7.152740037E1,2.184000015E1,2.160000038E1,-3.995999908E1
7.178170335E1,2.093999863E1,2.142000008E1,-3.989999771E1
7.203606736E1,2.105999947E1,2.147999954E1,-3.995999908E1
7.229052293E1,2.123999977E1,2.273999977E1,-4.061999893E1
7.254516160E1,2.034000015E1,2.147999954E1,-4.002000046E1
7.279955613E1,2.057999992E1,2.160000038E1,-4.139999771E1
7.305395066E1,2.010000038E1,2.202000046E1,-4.109999847E1
7.330825364E1,1.973999977E1,2.165999985E1,-4.097999954E1
7.356286179E1,1.997999954E1,2.219999886E1,-4.134000015E1
7.381719529E1,1.968000031E1,2.202000046E1,-4.115999985E1
7.407171189E1,1.979999924E1,2.279999924E1,-3.977999878E1
7.432616746E1,1.985999870E1,2.202000046E1,-4.218000031E1
7.458074509E1,1.979999924E1,2.219999886E1,-4.073999786E1
7.483523118E1,1.985999870E1,2.285999870E1,-4.134000015E1
7.508968674E1,1.950000000E1,2.195999908E1,-4.163999939E1
7.534417283E1,1.973999977E1,2.279999924E1,-4.157999802E1
7.559859788E1,1.968000031E1,2.261999893E1,-4.157999802E1
7.585317551E1,1.961999893E1,2.226000023E1,-4.134000015E1
7.610753953E1,1.968000031E1,2.237999916E1,-4.073999786E1
7.636196458E1,2.021999931E1,2.303999901E1,-4.020000076E1
7.661623704E1,2.045999908E1,2.279999924E1,-4.086000061E1
7.687060105E1,1.943999863E1,2.292000008E1,-4.181999969E1
7.712502610E1,2.052000046E1,2.334000015E1,-4.193999863E1
7.737957322E1,2.015999985E1,2.273999977E1,-4.187999725E1
7.763421189E1,2.021999931E1,2.292000008E1,-4.211999893E1
7.788878953E1,1.919999886E1,2.285999870E1,-4.254000092E1
7.814327561E1,1.913999939E1,2.285999870E1,-4.181999969E1
7.839770066E1,1.950000000E1,2.357999992E1,-4.073999786E1
7.865209519E1,1.919999886E1,2.279999924E1,-4.115999985E1
7.890679490E1,1.961999893E1,2.363999939E1,-4.163999939E1
7.916106736E1,1.913999939E1,2.357999992E1,-4.157999802E1
7.941537034E1,1.997999954E1,2.250000000E1,-4.127999878E1
7.966979539E1,1.961999893E1,2.255999947E1,-4.193999863E1
7.992440354E1,1.968000031E1,2.303999901E1,-4.223999786E1
8.017888963E1,1.973999977E1,2.250000000E1,-4.200000000E1
8.043346726E1,1.919999886E1,2.219999886E1,-4.259999847E1
8.068789231E1,1.997999954E1,2.297999954E1,-4.134000015E1
8.094237839E1,1.973999977E1,2.315999985E1,-4.200000000E1
8.119695603E1,1.926000023E1,2.303999901E1,-4.241999817E1
8.145150315E1,1.973999977E1,2.226000023E1,-4.170000076E1
8.170580613E1,1.992000008E1,2.273999977E1,-4.211999893E1
8.196041428E1,1.992000008E1,2.279999924E1,-4.181999969E1
8.221480881E1,2.052000046E1,2.321999931E1,-4.187999725E1
8.246932542E1,1.889999962E1,2.273999977E1,-4.157999802E1
8.272378098E1,1.931999969E1,2.285999870E1,-4.205999756E1
8.297808396E1,1.955999947E1,2.310000038E1,-4.223999786E1
8.323253953E1,2.003999901E1,2.231999969E1,-4.295999908E1
8.348708665E1,2.003999901E1,2.292000008E1,-4.211999893E1
8.374166428E1,2.045999908E1,2.292000008E1,-4.152000046E1
8.399602830E1,1.961999893E1,2.243999863E1,-4.181999969E1
8.425066697E1,2.003999901E1,2.303999901E1,-4.187999725E1
8.450506150E1,1.926000023E1,2.268000031E1,-4.218000031E1
8.475954758E1,1.973999977E1,2.231999969E1,-4.200000000E1
8.501400315E1,1.979999924E1,2.207999992E1,-4.073999786E1
8.526839768E1,1.968000031E1,2.243999863E1,-4.170000076E1
8.552297532E1,1.889999962E1,2.231999969E1,-4.086000061E1
8.577743088E1,1.895999908E1,2.255999947E1,-4.050000000E1
8.603188645E1,2.045999908E1,2.195999908E1,-4.109999847E1
8.628640305E1,1.968000031E1,2.303999901E1,-4.109999847E1
8.654085862E1,2.052000046E1,2.292000008E1,-4.037999725E1
8.679531419E1,1.961999893E1,2.213999939E1,-4.104000092E1
8.704986130E1,2.063999939E1,2.213999939E1,-4.157999802E1
8.730449998E1,1.985999870E1,2.213999939E1,-4.091999817E1
8.755883347E1,2.057999992E1,2.195999908E1,-4.055999756E1
8.781313645E1,1.992000008E1,2.250000000E1,-4.193999863E1
8.806759202E1,1.961999893E1,2.231999969E1,-4.127999878E1
8.832213914E1,2.027999878E1,2.213999939E1,-4.115999985E1
8.857653367E1,2.021999931E1,2.243999863E1,-4.091999817E1
8.883126389E1,2.021999931E1,2.237999916E1,-4.152000046E1
8.908584153E1,1.961999893E1,2.279999924E1,-4.079999924E1
8.934054124E1,1.877999878E1,2.219999886E1,-4.068000031E1
8.959502732E1,1.985999870E1,2.310000038E1,-4.139999771E1
8.984948289E1,2.015999985E1,2.255999947E1,-4.157999802E1
9.010381638E1,1.968000031E1,2.243999863E1,-4.163999939E1
9.035833298E1,2.034000015E1,2.261999893E1,-4.115999985E1
9.061278855E1,2.010000038E1,2.243999863E1,-4.104000092E1
9.086724412E1,2.039999962E1,2.243999863E1,-4.127999878E1
9.112160813E1,2.057999992E1,2.255999947E1,-4.134000015E1
9.137606370E1,2.039999962E1,2.237999916E1,-4.115999985E1
9.163064133E1,1.979999924E1,2.310000038E1,-4.170000076E1
9.188503586E1,1.950000000E1,2.387999916E1,-4.163999939E1
9.213952195E1,1.997999954E1,2.303999901E1,-4.127999878E1
9.239406907E1,1.985999870E1,2.231999969E1,-4.152000046E1
9.264882981E1,2.034000015E1,2.273999977E1,-4.086000061E1
9.290334641E1,2.052000046E1,2.243999863E1,-4.091999817E1
9.315789353E1,2.027999878E1,2.237999916E1,-4.086000061E1
9.341247117E1,2.087999916E1,2.310000038E1,-4.073999786E1
9.366686570E1,1.979999924E1,2.237999916E1,-4.181999969E1
9.392132126E1,2.027999878E1,2.219999886E1,-4.109999847E1
9.417592942E1,2.057999992E1,2.279999924E1,-4.181999969E1
9.443050706E1,1.943999863E1,2.255999947E1,-4.163999939E1
9.468505418E1,2.015999985E1,2.250000000E1,-4.193999863E1
9.493966233E1,2.052000046E1,2.213999939E1,-4.145999908E1
9.519427048E1,1.968000031E1,2.285999870E1,-4.200000000E1
9.544851243E1,1.992000008E1,2.255999947E1,-4.134000015E1
9.570293748E1,2.021999931E1,2.202000046E1,-4.157999802E1
9.595730149E1,1.992000008E1,2.202000046E1,-4.134000015E1
9.621194016E1,2.093999863E1,2.268000031E1,-4.127999878E1
9.646651780E1,2.021999931E1,2.226000023E1,-4.097999954E1
9.672097336E1,1.968000031E1,2.279999924E1,-4.050000000E1
9.697545945E1,1.992000008E1,2.219999886E1,-4.223999786E1
9.722991502E1,2.045999908E1,2.315999985E1,-4.091999817E1
9.748430690E1,2.027999878E1,2.292000008E1,-4.152000046E1
9.773876246E1,2.045999908E1,2.279999924E1,-4.104000092E1
9.799321803E1,2.076000023E1,2.237999916E1,-4.109999847E1
9.824773463E1,2.052000046E1,2.177999878E1,-4.134000015E1
9.850215968E1,2.118000031E1,2.243999863E1,-4.187999725E1
9.875688991E1,2.111999893E1,2.279999924E1,-4.259999847E1
9.901146754E1,2.063999939E1,2.255999947E1,-4.152000046E1
9.926592311E1,2.034000015E1,2.279999924E1,-4.139999771E1
9.952050074E1,2.015999985E1,2.219999886E1,-4.175999832E1
9.977498683E1,2.081999969E1,2.321999931E1,-4.073999786E1
1.000293508E2,2.045999908E1,2.219999886E1,-4.152000046E1
1.002838674E2,1.992000008E1,2.243999863E1,-4.218000031E1
1.005382925E2,2.063999939E1,2.292000008E1,-4.134000015E1
1.007928091E2,2.100000000E1,2.250000000E1,-4.104000092E1
1.010473867E2,2.100000000E1,2.207999992E1,-4.163999939E1
1.013019644E2,2.063999939E1,2.250000000E1,-4.139999771E1
1.015566030E2,2.142000008E1,2.327999878E1,-4.181999969E1
1.018108755E2,2.063999939E1,2.268000031E1,-4.163999939E1
1.020652700E2,2.039999962E1,2.231999969E1,-4.115999985E1
