"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
1.806297081E2,2.202000046E1,3.155999947E1,-5.969999695E1
1.808808678E2,2.171999931E1,3.173999977E1,-5.952000046E1
1.811321190E2,2.184000015E1,3.185999870E1,-6.018000031E1
1.813832787E2,2.165999985E1,3.185999870E1,-6.023999786E1
1.816343163E2,2.177999878E1,3.239999771E1,-6.029999924E1
1.818856286E2,2.129999924E1,3.227999878E1,-6.000000000E1
1.821366661E2,2.118000031E1,3.215999985E1,-5.963999939E1
1.823878869E2,2.207999992E1,3.197999954E1,-5.903999710E1
1.826390465E2,2.093999863E1,3.155999947E1,-6.029999924E1
1.828904808E2,2.189999962E1,3.234000015E1,-6.077999878E1
1.831413353E2,2.160000038E1,3.204000092E1,-5.939999771E1
1.833926781E2,2.226000023E1,3.300000000E1,-6.005999756E1
1.836438378E2,2.105999947E1,3.239999771E1,-6.018000031E1
1.838949364E2,2.153999901E1,3.150000000E1,-5.969999695E1
1.841459435E2,2.147999954E1,3.318000031E1,-5.969999695E1
1.843971337E2,2.207999992E1,3.215999985E1,-5.939999771E1
1.846482323E2,2.111999893E1,3.192000008E1,-6.000000000E1
1.848993920E2,2.219999886E1,3.197999954E1,-6.059999847E1
1.851504906E2,2.226000023E1,3.239999771E1,-5.963999939E1
1.854014672E2,2.202000046E1,3.270000076E1,-5.975999832E1
1.856527489E2,2.135999870E1,3.179999924E1,-5.934000015E1
1.859038781E2,2.100000000E1,3.179999924E1,-6.029999924E1
1.861549462E2,2.171999931E1,3.150000000E1,-5.975999832E1
1.864060753E2,2.202000046E1,3.131999969E1,-6.023999786E1
1.866571740E2,2.063999939E1,3.252000046E1,-6.011999893E1
1.869083947E2,2.129999924E1,3.204000092E1,-6.011999893E1
1.871594933E2,2.153999901E1,3.209999847E1,-5.975999832E1
1.874105309E2,2.153999901E1,3.204000092E1,-5.963999939E1
1.876615990E2,2.165999985E1,3.215999985E1,-5.952000046E1
1.879128807E2,2.219999886E1,3.167999840E1,-5.963999939E1
1.881639794E2,2.189999962E1,3.227999878E1,-5.981999969E1
1.884150780E2,2.177999878E1,3.131999969E1,-6.059999847E1
1.886660546E2,2.147999954E1,3.173999977E1,-5.927999878E1
1.889173363E2,2.147999954E1,3.234000015E1,-5.952000046E1
1.891683434E2,2.165999985E1,3.197999954E1,-6.084000015E1
1.894195031E2,2.147999954E1,3.150000000E1,-6.102000046E1
1.896708153E2,2.093999863E1,3.192000008E1,-6.107999802E1
1.899219750E2,2.226000023E1,3.119999886E1,-6.005999756E1
1.901731347E2,2.142000008E1,3.167999840E1,-5.987999725E1
1.904242028E2,2.189999962E1,3.173999977E1,-5.939999771E1
1.906753624E2,2.123999977E1,3.227999878E1,-6.018000031E1
1.909265221E2,2.243999863E1,3.227999878E1,-5.993999863E1
1.911776207E2,2.153999901E1,3.143999863E1,-6.041999817E1
1.914288109E2,2.123999977E1,3.155999947E1,-6.011999893E1
1.916800011E2,2.184000015E1,3.113999939E1,-5.993999863E1
1.919311608E2,2.202000046E1,3.150000000E1,-5.945999908E1
1.921822594E2,2.160000038E1,3.155999947E1,-5.993999863E1
1.924334191E2,2.160000038E1,3.204000092E1,-5.993999863E1
1.926846703E2,2.135999870E1,3.167999840E1,-6.041999817E1
1.929358300E2,2.165999985E1,3.167999840E1,-5.927999878E1
1.931872643E2,2.231999969E1,3.204000092E1,-5.969999695E1
1.934383934E2,2.142000008E1,3.167999840E1,-6.023999786E1
1.936894616E2,2.093999863E1,3.204000092E1,-6.018000031E1
1.939407433E2,2.250000000E1,3.323999786E1,-5.987999725E1
1.941919945E2,2.129999924E1,3.143999863E1,-5.969999695E1
1.944430932E2,2.147999954E1,3.150000000E1,-5.903999710E1
1.946941918E2,2.219999886E1,3.167999840E1,-5.939999771E1
1.949454125E2,2.226000023E1,3.179999924E1,-6.000000000E1
1.951965722E2,2.195999908E1,3.204000092E1,-6.000000000E1
1.954477013E2,2.123999977E1,3.161999893E1,-5.987999725E1
1.956986474E2,2.160000038E1,3.197999954E1,-5.934000015E1
1.959496544E2,2.165999985E1,3.209999847E1,-5.934000015E1
1.962007531E2,2.177999878E1,3.221999741E1,-6.000000000E1
1.964518089E2,2.153999901E1,3.197999954E1,-5.957999802E1
1.967031211E2,2.226000023E1,3.155999947E1,-6.065999985E1
1.969544029E2,2.118000031E1,3.155999947E1,-5.981999969E1
1.972057762E2,2.184000015E1,3.209999847E1,-6.035999680E1
1.974568138E2,2.057999992E1,3.227999878E1,-5.903999710E1
1.977080039E2,2.165999985E1,3.161999893E1,-5.897999954E1
1.979591636E2,2.142000008E1,3.137999916E1,-5.993999863E1
1.982102928E2,2.093999863E1,3.192000008E1,-5.981999969E1
1.984613609E2,2.177999878E1,3.197999954E1,-5.981999969E1
1.987125511E2,2.129999924E1,3.161999893E1,-6.035999680E1
1.989637413E2,2.273999977E1,3.252000046E1,-6.035999680E1
1.992148704E2,2.147999954E1,3.221999741E1,-5.939999771E1
1.994661521E2,2.142000008E1,3.179999924E1,-5.987999725E1
1.997172813E2,2.069999886E1,3.209999847E1,-5.952000046E1
1.999685020E2,2.171999931E1,3.245999908E1,-6.005999756E1
2.002197227E2,2.135999870E1,3.239999771E1,-5.987999725E1
2.004709739E2,2.135999870E1,3.155999947E1,-6.018000031E1
2.007219810E2,2.147999954E1,3.167999840E1,-6.023999786E1
2.009731712E2,2.226000023E1,3.197999954E1,-5.975999832E1
2.012243309E2,2.202000046E1,3.185999870E1,-5.921999741E1
2.014754600E2,2.184000015E1,3.192000008E1,-5.963999939E1
2.017267112E2,2.202000046E1,3.234000015E1,-5.993999863E1
2.019776268E2,2.231999969E1,3.185999870E1,-6.059999847E1
2.022286338E2,2.142000008E1,3.192000008E1,-6.041999817E1
2.024798545E2,2.129999924E1,3.204000092E1,-5.927999878E1
2.027310142E2,2.165999985E1,3.179999924E1,-6.000000000E1
2.029822349E2,2.202000046E1,3.215999985E1,-5.987999725E1
2.032333641E2,2.129999924E1,3.167999840E1,-6.005999756E1
2.034846458E2,2.153999901E1,3.167999840E1,-5.945999908E1
2.037358360E2,2.171999931E1,3.161999893E1,-6.089999771E1
2.039871482E2,2.184000015E1,3.179999924E1,-5.993999863E1
2.042383689E2,2.142000008E1,3.209999847E1,-6.011999893E1
2.044895286E2,2.202000046E1,3.107999992E1,-5.934000015E1
2.047405967E2,2.219999886E1,3.192000008E1,-6.041999817E1
2.049916343E2,2.231999969E1,3.185999870E1,-5.939999771E1
2.052429466E2,2.213999939E1,3.227999878E1,-5.952000046E1
2.054938926E2,2.184000015E1,3.150000000E1,-6.000000000E1
2.057451133E2,2.219999886E1,3.221999741E1,-6.053999710E1
2.059963035E2,2.237999916E1,3.155999947E1,-5.993999863E1
2.062473716E2,2.165999985E1,3.185999870E1,-6.113999939E1
2.064985618E2,2.076000023E1,3.161999893E1,-5.993999863E1
2.067497825E2,2.135999870E1,3.204000092E1,-5.987999725E1
2.070010032E2,2.189999962E1,3.179999924E1,-6.005999756E1
2.072519798E2,2.207999992E1,3.245999908E1,-5.981999969E1
2.075032005E2,2.160000038E1,3.197999954E1,-5.993999863E1
2.077543602E2,2.207999992E1,3.252000046E1,-5.981999969E1
2.080053672E2,2.153999901E1,3.209999847E1,-5.897999954E1
2.082563133E2,2.195999908E1,3.179999924E1,-6.084000015E1
2.085075340E2,2.142000008E1,3.143999863E1,-5.987999725E1
2.087587852E2,2.207999992E1,3.281999969E1,-6.047999954E1
2.090099754E2,2.135999870E1,3.131999969E1,-6.029999924E1
2.092611045E2,2.118000031E1,3.126000023E1,-5.987999725E1
2.095121421E2,2.171999931E1,3.197999954E1,-6.113999939E1
2.097633323E2,2.177999878E1,3.209999847E1,-6.053999710E1
2.100146141E2,2.189999962E1,3.179999924E1,-5.927999878E1
2.102657432E2,2.273999977E1,3.227999878E1,-6.011999893E1
2.105166587E2,2.147999954E1,3.173999977E1,-6.047999954E1
2.107678489E2,2.177999878E1,3.192000008E1,-6.011999893E1
2.110189781E2,2.100000000E1,3.167999840E1,-6.107999802E1
2.112700462E2,2.195999908E1,3.185999870E1,-6.018000031E1
2.115212059E2,2.207999992E1,3.161999893E1,-5.981999969E1
2.117722435E2,2.135999870E1,3.209999847E1,-6.000000000E1
2.120230369E2,2.081999969E1,3.275999832E1,-6.029999924E1
2.122740745E2,2.153999901E1,3.239999771E1,-5.987999725E1
2.125250511E2,2.202000046E1,3.221999741E1,-5.934000015E1
2.127760887E2,2.189999962E1,3.192000008E1,-6.029999924E1
2.130272789E2,2.195999908E1,3.197999954E1,-5.969999695E1
2.132785301E2,2.153999901E1,3.209999847E1,-6.095999908E1
2.135298728E2,2.135999870E1,3.173999977E1,-6.029999924E1
2.137811241E2,2.171999931E1,3.173999977E1,-5.934000015E1
2.140323143E2,2.076000023E1,3.143999863E1,-6.041999817E1
2.142835350E2,2.147999954E1,3.197999954E1,-5.873999786E1
2.145348777E2,2.153999901E1,3.215999985E1,-5.939999771E1
2.147861289E2,2.118000031E1,3.234000015E1,-5.993999863E1
2.150371360E2,2.165999985E1,3.221999741E1,-5.969999695E1
2.152882347E2,2.268000031E1,3.150000000E1,-5.897999954E1
2.155393638E2,2.243999863E1,3.167999840E1,-5.939999771E1
2.157906456E2,2.100000000E1,3.173999977E1,-6.011999893E1
2.160416831E2,2.184000015E1,3.215999985E1,-5.952000046E1
2.162929344E2,2.081999969E1,3.137999916E1,-6.011999893E1
2.165440330E2,2.171999931E1,3.221999741E1,-5.969999695E1
2.167952537E2,2.147999954E1,3.197999954E1,-5.975999832E1
2.170463829E2,2.123999977E1,3.270000076E1,-6.047999954E1
2.172974815E2,2.111999893E1,3.167999840E1,-5.963999939E1
2.175484581E2,2.129999924E1,3.215999985E1,-6.011999893E1
2.177996482E2,2.171999931E1,3.179999924E1,-6.023999786E1
2.180506553E2,2.142000008E1,3.245999908E1,-5.993999863E1
2.183016014E2,2.123999977E1,3.137999916E1,-6.018000031E1
2.185527610E2,2.207999992E1,3.155999947E1,-6.018000031E1
2.188038902E2,2.160000038E1,3.179999924E1,-5.981999969E1
2.190549583E2,2.226000023E1,3.192000008E1,-5.981999969E1
2.193062400E2,2.111999893E1,3.167999840E1,-5.891999817E1
2.195573387E2,2.123999977E1,3.209999847E1,-5.921999741E1
2.198084983E2,2.202000046E1,3.221999741E1,-6.005999756E1
2.200599327E2,2.135999870E1,3.245999908E1,-5.957999802E1
2.203112449E2,2.171999931E1,3.185999870E1,-6.029999924E1
2.205623435E2,2.237999916E1,3.263999939E1,-6.023999786E1
2.208134727E2,2.123999977E1,3.167999840E1,-6.000000000E1
2.210646934E2,2.250000000E1,3.288000107E1,-6.053999710E1
2.213160057E2,2.105999947E1,3.221999741E1,-6.041999817E1
2.215672569E2,2.105999947E1,3.167999840E1,-5.993999863E1
2.218184471E2,2.135999870E1,3.234000015E1,-5.897999954E1
2.220696373E2,2.202000046E1,3.137999916E1,-5.952000046E1
2.223208580E2,2.195999908E1,3.204000092E1,-5.981999969E1
2.225721397E2,2.160000038E1,3.257999802E1,-5.952000046E1
2.228231773E2,2.184000015E1,3.204000092E1,-5.891999817E1
2.230743980E2,2.118000031E1,3.167999840E1,-5.945999908E1
2.233254966E2,2.057999992E1,3.179999924E1,-5.939999771E1
2.235764732E2,2.147999954E1,3.215999985E1,-6.018000031E1
2.238276939E2,2.171999931E1,3.245999908E1,-6.047999954E1
2.240789146E2,2.177999878E1,3.227999878E1,-5.952000046E1
2.243300437E2,2.153999901E1,3.227999878E1,-5.957999802E1
2.245814476E2,2.153999901E1,3.173999977E1,-6.053999710E1
2.248324546E2,2.069999886E1,3.161999893E1,-6.065999985E1
2.250836753E2,2.160000038E1,3.161999893E1,-6.018000031E1
2.253349876E2,2.184000015E1,3.185999870E1,-6.041999817E1
2.255862693E2,2.105999947E1,3.185999870E1,-5.969999695E1
2.258373985E2,2.111999893E1,3.221999741E1,-5.993999863E1
2.260885276E2,2.147999954E1,3.192000008E1,-5.993999863E1
2.263397178E2,2.195999908E1,3.209999847E1,-5.952000046E1
2.265909996E2,2.177999878E1,3.113999939E1,-6.029999924E1
2.268420982E2,2.153999901E1,3.192000008E1,-5.915999985E1
2.270930369E2,2.147999954E1,3.185999870E1,-5.981999969E1
2.273443796E2,2.153999901E1,3.161999893E1,-6.018000031E1
2.275953867E2,2.207999992E1,3.155999947E1,-5.939999771E1
2.278466074E2,2.189999962E1,3.192000008E1,-5.897999954E1
2.280978892E2,2.135999870E1,3.131999969E1,-5.915999985E1
2.283492624E2,2.207999992E1,3.192000008E1,-5.969999695E1
2.286005442E2,2.142000008E1,3.179999924E1,-6.035999680E1
2.288517038E2,2.171999931E1,3.197999954E1,-6.000000000E1
2.291027414E2,2.165999985E1,3.155999947E1,-5.981999969E1
2.293538096E2,2.184000015E1,3.239999771E1,-5.963999939E1
2.296048777E2,2.153999901E1,3.204000092E1,-6.000000000E1
2.298561289E2,2.160000038E1,3.131999969E1,-5.987999725E1
2.301070444E2,2.189999962E1,3.143999863E1,-5.952000046E1
2.303582651E2,2.184000015E1,3.221999741E1,-6.023999786E1
2.306093027E2,2.195999908E1,3.161999893E1,-6.023999786E1
2.308606150E2,2.189999962E1,3.197999954E1,-5.952000046E1
2.311117136E2,2.118000031E1,3.173999977E1,-6.035999680E1
2.313628122E2,2.153999901E1,3.209999847E1,-5.993999863E1
2.316137583E2,2.160000038E1,3.197999954E1,-6.005999756E1
2.318647959E2,2.076000023E1,3.143999863E1,-5.975999832E1
2.321161387E2,2.219999886E1,3.161999893E1,-6.005999756E1
2.323673288E2,2.160000038E1,3.245999908E1,-5.945999908E1
2.326183359E2,2.142000008E1,3.209999847E1,-5.927999878E1
2.328695871E2,2.057999992E1,3.173999977E1,-6.000000000E1
2.331206247E2,2.207999992E1,3.150000000E1,-5.945999908E1
2.333718455E2,2.153999901E1,3.221999741E1,-5.975999832E1
2.336228830E2,2.184000015E1,3.270000076E1,-5.939999771E1
2.338739206E2,2.135999870E1,3.209999847E1,-6.005999756E1
2.341252024E2,2.081999969E1,3.209999847E1,-5.987999725E1
2.343764536E2,2.237999916E1,3.192000008E1,-5.993999863E1
2.346276133E2,2.177999878E1,3.209999847E1,-6.011999893E1
2.348787729E2,2.184000015E1,3.150000000E1,-5.975999832E1
2.351300547E2,2.105999947E1,3.209999847E1,-5.939999771E1
2.353812143E2,2.153999901E1,3.209999847E1,-5.945999908E1
2.356325876E2,2.153999901E1,3.197999954E1,-5.963999939E1
2.358837778E2,2.142000008E1,3.221999741E1,-5.969999695E1
2.361348765E2,2.153999901E1,3.215999985E1,-5.981999969E1
2.363860972E2,2.219999886E1,3.221999741E1,-5.909999847E1
2.366371348E2,2.207999992E1,3.257999802E1,-6.084000015E1
2.368882029E2,2.118000031E1,3.185999870E1,-5.927999878E1
2.371394236E2,2.231999969E1,3.197999954E1,-6.005999756E1
2.373903391E2,2.160000038E1,3.209999847E1,-5.909999847E1
2.376415598E2,2.160000038E1,3.263999939E1,-6.047999954E1
2.378927805E2,2.142000008E1,3.197999954E1,-5.981999969E1
2.381440317E2,2.142000008E1,3.137999916E1,-5.915999985E1
2.383950693E2,2.184000015E1,3.167999840E1,-6.047999954E1
2.386460459E2,2.160000038E1,3.119999886E1,-5.945999908E1
2.388971445E2,2.076000023E1,3.204000092E1,-5.897999954E1
2.391482737E2,2.135999870E1,3.192000008E1,-6.005999756E1
2.393994028E2,2.118000031E1,3.209999847E1,-5.957999802E1
2.396506846E2,2.219999886E1,3.137999916E1,-5.945999908E1
2.399020579E2,2.165999985E1,3.155999947E1,-5.927999878E1
2.401531870E2,2.177999878E1,3.173999977E1,-5.963999939E1
2.404041330E2,2.213999939E1,3.197999954E1,-5.868000031E1
2.406552317E2,2.184000015E1,3.185999870E1,-5.945999908E1
2.409063608E2,2.165999985E1,3.275999832E1,-5.939999771E1
2.411573984E2,2.189999962E1,3.095999908E1,-5.963999939E1
2.414084665E2,2.213999939E1,3.197999954E1,-6.000000000E1
2.416595957E2,2.165999985E1,3.143999863E1,-6.059999847E1
2.419106943E2,2.142000008E1,3.197999954E1,-6.000000000E1
2.421616709E2,2.213999939E1,3.239999771E1,-5.927999878E1
2.424126475E2,2.129999924E1,3.234000015E1,-5.879999924E1
2.426637156E2,2.135999870E1,3.173999977E1,-6.077999878E1
2.429146921E2,2.153999901E1,3.204000092E1,-6.005999756E1
2.431660349E2,2.226000023E1,3.234000015E1,-5.952000046E1
2.434171335E2,2.165999985E1,3.192000008E1,-6.011999893E1
2.436683237E2,2.202000046E1,3.173999977E1,-6.047999954E1
2.439195749E2,2.129999924E1,3.192000008E1,-6.071999741E1
2.441707041E2,2.177999878E1,3.234000015E1,-6.018000031E1
2.444219858E2,2.207999992E1,3.257999802E1,-5.987999725E1
2.446729319E2,2.189999962E1,3.204000092E1,-5.915999985E1
2.449239695E2,2.076000023E1,3.161999893E1,-5.993999863E1
2.451750071E2,2.118000031E1,3.204000092E1,-5.987999725E1
2.454260142E2,2.237999916E1,3.167999840E1,-6.065999985E1
2.456770517E2,2.105999947E1,3.155999947E1,-6.119999695E1
2.459282725E2,2.171999931E1,3.221999741E1,-5.963999939E1
2.461794626E2,2.189999962E1,3.239999771E1,-5.975999832E1
2.464306223E2,2.184000015E1,3.047999954E1,-5.975999832E1
2.466819040E2,2.177999878E1,3.137999916E1,-6.065999985E1
2.469327280E2,2.243999863E1,3.209999847E1,-6.041999817E1
2.471839792E2,2.123999977E1,3.161999893E1,-5.993999863E1
2.474351694E2,2.153999901E1,3.185999870E1,-6.041999817E1
2.476862986E2,2.213999939E1,3.227999878E1,-6.029999924E1
2.479373362E2,2.202000046E1,3.234000015E1,-6.041999817E1
2.481885569E2,2.160000038E1,3.185999870E1,-6.005999756E1
2.484396860E2,2.142000008E1,3.143999863E1,-5.952000046E1
2.486908762E2,2.207999992E1,3.161999893E1,-5.975999832E1
2.489419748E2,2.177999878E1,3.155999947E1,-5.981999969E1
2.491929514E2,2.213999939E1,3.185999870E1,-6.005999756E1
2.494441111E2,2.123999977E1,3.155999947E1,-5.993999863E1
2.496951792E2,2.160000038E1,3.197999954E1,-5.987999725E1
2.499464304E2,2.160000038E1,3.161999893E1,-6.059999847E1
2.501977121E2,2.093999863E1,3.197999954E1,-5.939999771E1
2.504489023E2,2.165999985E1,3.101999855E1,-6.023999786E1
2.506998789E2,2.147999954E1,3.227999878E1,-6.011999893E1
2.509510996E2,2.147999954E1,3.234000015E1,-6.005999756E1
2.512021982E2,2.153999901E1,3.167999840E1,-5.993999863E1
2.514534189E2,2.177999878E1,3.161999893E1,-5.963999939E1
2.517048227E2,2.111999893E1,3.209999847E1,-5.987999725E1
2.519558603E2,2.171999931E1,3.119999886E1,-5.969999695E1
2.522070200E2,2.135999870E1,3.179999924E1,-6.035999680E1
2.524582407E2,2.202000046E1,3.179999924E1,-5.957999802E1
2.527093088E2,2.189999962E1,3.239999771E1,-6.035999680E1
2.529603769E2,2.105999947E1,3.221999741E1,-6.005999756E1
2.532116587E2,2.184000015E1,3.204000092E1,-6.065999985E1
2.534626352E2,2.165999985E1,3.173999977E1,-6.005999756E1
2.537139475E2,2.189999962E1,3.221999741E1,-6.035999680E1
2.539650461E2,2.189999962E1,3.173999977E1,-6.035999680E1
2.542159006E2,2.165999985E1,3.204000092E1,-6.029999924E1
2.544672129E2,2.135999870E1,3.137999916E1,-5.987999725E1
2.547184336E2,2.255999947E1,3.215999985E1,-6.011999893E1
2.549695017E2,2.147999954E1,3.179999924E1,-6.018000031E1
2.552206614E2,2.147999954E1,3.167999840E1,-6.005999756E1
2.554718821E2,2.160000038E1,3.185999870E1,-6.018000031E1
2.557232248E2,2.111999893E1,3.197999954E1,-6.065999985E1
2.559742930E2,2.202000046E1,3.227999878E1,-5.909999847E1
2.562254526E2,2.129999924E1,3.161999893E1,-5.969999695E1
2.564764292E2,2.165999985E1,3.150000000E1,-5.981999969E1
2.567277109E2,2.123999977E1,3.137999916E1,-5.969999695E1
2.569789316E2,2.195999908E1,3.263999939E1,-5.993999863E1
2.572299997E2,2.171999931E1,3.173999977E1,-6.023999786E1
2.574810068E2,2.135999870E1,3.137999916E1,-5.993999863E1
2.577320139E2,2.142000008E1,3.234000015E1,-6.023999786E1
2.579830862E2,2.052000046E1,3.215999985E1,-6.023999786E1
2.582343679E2,2.105999947E1,3.161999893E1,-5.957999802E1
2.584855276E2,2.165999985E1,3.245999908E1,-5.969999695E1
2.587365041E2,2.118000031E1,3.113999939E1,-6.053999710E1
2.589878164E2,2.123999977E1,3.143999863E1,-5.975999832E1
2.592389455E2,2.184000015E1,3.270000076E1,-6.023999786E1
2.594901357E2,2.213999939E1,3.234000015E1,-6.065999985E1
2.597411733E2,2.129999924E1,3.209999847E1,-5.939999771E1
2.599922720E2,2.165999985E1,3.221999741E1,-6.018000031E1
2.602433095E2,2.111999893E1,3.167999840E1,-5.969999695E1
2.604945303E2,2.171999931E1,3.204000092E1,-6.035999680E1
2.607458120E2,2.118000031E1,3.179999924E1,-6.005999756E1
2.609967886E2,2.135999870E1,3.221999741E1,-5.993999863E1
2.612475820E2,2.123999977E1,3.167999840E1,-5.963999939E1
2.614987722E2,2.123999977E1,3.167999840E1,-5.963999939E1
2.617498403E2,2.123999977E1,3.185999870E1,-5.987999725E1
2.620009389E2,2.195999908E1,3.221999741E1,-5.921999741E1
2.622517934E2,2.202000046E1,3.185999870E1,-5.963999939E1
2.625030752E2,2.189999962E1,3.204000092E1,-6.005999756E1
2.627541128E2,2.111999893E1,3.257999802E1,-6.000000000E1
2.630053335E2,2.160000038E1,3.161999893E1,-6.041999817E1
2.632563100E2,2.189999962E1,3.161999893E1,-5.952000046E1
2.635072866E2,2.118000031E1,3.173999977E1,-5.993999863E1
2.637583242E2,2.177999878E1,3.204000092E1,-5.939999771E1
2.640095754E2,2.213999939E1,3.161999893E1,-5.969999695E1
2.642607046E2,2.153999901E1,3.167999840E1,-5.915999985E1
2.645118032E2,2.189999962E1,3.137999916E1,-5.903999710E1
2.647629324E2,2.123999977E1,3.239999771E1,-6.041999817E1
2.650141836E2,2.184000015E1,3.155999947E1,-5.915999985E1
2.652652212E2,2.129999924E1,3.234000015E1,-6.018000031E1
2.655163503E2,2.129999924E1,3.197999954E1,-5.975999832E1
2.657673269E2,2.165999985E1,3.143999863E1,-6.000000000E1
2.660185171E2,2.207999992E1,3.150000000E1,-5.927999878E1
2.662695852E2,2.135999870E1,3.185999870E1,-5.939999771E1
2.665208669E2,2.160000038E1,3.143999863E1,-5.939999771E1
2.667721181E2,2.202000046E1,3.197999954E1,-6.125999832E1
2.670232778E2,2.184000015E1,3.221999741E1,-6.047999954E1
2.672742849E2,2.153999901E1,3.215999985E1,-6.059999847E1
2.675252920E2,2.118000031E1,3.209999847E1,-6.035999680E1
2.677763296E2,2.129999924E1,3.185999870E1,-6.005999756E1
2.680273672E2,2.153999901E1,3.167999840E1,-6.053999710E1
2.682785574E2,2.135999870E1,3.119999886E1,-6.053999710E1
2.685297781E2,2.165999985E1,3.143999863E1,-5.969999695E1
2.687811819E2,2.147999954E1,3.167999840E1,-6.035999680E1
2.690321889E2,2.207999992E1,3.204000092E1,-6.041999817E1
2.692835317E2,2.081999969E1,3.131999969E1,-6.084000015E1
2.695347219E2,2.165999985E1,3.275999832E1,-5.897999954E1
2.697857714E2,2.147999954E1,3.192000008E1,-5.975999832E1
2.700366870E2,2.189999962E1,3.179999924E1,-6.005999756E1
2.702879992E2,2.057999992E1,3.167999840E1,-6.029999924E1
2.705390979E2,2.195999908E1,3.173999977E1,-6.011999893E1
2.707901355E2,2.195999908E1,3.185999870E1,-5.987999725E1
2.710412646E2,2.153999901E1,3.234000015E1,-5.987999725E1
2.712922717E2,2.195999908E1,3.275999832E1,-6.077999878E1
2.715433703E2,2.093999863E1,3.089999962E1,-5.952000046E1
2.717946521E2,2.081999969E1,3.167999840E1,-5.993999863E1
2.720457202E2,2.231999969E1,3.185999870E1,-6.018000031E1
2.722968798E2,2.111999893E1,3.161999893E1,-5.993999863E1
2.725478259E2,2.171999931E1,3.179999924E1,-5.987999725E1
2.727989856E2,2.142000008E1,3.204000092E1,-6.000000000E1
2.730501757E2,2.142000008E1,3.336000061E1,-6.041999817E1
2.733013049E2,2.153999901E1,3.209999847E1,-5.939999771E1
2.735523120E2,2.081999969E1,3.179999924E1,-6.000000000E1
2.738032275E2,2.184000015E1,3.150000000E1,-5.921999741E1
2.740544787E2,2.081999969E1,3.185999870E1,-6.095999908E1
2.743057605E2,2.160000038E1,3.179999924E1,-5.987999725E1
2.745568896E2,2.093999863E1,3.119999886E1,-5.963999939E1
2.748079882E2,2.142000008E1,3.107999992E1,-5.945999908E1
2.750592089E2,2.171999931E1,3.161999893E1,-5.934000015E1
2.753102465E2,2.147999954E1,3.215999985E1,-5.981999969E1
2.755612841E2,2.135999870E1,3.239999771E1,-5.987999725E1
2.758125659E2,2.105999947E1,3.131999969E1,-5.873999786E1
2.760636340E2,2.171999931E1,3.131999969E1,-5.981999969E1
2.763148852E2,2.129999924E1,3.245999908E1,-5.945999908E1
2.765658618E2,2.202000046E1,3.173999977E1,-5.969999695E1
2.768170214E2,2.189999962E1,3.185999870E1,-6.041999817E1
2.770681811E2,2.195999908E1,3.263999939E1,-5.903999710E1
2.773192492E2,2.118000031E1,3.185999870E1,-5.843999863E1
2.775705920E2,2.160000038E1,3.209999847E1,-5.975999832E1
2.778215380E2,2.165999985E1,3.215999985E1,-5.850000000E1
2.780727282E2,2.069999886E1,3.197999954E1,-5.987999725E1
2.783239489E2,2.184000015E1,3.234000015E1,-5.969999695E1
2.785748950E2,2.153999901E1,3.185999870E1,-5.945999908E1
2.788257495E2,2.171999931E1,3.263999939E1,-5.969999695E1
2.790767260E2,2.202000046E1,3.150000000E1,-6.011999893E1
2.793278552E2,2.135999870E1,3.227999878E1,-6.065999985E1
2.795788928E2,2.118000031E1,3.167999840E1,-5.945999908E1
2.798299914E2,2.093999863E1,3.119999886E1,-6.029999924E1
2.800810290E2,2.129999924E1,3.113999939E1,-5.885999680E1
2.803323107E2,2.135999870E1,3.239999771E1,-5.981999969E1
2.805831958E2,2.123999977E1,3.215999985E1,-5.927999878E1
2.808341113E2,2.123999977E1,3.420000076E1,-6.041999817E1
2.810853015E2,2.237999916E1,3.150000000E1,-5.934000015E1
2.813364001E2,2.153999901E1,3.126000023E1,-5.969999695E1
2.815874682E2,2.177999878E1,3.227999878E1,-5.957999802E1
2.818386584E2,2.160000038E1,3.179999924E1,-6.053999710E1
2.820897570E2,2.105999947E1,3.150000000E1,-5.957999802E1
2.823409167E2,2.087999916E1,3.192000008E1,-5.993999863E1
2.825923205E2,2.129999924E1,3.107999992E1,-6.053999710E1
2.828432971E2,2.123999977E1,3.209999847E1,-5.987999725E1
2.830943652E2,2.207999992E1,3.221999741E1,-5.963999939E1
2.833454943E2,2.135999870E1,3.263999939E1,-6.005999756E1
2.835966235E2,2.207999992E1,3.185999870E1,-5.981999969E1
2.838477832E2,2.100000000E1,3.173999977E1,-5.934000015E1
2.840988818E2,2.189999962E1,3.143999863E1,-5.969999695E1
2.843500109E2,2.093999863E1,3.137999916E1,-6.089999771E1
2.846011706E2,2.147999954E1,3.263999939E1,-5.915999985E1
2.848522387E2,2.153999901E1,3.234000015E1,-6.011999893E1
2.851034289E2,2.123999977E1,3.221999741E1,-6.005999756E1
2.853545581E2,2.213999939E1,3.288000107E1,-5.952000046E1
2.856055957E2,2.118000031E1,3.192000008E1,-5.891999817E1
2.858569079E2,2.147999954E1,3.185999870E1,-6.041999817E1
2.861081286E2,2.123999977E1,3.137999916E1,-5.963999939E1
2.863593798E2,2.087999916E1,3.234000015E1,-6.095999908E1
